# Italian Word Analogy Test
# Attribution-ShareAlike CC LICENSE http://creativecommons.org/licenses/by-sa/4.0/
# If used in scientific work please cite: http://ceur-ws.org/Vol-1404/paper_11.pdf
: capital-common-countries 
correre correndo sparire sparendo 
correre correndo camminare camminando 
correre correndo scrivere scrivendo 
correre correndo programmare programmando 
correre correndo danzare danzando 
correre correndo verificare verificando 
correre correndo calare calando
correre correndo descrivere descrivendo 
correre correndo scoprire scoprendo 
correre correndo migliorare migliorando 
correre correndo volare volando 
correre correndo generare generando 
correre correndo andare andando 
correre correndo implementare implementando 
correre correndo aumentare aumentando 
correre correndo inventare inventando 
correre correndo saltare saltando 
correre correndo ascoltare ascoltando 
correre correndo guardare guardando 
correre correndo muovere muovendo 
correre correndo giocare giocando 
correre correndo predire predicendo 
correre correndo leggere leggendo 
dire dicendo urlare urlando 
dire dicendo vedere vedendo 
dire dicendo mescolare mescolando 
dire dicendo cantare cantando 
dire dicendo sedere sedendo 
dire dicendo rallentare rallentando 
dire dicendo nuotare nuotando 
dire dicendo pensare pensando 
dire dicendo sparire sparendo 
dire dicendo camminare camminando 
dire dicendo scrivere scrivendo 
dire dicendo programmare programmando 
dire dicendo danzare danzando 
dire dicendo verificare verificando 
dire dicendo calare calando
dire dicendo descrivere descrivendo 
dire dicendo scoprire scoprendo 
dire dicendo migliorare migliorando 
dire dicendo volare volando 
dire dicendo generare generando 
dire dicendo andare andando 
dire dicendo implementare implementando 
dire dicendo aumentare aumentando 
dire dicendo inventare inventando 
dire dicendo saltare saltando 
dire dicendo ascoltare ascoltando 
dire dicendo guardare guardando 
dire dicendo muovere muovendo 
dire dicendo giocare giocando 
dire dicendo predire predicendo 
dire dicendo leggere leggendo 
dire dicendo correre correndo 
urlare urlando vedere vedendo 
urlare urlando mescolare mescolando 
urlare urlando cantare cantando 
urlare urlando sedere sedendo 
urlare urlando rallentare rallentando 
urlare urlando nuotare nuotando 
urlare urlando pensare pensando 
urlare urlando sparire sparendo 
urlare urlando camminare camminando 
urlare urlando scrivere scrivendo 
urlare urlando programmare programmando 
urlare urlando danzare danzando 
urlare urlando verificare verificando 
urlare urlando calare calando
urlare urlando descrivere descrivendo 
urlare urlando scoprire scoprendo 
urlare urlando migliorare migliorando 
urlare urlando volare volando 
urlare urlando generare generando 
urlare urlando andare andando 
urlare urlando implementare implementando 
urlare urlando aumentare aumentando 
urlare urlando inventare inventando 
urlare urlando saltare saltando 
urlare urlando ascoltare ascoltando 
urlare urlando guardare guardando 
urlare urlando muovere muovendo 
urlare urlando giocare giocando 
urlare urlando predire predicendo 
urlare urlando leggere leggendo 
urlare urlando correre correndo 
urlare urlando dire dicendo 
vedere vedendo mescolare mescolando 
vedere vedendo cantare cantando 
vedere vedendo sedere sedendo 
vedere vedendo rallentare rallentando 
vedere vedendo nuotare nuotando 
vedere vedendo pensare pensando 
vedere vedendo sparire sparendo 
vedere vedendo camminare camminando 
vedere vedendo scrivere scrivendo 
vedere vedendo programmare programmando 
vedere vedendo danzare danzando 
vedere vedendo verificare verificando 
vedere vedendo calare calando
vedere vedendo descrivere descrivendo 
vedere vedendo scoprire scoprendo 
vedere vedendo migliorare migliorando 
vedere vedendo volare volando 
vedere vedendo generare generando 
vedere vedendo andare andando 
vedere vedendo implementare implementando 
vedere vedendo aumentare aumentando 
vedere vedendo inventare inventando 
vedere vedendo saltare saltando 
vedere vedendo ascoltare ascoltando 
vedere vedendo guardare guardando 
vedere vedendo muovere muovendo 
vedere vedendo giocare giocando 
vedere vedendo predire predicendo 
vedere vedendo leggere leggendo 
vedere vedendo correre correndo 
vedere vedendo dire dicendo 
vedere vedendo urlare urlando 
mescolare mescolando cantare cantando 
mescolare mescolando sedere sedendo 
mescolare mescolando rallentare rallentando 
mescolare mescolando nuotare nuotando 
mescolare mescolando pensare pensando 
mescolare mescolando sparire sparendo 
mescolare mescolando camminare camminando 
mescolare mescolando scrivere scrivendo 
mescolare mescolando programmare programmando 
mescolare mescolando danzare danzando 
mescolare mescolando verificare verificando 
mescolare mescolando calare calando
mescolare mescolando descrivere descrivendo 
mescolare mescolando scoprire scoprendo 
mescolare mescolando migliorare migliorando 
mescolare mescolando volare volando 
mescolare mescolando generare generando 
mescolare mescolando andare andando 
mescolare mescolando implementare implementando 
mescolare mescolando aumentare aumentando 
mescolare mescolando inventare inventando 
mescolare mescolando saltare saltando 
mescolare mescolando ascoltare ascoltando 
mescolare mescolando guardare guardando 
mescolare mescolando muovere muovendo 
mescolare mescolando giocare giocando 
mescolare mescolando predire predicendo 
mescolare mescolando leggere leggendo 
mescolare mescolando correre correndo 
mescolare mescolando dire dicendo 
mescolare mescolando urlare urlando 
mescolare mescolando vedere vedendo 
cantare cantando sedere sedendo 
cantare cantando rallentare rallentando 
cantare cantando nuotare nuotando 
cantare cantando pensare pensando 
cantare cantando sparire sparendo 
cantare cantando camminare camminando 
cantare cantando scrivere scrivendo 
cantare cantando programmare programmando 
cantare cantando danzare danzando 
cantare cantando verificare verificando 
cantare cantando calare calando
cantare cantando descrivere descrivendo 
cantare cantando scoprire scoprendo 
cantare cantando migliorare migliorando 
cantare cantando volare volando 
cantare cantando generare generando 
cantare cantando andare andando 
cantare cantando implementare implementando 
cantare cantando aumentare aumentando 
cantare cantando inventare inventando 
cantare cantando saltare saltando 
cantare cantando ascoltare ascoltando 
cantare cantando guardare guardando 
cantare cantando muovere muovendo 
cantare cantando giocare giocando 
cantare cantando predire predicendo 
cantare cantando leggere leggendo 
cantare cantando correre correndo 
cantare cantando dire dicendo 
cantare cantando urlare urlando 
cantare cantando vedere vedendo 
cantare cantando mescolare mescolando 
sedere sedendo rallentare rallentando 
sedere sedendo nuotare nuotando 
sedere sedendo pensare pensando 
sedere sedendo sparire sparendo 
sedere sedendo camminare camminando 
sedere sedendo scrivere scrivendo 
sedere sedendo programmare programmando 
sedere sedendo danzare danzando 
sedere sedendo verificare verificando 
sedere sedendo calare calando
sedere sedendo descrivere descrivendo 
sedere sedendo scoprire scoprendo 
sedere sedendo migliorare migliorando 
sedere sedendo volare volando 
sedere sedendo generare generando 
sedere sedendo andare andando 
sedere sedendo implementare implementando 
sedere sedendo aumentare aumentando 
sedere sedendo inventare inventando 
sedere sedendo saltare saltando 
sedere sedendo ascoltare ascoltando 
sedere sedendo guardare guardando 
sedere sedendo muovere muovendo 
sedere sedendo giocare giocando 
sedere sedendo predire predicendo 
sedere sedendo leggere leggendo 
sedere sedendo correre correndo 
sedere sedendo dire dicendo 
sedere sedendo urlare urlando 
sedere sedendo vedere vedendo 
sedere sedendo mescolare mescolando 
sedere sedendo cantare cantando 
rallentare rallentando nuotare nuotando 
rallentare rallentando pensare pensando 
rallentare rallentando sparire sparendo 
rallentare rallentando camminare camminando 
rallentare rallentando scrivere scrivendo 
rallentare rallentando programmare programmando 
rallentare rallentando danzare danzando 
rallentare rallentando verificare verificando 
rallentare rallentando calare calando
rallentare rallentando descrivere descrivendo 
rallentare rallentando scoprire scoprendo 
rallentare rallentando migliorare migliorando 
rallentare rallentando volare volando 
rallentare rallentando generare generando 
rallentare rallentando andare andando 
rallentare rallentando implementare implementando 
rallentare rallentando aumentare aumentando 
rallentare rallentando inventare inventando 
rallentare rallentando saltare saltando 
rallentare rallentando ascoltare ascoltando 
rallentare rallentando guardare guardando 
rallentare rallentando muovere muovendo 
rallentare rallentando giocare giocando 
rallentare rallentando predire predicendo 
rallentare rallentando leggere leggendo 
rallentare rallentando correre correndo 
rallentare rallentando dire dicendo 
rallentare rallentando urlare urlando 
rallentare rallentando vedere vedendo 
rallentare rallentando mescolare mescolando 
rallentare rallentando cantare cantando 
rallentare rallentando sedere sedendo 
nuotare nuotando pensare pensando 
nuotare nuotando sparire sparendo 
nuotare nuotando camminare camminando 
nuotare nuotando scrivere scrivendo 
nuotare nuotando programmare programmando 
nuotare nuotando danzare danzando 
nuotare nuotando verificare verificando 
nuotare nuotando calare calando
nuotare nuotando descrivere descrivendo 
nuotare nuotando scoprire scoprendo 
nuotare nuotando migliorare migliorando 
nuotare nuotando volare volando 
nuotare nuotando generare generando 
nuotare nuotando andare andando 
nuotare nuotando implementare implementando 
nuotare nuotando aumentare aumentando 
nuotare nuotando inventare inventando 
nuotare nuotando saltare saltando 
nuotare nuotando ascoltare ascoltando 
nuotare nuotando guardare guardando 
nuotare nuotando muovere muovendo 
nuotare nuotando giocare giocando 
nuotare nuotando predire predicendo 
nuotare nuotando leggere leggendo 
nuotare nuotando correre correndo 
nuotare nuotando dire dicendo 
nuotare nuotando urlare urlando 
nuotare nuotando vedere vedendo 
nuotare nuotando mescolare mescolando 
nuotare nuotando cantare cantando 
nuotare nuotando sedere sedendo 
nuotare nuotando rallentare rallentando 
pensare pensando sparire sparendo 
pensare pensando camminare camminando 
pensare pensando scrivere scrivendo 
pensare pensando programmare programmando 
pensare pensando danzare danzando 
pensare pensando verificare verificando 
pensare pensando calare calando
pensare pensando descrivere descrivendo 
pensare pensando scoprire scoprendo 
pensare pensando migliorare migliorando 
pensare pensando volare volando 
pensare pensando generare generando 
pensare pensando andare andando 
pensare pensando implementare implementando 
pensare pensando aumentare aumentando 
pensare pensando inventare inventando 
pensare pensando saltare saltando 
pensare pensando ascoltare ascoltando 
pensare pensando guardare guardando 
pensare pensando muovere muovendo 
pensare pensando giocare giocando 
pensare pensando predire predicendo 
pensare pensando leggere leggendo 
pensare pensando correre correndo 
pensare pensando dire dicendo 
pensare pensando urlare urlando 
pensare pensando vedere vedendo 
pensare pensando mescolare mescolando 
pensare pensando cantare cantando 
pensare pensando sedere sedendo 
pensare pensando rallentare rallentando 
pensare pensando nuotare nuotando 
sparire sparendo camminare camminando 
sparire sparendo scrivere scrivendo 
sparire sparendo programmare programmando 
sparire sparendo danzare danzando 
sparire sparendo verificare verificando 
sparire sparendo calare calando
sparire sparendo descrivere descrivendo 
sparire sparendo scoprire scoprendo 
sparire sparendo migliorare migliorando 
sparire sparendo volare volando 
sparire sparendo generare generando 
sparire sparendo andare andando 
sparire sparendo implementare implementando 
sparire sparendo aumentare aumentando 
sparire sparendo inventare inventando 
sparire sparendo saltare saltando 
sparire sparendo ascoltare ascoltando 
sparire sparendo guardare guardando 
sparire sparendo muovere muovendo 
sparire sparendo giocare giocando 
sparire sparendo predire predicendo 
sparire sparendo leggere leggendo 
sparire sparendo correre correndo 
sparire sparendo dire dicendo 
sparire sparendo urlare urlando 
sparire sparendo vedere vedendo 
sparire sparendo mescolare mescolando 
sparire sparendo cantare cantando 
sparire sparendo sedere sedendo 
sparire sparendo rallentare rallentando 
sparire sparendo nuotare nuotando 
sparire sparendo pensare pensando 
camminare camminando scrivere scrivendo 
camminare camminando programmare programmando 
camminare camminando danzare danzando 
camminare camminando verificare verificando 
camminare camminando calare calando
camminare camminando descrivere descrivendo 
camminare camminando scoprire scoprendo 
camminare camminando migliorare migliorando 
camminare camminando volare volando 
camminare camminando generare generando 
camminare camminando andare andando 
camminare camminando implementare implementando 
camminare camminando aumentare aumentando 
camminare camminando inventare inventando 
camminare camminando saltare saltando 
camminare camminando ascoltare ascoltando 
camminare camminando guardare guardando 
camminare camminando muovere muovendo 
camminare camminando giocare giocando 
camminare camminando predire predicendo 
camminare camminando leggere leggendo 
camminare camminando correre correndo 
camminare camminando dire dicendo 
camminare camminando urlare urlando 
camminare camminando vedere vedendo 
camminare camminando mescolare mescolando 
camminare camminando cantare cantando 
camminare camminando sedere sedendo 
camminare camminando rallentare rallentando 
camminare camminando nuotare nuotando 
camminare camminando pensare pensando 
camminare camminando sparire sparendo 
scrivere scrivendo programmare programmando 
scrivere scrivendo danzare danzando 
scrivere scrivendo verificare verificando 
scrivere scrivendo calare calando
scrivere scrivendo descrivere descrivendo 
scrivere scrivendo scoprire scoprendo 
scrivere scrivendo migliorare migliorando 
scrivere scrivendo volare volando 
scrivere scrivendo generare generando 
scrivere scrivendo andare andando 
scrivere scrivendo implementare implementando 
scrivere scrivendo aumentare aumentando 
scrivere scrivendo inventare inventando 
scrivere scrivendo saltare saltando 
scrivere scrivendo ascoltare ascoltando 
scrivere scrivendo guardare guardando 
scrivere scrivendo muovere muovendo 
scrivere scrivendo giocare giocando 
scrivere scrivendo predire predicendo 
scrivere scrivendo leggere leggendo 
scrivere scrivendo correre correndo 
scrivere scrivendo dire dicendo 
scrivere scrivendo urlare urlando 
scrivere scrivendo vedere vedendo 
scrivere scrivendo mescolare mescolando 
scrivere scrivendo cantare cantando 
scrivere scrivendo sedere sedendo 
scrivere scrivendo rallentare rallentando 
scrivere scrivendo nuotare nuotando 
scrivere scrivendo pensare pensando 
scrivere scrivendo sparire sparendo 
scrivere scrivendo camminare camminando 
: gram6-nationality-adjective 
Albania Albanese Argentina Argentino 
Albania Albanese Australia Australiano 
Albania Albanese Austria Austriaco 
Albania Albanese Bielorussia Bielorusso 
Albania Albanese Brasile Brasiliano 
Albania Albanese Bulgaria Bulgaro 
Albania Albanese Cambogia Cambogiano 
Albania Albanese Cile Cileno 
Albania Albanese Cina Cinese 
Albania Albanese Colombia Colombiano 
Albania Albanese Croazia Croato 
Albania Albanese Danimarca Danese 
Albania Albanese Egitto Egiziano 
Albania Albanese Inghilterra Inglese 
Albania Albanese Francia Francese 
Albania Albanese Germania Tedesco 
Albania Albanese Grecia Greco 
Albania Albanese Islanda Islandese 
Albania Albanese India Indiano 
Albania Albanese Irlanda Irlandese 
Albania Albanese Israele Israeliano 
Albania Albanese Italia Italiano 
Albania Albanese Giappone Giapponese 
Albania Albanese Corea Coreano 
Albania Albanese Macedonia Macedone 
Albania Albanese Malta Maltese 
Albania Albanese Messico Messicano 
Albania Albanese Moldavia Moldavo 
Albania Albanese Olanda Olandese 
Albania Albanese Norvegia Norvegese 
Albania Albanese Peru Peruviano 
Albania Albanese Polonia Polacco 
Albania Albanese Portogallo Portoghese 
Albania Albanese Russia Russo 
Albania Albanese Slovacchia Slovacco 
Albania Albanese Spagna Spagnolo 
Albania Albanese Svezia Svedese 
Albania Albanese Svizzera Svizzero 
Albania Albanese Thailandia Thailandese 
Argentina Argentino Australia Australiano 
Argentina Argentino Austria Austriaco 
Argentina Argentino Bielorussia Bielorusso 
Argentina Argentino Brasile Brasiliano 
Argentina Argentino Bulgaria Bulgaro 
Argentina Argentino Cambogia Cambogiano 
Argentina Argentino Cile Cileno 
Argentina Argentino Cina Cinese 
Argentina Argentino Colombia Colombiano 
Argentina Argentino Croazia Croato 
Argentina Argentino Danimarca Danese 
Argentina Argentino Egitto Egiziano 
Argentina Argentino Inghilterra Inglese 
Argentina Argentino Francia Francese 
Argentina Argentino Germania Tedesco 
Argentina Argentino Grecia Greco 
Argentina Argentino Islanda Islandese 
Argentina Argentino India Indiano 
Argentina Argentino Irlanda Irlandese 
Argentina Argentino Israele Israeliano 
Argentina Argentino Italia Italiano 
Argentina Argentino Giappone Giapponese 
Argentina Argentino Corea Coreano 
Argentina Argentino Macedonia Macedone 
Argentina Argentino Malta Maltese 
Argentina Argentino Messico Messicano 
Argentina Argentino Moldavia Moldavo 
Argentina Argentino Olanda Olandese 
Argentina Argentino Norvegia Norvegese 
Argentina Argentino Peru Peruviano 
Argentina Argentino Polonia Polacco 
Argentina Argentino Portogallo Portoghese 
Argentina Argentino Russia Russo 
Argentina Argentino Slovacchia Slovacco 
Argentina Argentino Spagna Spagnolo 
Argentina Argentino Svezia Svedese 
Argentina Argentino Svizzera Svizzero 
Argentina Argentino Thailandia Thailandese 
Argentina Argentino Ucraina Ucraino 
Australia Australiano Austria Austriaco 
Australia Australiano Bielorussia Bielorusso 
Australia Australiano Brasile Brasiliano 
Australia Australiano Bulgaria Bulgaro 
Australia Australiano Cambogia Cambogiano 
Australia Australiano Cile Cileno 
Australia Australiano Cina Cinese 
Australia Australiano Colombia Colombiano 
Australia Australiano Croazia Croato 
Australia Australiano Danimarca Danese 
Australia Australiano Egitto Egiziano 
Australia Australiano Inghilterra Inglese 
Australia Australiano Francia Francese 
Australia Australiano Germania Tedesco 
Australia Australiano Grecia Greco 
Australia Australiano Islanda Islandese 
Australia Australiano India Indiano 
Australia Australiano Irlanda Irlandese 
Australia Australiano Israele Israeliano 
Australia Australiano Italia Italiano 
Australia Australiano Giappone Giapponese 
Australia Australiano Corea Coreano 
Australia Australiano Macedonia Macedone 
Australia Australiano Malta Maltese 
Australia Australiano Messico Messicano 
Australia Australiano Moldavia Moldavo 
Australia Australiano Olanda Olandese 
Australia Australiano Norvegia Norvegese 
Australia Australiano Peru Peruviano 
Australia Australiano Polonia Polacco 
Australia Australiano Portogallo Portoghese 
Australia Australiano Russia Russo 
Australia Australiano Slovacchia Slovacco 
Australia Australiano Spagna Spagnolo 
Australia Australiano Svezia Svedese 
Australia Australiano Svizzera Svizzero 
Australia Australiano Thailandia Thailandese 
Australia Australiano Ucraina Ucraino 
Australia Australiano Albania Albanese 
Austria Austriaco Bielorussia Bielorusso 
Austria Austriaco Brasile Brasiliano 
Austria Austriaco Bulgaria Bulgaro 
Austria Austriaco Cambogia Cambogiano 
Austria Austriaco Cile Cileno 
Austria Austriaco Cina Cinese 
Austria Austriaco Colombia Colombiano 
Austria Austriaco Croazia Croato 
Austria Austriaco Danimarca Danese 
Austria Austriaco Egitto Egiziano 
Austria Austriaco Inghilterra Inglese 
Austria Austriaco Francia Francese 
Austria Austriaco Germania Tedesco 
Austria Austriaco Grecia Greco 
Austria Austriaco Islanda Islandese 
Austria Austriaco India Indiano 
Austria Austriaco Irlanda Irlandese 
Austria Austriaco Israele Israeliano 
Austria Austriaco Italia Italiano 
Austria Austriaco Giappone Giapponese 
Austria Austriaco Corea Coreano 
Austria Austriaco Macedonia Macedone 
Austria Austriaco Malta Maltese 
Austria Austriaco Messico Messicano 
Austria Austriaco Moldavia Moldavo 
Austria Austriaco Olanda Olandese 
Austria Austriaco Norvegia Norvegese 
Austria Austriaco Peru Peruviano 
Austria Austriaco Polonia Polacco 
Austria Austriaco Portogallo Portoghese 
Austria Austriaco Russia Russo 
Austria Austriaco Slovacchia Slovacco 
Austria Austriaco Spagna Spagnolo 
Austria Austriaco Svezia Svedese 
Austria Austriaco Svizzera Svizzero 
Austria Austriaco Thailandia Thailandese 
Austria Austriaco Ucraina Ucraino 
Austria Austriaco Albania Albanese 
Austria Austriaco Argentina Argentino 
Bielorussia Bielorusso Brasile Brasiliano 
Bielorussia Bielorusso Bulgaria Bulgaro 
Bielorussia Bielorusso Cambogia Cambogiano 
Bielorussia Bielorusso Cile Cileno 
Bielorussia Bielorusso Cina Cinese 
Bielorussia Bielorusso Colombia Colombiano 
Bielorussia Bielorusso Croazia Croato 
Bielorussia Bielorusso Danimarca Danese 
Bielorussia Bielorusso Egitto Egiziano 
Bielorussia Bielorusso Inghilterra Inglese 
Bielorussia Bielorusso Francia Francese 
Bielorussia Bielorusso Germania Tedesco 
Bielorussia Bielorusso Grecia Greco 
Bielorussia Bielorusso Islanda Islandese 
Bielorussia Bielorusso India Indiano 
Bielorussia Bielorusso Irlanda Irlandese 
Bielorussia Bielorusso Israele Israeliano 
Bielorussia Bielorusso Italia Italiano 
Bielorussia Bielorusso Giappone Giapponese 
Bielorussia Bielorusso Corea Coreano 
Bielorussia Bielorusso Macedonia Macedone 
Bielorussia Bielorusso Malta Maltese 
Bielorussia Bielorusso Messico Messicano 
Bielorussia Bielorusso Moldavia Moldavo 
Bielorussia Bielorusso Olanda Olandese 
Bielorussia Bielorusso Norvegia Norvegese 
Bielorussia Bielorusso Peru Peruviano 
Bielorussia Bielorusso Polonia Polacco 
Bielorussia Bielorusso Portogallo Portoghese 
Bielorussia Bielorusso Russia Russo 
Bielorussia Bielorusso Slovacchia Slovacco 
Bielorussia Bielorusso Spagna Spagnolo 
Bielorussia Bielorusso Svezia Svedese 
Bielorussia Bielorusso Svizzera Svizzero 
Bielorussia Bielorusso Thailandia Thailandese 
Bielorussia Bielorusso Ucraina Ucraino 
Bielorussia Bielorusso Albania Albanese 
Bielorussia Bielorusso Argentina Argentino 
Bielorussia Bielorusso Australia Australiano 
Brasile Brasiliano Bulgaria Bulgaro 
Brasile Brasiliano Cambogia Cambogiano 
Brasile Brasiliano Cile Cileno 
Brasile Brasiliano Cina Cinese 
Brasile Brasiliano Colombia Colombiano 
Brasile Brasiliano Croazia Croato 
Brasile Brasiliano Danimarca Danese 
Brasile Brasiliano Egitto Egiziano 
Brasile Brasiliano Inghilterra Inglese 
Brasile Brasiliano Francia Francese 
Brasile Brasiliano Germania Tedesco 
Brasile Brasiliano Grecia Greco 
Brasile Brasiliano Islanda Islandese 
Brasile Brasiliano India Indiano 
Brasile Brasiliano Irlanda Irlandese 
Brasile Brasiliano Israele Israeliano 
Brasile Brasiliano Italia Italiano 
Brasile Brasiliano Giappone Giapponese 
Brasile Brasiliano Corea Coreano 
Brasile Brasiliano Macedonia Macedone 
Brasile Brasiliano Malta Maltese 
Brasile Brasiliano Messico Messicano 
Brasile Brasiliano Moldavia Moldavo 
Brasile Brasiliano Olanda Olandese 
Brasile Brasiliano Norvegia Norvegese 
Brasile Brasiliano Peru Peruviano 
Brasile Brasiliano Polonia Polacco 
Brasile Brasiliano Portogallo Portoghese 
Brasile Brasiliano Russia Russo 
Brasile Brasiliano Slovacchia Slovacco 
Brasile Brasiliano Spagna Spagnolo 
Brasile Brasiliano Svezia Svedese 
Brasile Brasiliano Svizzera Svizzero 
Brasile Brasiliano Thailandia Thailandese 
Brasile Brasiliano Ucraina Ucraino 
Brasile Brasiliano Albania Albanese 
Brasile Brasiliano Argentina Argentino 
Brasile Brasiliano Australia Australiano 
Brasile Brasiliano Austria Austriaco 
Bulgaria Bulgaro Cambogia Cambogiano 
Bulgaria Bulgaro Cile Cileno 
Bulgaria Bulgaro Cina Cinese 
Bulgaria Bulgaro Colombia Colombiano 
Bulgaria Bulgaro Croazia Croato 
Bulgaria Bulgaro Danimarca Danese 
Bulgaria Bulgaro Egitto Egiziano 
Bulgaria Bulgaro Inghilterra Inglese 
Bulgaria Bulgaro Francia Francese 
Bulgaria Bulgaro Germania Tedesco 
Bulgaria Bulgaro Grecia Greco 
Bulgaria Bulgaro Islanda Islandese 
Bulgaria Bulgaro India Indiano 
Bulgaria Bulgaro Irlanda Irlandese 
Bulgaria Bulgaro Israele Israeliano 
Bulgaria Bulgaro Italia Italiano 
Bulgaria Bulgaro Giappone Giapponese 
Bulgaria Bulgaro Corea Coreano 
Bulgaria Bulgaro Macedonia Macedone 
Bulgaria Bulgaro Malta Maltese 
Bulgaria Bulgaro Messico Messicano 
Bulgaria Bulgaro Moldavia Moldavo 
Bulgaria Bulgaro Olanda Olandese 
Bulgaria Bulgaro Norvegia Norvegese 
Bulgaria Bulgaro Peru Peruviano 
Bulgaria Bulgaro Polonia Polacco 
Bulgaria Bulgaro Portogallo Portoghese 
Bulgaria Bulgaro Russia Russo 
Bulgaria Bulgaro Slovacchia Slovacco 
Bulgaria Bulgaro Spagna Spagnolo 
Bulgaria Bulgaro Svezia Svedese 
Bulgaria Bulgaro Svizzera Svizzero 
Bulgaria Bulgaro Thailandia Thailandese 
Bulgaria Bulgaro Ucraina Ucraino 
Bulgaria Bulgaro Albania Albanese 
Bulgaria Bulgaro Argentina Argentino 
Bulgaria Bulgaro Australia Australiano 
Bulgaria Bulgaro Austria Austriaco 
Bulgaria Bulgaro Bielorussia Bielorusso 
Cambogia Cambogiano Cile Cileno 
Cambogia Cambogiano Cina Cinese 
Cambogia Cambogiano Colombia Colombiano 
Cambogia Cambogiano Croazia Croato 
Cambogia Cambogiano Danimarca Danese 
Cambogia Cambogiano Egitto Egiziano 
Cambogia Cambogiano Inghilterra Inglese 
Cambogia Cambogiano Francia Francese 
Cambogia Cambogiano Germania Tedesco 
Cambogia Cambogiano Grecia Greco 
Cambogia Cambogiano Islanda Islandese 
Cambogia Cambogiano India Indiano 
Cambogia Cambogiano Irlanda Irlandese 
Cambogia Cambogiano Israele Israeliano 
Cambogia Cambogiano Italia Italiano 
Cambogia Cambogiano Giappone Giapponese 
Cambogia Cambogiano Corea Coreano 
Cambogia Cambogiano Macedonia Macedone 
Cambogia Cambogiano Malta Maltese 
Cambogia Cambogiano Messico Messicano 
Cambogia Cambogiano Moldavia Moldavo 
Cambogia Cambogiano Olanda Olandese 
Cambogia Cambogiano Norvegia Norvegese 
Cambogia Cambogiano Peru Peruviano 
Cambogia Cambogiano Polonia Polacco 
Cambogia Cambogiano Portogallo Portoghese 
Cambogia Cambogiano Russia Russo 
Cambogia Cambogiano Slovacchia Slovacco 
Cambogia Cambogiano Spagna Spagnolo 
Cambogia Cambogiano Svezia Svedese 
Cambogia Cambogiano Svizzera Svizzero 
Cambogia Cambogiano Thailandia Thailandese 
Cambogia Cambogiano Ucraina Ucraino 
Cambogia Cambogiano Albania Albanese 
Cambogia Cambogiano Argentina Argentino 
Cambogia Cambogiano Australia Australiano 
Cambogia Cambogiano Austria Austriaco 
Cambogia Cambogiano Bielorussia Bielorusso 
Cambogia Cambogiano Brasile Brasiliano 
Cile Cileno Cina Cinese 
Cile Cileno Colombia Colombiano 
Cile Cileno Croazia Croato 
Cile Cileno Danimarca Danese 
Cile Cileno Egitto Egiziano 
Cile Cileno Inghilterra Inglese 
Cile Cileno Francia Francese 
Cile Cileno Germania Tedesco 
Cile Cileno Grecia Greco 
Cile Cileno Islanda Islandese 
Cile Cileno India Indiano 
Cile Cileno Irlanda Irlandese 
Cile Cileno Israele Israeliano 
Cile Cileno Italia Italiano 
Cile Cileno Giappone Giapponese 
Cile Cileno Corea Coreano 
Cile Cileno Macedonia Macedone 
Cile Cileno Malta Maltese 
Cile Cileno Messico Messicano 
Cile Cileno Moldavia Moldavo 
Cile Cileno Olanda Olandese 
Cile Cileno Norvegia Norvegese 
Cile Cileno Peru Peruviano 
Cile Cileno Polonia Polacco 
Cile Cileno Portogallo Portoghese 
Cile Cileno Russia Russo 
Cile Cileno Slovacchia Slovacco 
Cile Cileno Spagna Spagnolo 
Cile Cileno Svezia Svedese 
Cile Cileno Svizzera Svizzero 
Cile Cileno Thailandia Thailandese 
Cile Cileno Ucraina Ucraino 
Cile Cileno Albania Albanese 
Cile Cileno Argentina Argentino 
Cile Cileno Australia Australiano 
Cile Cileno Austria Austriaco 
Cile Cileno Bielorussia Bielorusso 
Cile Cileno Brasile Brasiliano 
Cile Cileno Bulgaria Bulgaro 
Cina Cinese Colombia Colombiano 
Cina Cinese Croazia Croato 
Cina Cinese Danimarca Danese 
Cina Cinese Egitto Egiziano 
Cina Cinese Inghilterra Inglese 
Cina Cinese Francia Francese 
Cina Cinese Germania Tedesco 
Cina Cinese Grecia Greco 
Cina Cinese Islanda Islandese 
Cina Cinese India Indiano 
Cina Cinese Irlanda Irlandese 
Cina Cinese Israele Israeliano 
Cina Cinese Italia Italiano 
Cina Cinese Giappone Giapponese 
Cina Cinese Corea Coreano 
Cina Cinese Macedonia Macedone 
Cina Cinese Malta Maltese 
Cina Cinese Messico Messicano 
Cina Cinese Moldavia Moldavo 
Cina Cinese Olanda Olandese 
Cina Cinese Norvegia Norvegese 
Cina Cinese Peru Peruviano 
Cina Cinese Polonia Polacco 
Cina Cinese Portogallo Portoghese 
Cina Cinese Russia Russo 
Cina Cinese Slovacchia Slovacco 
Cina Cinese Spagna Spagnolo 
Cina Cinese Svezia Svedese 
Cina Cinese Svizzera Svizzero 
Cina Cinese Thailandia Thailandese 
Cina Cinese Ucraina Ucraino 
Cina Cinese Albania Albanese 
Cina Cinese Argentina Argentino 
Cina Cinese Australia Australiano 
Cina Cinese Austria Austriaco 
Cina Cinese Bielorussia Bielorusso 
Cina Cinese Brasile Brasiliano 
Cina Cinese Bulgaria Bulgaro 
Cina Cinese Cambogia Cambogiano 
Colombia Colombiano Croazia Croato 
Colombia Colombiano Danimarca Danese 
