word,PN_Singapore,PLD20_Singapore,PN_NonStd,OLD20
mencemburui,0,5.15,0,3.7
mencemik,1,2.75,1,2.6
mencemuh,0,2.7,0,2.5
mencengkam,0,3.25,0,3.0
mencerahkan,2,2.45,2,1.75
menceraikan,0,2.85,0,1.95
mencergaskan,0,3.25,0,2.7
menceriakan,1,3.25,1,2.15
menceritakan,1,3.25,1,2.7
mencerminkan,0,3.75,0,3.0
mencernakan,0,2.85,0,2.45
menceroboh,0,3.75,0,3.55
mencerobohi,0,4.4,0,4.3
mencetak,1,2.7,1,1.95
mencetus,0,2.8,0,2.5
mencetuskan,0,3.25,0,2.85
mencicirkan,0,4.3,0,2.95
mencintai,0,3.0,0,2.7
mencipta,1,2.9,1,2.7
menciptakan,0,3.7,0,3.35
mencium,0,3.1,0,2.85
mencongak,1,2.8,1,2.8
menconteng,0,3.55,0,3.65
mencontohi,0,4.25,0,4.15
mencorakkan,0,2.8,0,2.65
mencoret,0,2.8,0,2.75
mencoretkan,0,3.35,0,3.3
mencuba,0,2.6,0,2.45
mencuci,3,2.5,3,2.25
mencucuri,0,3.15,0,2.7
mencuit,0,2.85,0,2.7
mencukupi,0,3.45,0,2.75
mencukupkan,0,3.75,0,2.9
mencukur,0,2.9,0,2.5
menculik,1,2.7,1,2.45
mencungap,0,2.85,0,2.9
mencungkil,0,3.5,0,3.35
mencurah,0,2.6,0,2.25
mencurahkan,1,2.8,1,2.5
mencuri,3,2.2,3,1.9
mencurigai,0,3.8,0,3.7
mencurigakan,0,3.6,0,3.45
mendabik,0,2.85,0,2.65
mendada,1,1.9,1,1.9
mendadak,0,2.25,0,1.95
mendaftar,1,2.7,1,2.75
mendaftarkan,0,3.4,0,2.95
mendahagakan,0,3.65,0,3.35
mendahului,0,4.5,0,3.65
mendahulukan,0,4.15,0,3.7
mendakap,0,2.45,0,2.25
mendaki,1,2.35,1,1.95
mendakwa,1,2.7,0,2.7
mendalam,0,2.95,0,2.1
mendalami,0,3.65,0,2.5
mendalamkan,0,3.65,0,2.45
mendalangi,0,3.8,0,2.75
mendam,2,1.9,2,1.9
mendamaikan,0,2.95,0,2.4
mendambakan,0,2.9,0,2.65
mendampingi,0,4.1,0,3.8
mendandan,1,2.7,1,2.45
mendapat,2,2.1,2,1.85
mendapati,0,2.8,0,2.4
mendapatkan,0,2.6,0,2.5
mendarah,2,2.1,2,1.85
mendarat,2,2.0,2,1.85
mendatang,2,2.2,2,2.5
mendatangkan,0,2.65,0,2.75
mendatar,1,2.1,1,1.95
mendaulatkan,0,3.05,0,2.95
mendayung,0,2.75,0,2.65
mendebarkan,0,2.8,0,2.3
mendedah,0,2.15,0,2.0
mendedahkan,0,2.7,0,2.3
mendekat,0,2.35,0,1.9
mendekati,0,3.05,0,2.75
mendekatkan,0,2.75,0,2.5
mendeklamasi,0,5.5,0,4.7
mendeklamasikan,0,5.8,0,4.95
mendenda,0,2.6,0,2.4
mendendami,0,3.65,0,3.0
mendendangkan,0,3.7,0,2.95
mendengar,1,2.4,1,2.6
mendepang,0,2.45,0,2.3
mendepangkan,0,2.75,0,2.65
mendera,0,2.0,0,1.85
menderita,0,3.3,0,2.7
menderma,1,2.7,1,2.35
mendermakan,0,3.0,0,2.75
mendesak,0,2.5,0,2.15
mendewasakan,0,3.8,0,3.1
mendiami,0,3.5,0,2.75
mendiamkan,0,3.0,0,2.55
mendiang,0,2.75,0,2.1
mendidik,1,2.7,1,2.6
mendinginkan,0,3.6,0,3.45
mendirikan,0,2.9,0,2.55
mendoa,1,2.1,1,2.05
mendoakan,0,2.95,0,2.75
mendongak,1,2.65,1,2.85
mendorong,2,2.55,2,2.7
menduda,2,2.45,2,2.35
menduduki,0,3.65,0,2.95
menduga,1,2.5,1,2.45
mendukacitakan,0,5.45,0,4.95
mendukung,2,2.6,2,2.7
mendung,2,1.9,2,1.95
menebal,1,2.05,1,2.0
menebalkan,1,2.2,1,2.1
menebang,3,1.85,3,1.9
menebuk,3,1.85,3,1.85
menebus,3,1.95,3,1.85
menegah,0,2.7,0,1.8
menegak,1,1.95,1,1.9
menegakkan,0,2.9,0,1.95
menegangkan,3,2.0,3,2.3
menegaskan,1,2.1,1,1.95
meneguhkan,0,2.65,0,2.55
meneguk,4,2.05,4,2.05
menegur,1,2.35,1,2.3
meneka,0,1.95,0,1.9
menekan,1,1.9,1,1.9
menekankan,0,2.3,0,2.05
menekup,0,2.3,0,2.3
menelaah,0,2.7,0,2.55
menelah,2,1.85,2,1.8
menelan,2,1.9,2,1.9
menelanjangi,0,4.05,0,3.95
meneliti,0,2.9,0,2.85
menemani,0,2.8,0,2.4
menembak,2,2.35,2,2.0
menembusi,0,3.7,0,2.8
menempa,2,2.15,2,1.9
menempah,2,1.85,2,1.85
menempat,1,2.1,1,1.85
menempatkan,0,2.65,0,2.4
menempelak,0,3.8,0,3.65
menempuh,1,2.55,1,2.3
menempuhi,0,3.2,0,2.7
menemu,0,2.55,0,1.95
menemui,0,2.8,0,2.1
menemukan,0,2.65,0,2.55
menemuramah,0,4.75,0,4.55
menenang,3,1.85,3,1.75
menenangkan,3,1.9,3,2.2
menendang,1,2.25,1,2.25
menender,0,3.55,0,3.0
menengah,1,1.95,1,2.05
menenggelamkan,0,4.1,0,4.4
menengking,0,2.85,0,3.25
menentang,4,1.95,4,2.05
menentu,2,2.65,2,2.55
menentukan,0,2.8,0,2.75
menepati,0,2.7,0,2.5
menepatkan,0,2.5,0,1.95
menepis,2,2.3,2,2.3
menepuk,3,1.9,3,1.9
menepung,2,2.0,2,2.45
menerajui,0,3.6,0,2.9
menerangi,1,2.4,1,2.45
menerangkan,3,1.85,3,2.2
menerapkan,3,1.85,3,1.85
menerbangkan,0,2.55,0,2.6
menerbitkan,0,3.2,0,2.9
menerima,1,2.85,1,2.7
menerjah,0,2.55,0,2.3
menerjunkan,0,3.45,0,2.9
menerkam,0,2.75,0,2.65
menerobos,0,3.4,0,3.55
meneroka,1,2.5,0,2.6
menerokai,0,2.85,0,2.8
meneropong,0,3.25,0,3.65
menerpa,1,2.5,1,2.1
menerus,2,1.9,2,1.85
menerusi,0,2.65,0,2.55
meneruskan,0,2.8,0,2.4
menetap,1,1.95,1,1.95
menetapkan,1,1.95,1,1.95
menetekkan,0,2.85,0,2.85
menewaskan,0,2.75,0,2.1
mengabadikan,0,2.9,0,2.85
mengabaikan,0,2.55,0,2.3
mengabdi,0,2.75,0,2.6
mengabdikan,0,2.75,0,2.65
mengabui,1,2.65,1,1.9
mengabung,2,1.85,2,2.0
mengacah,3,1.85,3,1.8
mengacarakan,0,2.95,0,2.95
mengacau,1,2.4,1,1.9
mengacukan,1,2.35,1,2.35
mengada-adakan,0,3.8,0,4.65
mengada-ngada,0,4.05,0,5.55
mengadakan,1,1.95,0,1.95
mengadap,0,1.95,0,1.95
mengadili,0,2.85,0,2.9
mengadu,2,1.9,2,1.85
mengadun,1,2.2,1,1.9
mengadunkan,1,2.55,1,2.55
mengagak,2,1.9,2,1.9
mengagih,2,2.1,2,2.2
mengagihkan,1,2.35,1,2.5
mengagumi,0,2.75,0,2.75
mengagumkan,1,2.5,1,2.55
mengagungkan,2,2.35,2,2.55
mengahwini,0,3.7,0,3.75
mengaibkan,1,2.5,1,2.35
mengaitkan,1,2.5,1,2.25
mengajak,5,1.75,5,1.8
mengajar,3,1.85,3,1.8
mengaji,1,1.85,1,1.85
mengajuk,3,1.85,3,1.9
mengajukan,2,2.35,2,2.05
mengakhiri,0,2.8,0,3.3
mengakibatkan,0,3.5,0,3.55
mengaku,1,1.95,1,1.9
mengakui,2,2.6,1,1.85
mengakuri,1,2.6,1,2.4
mengalah,5,1.7,5,1.65
mengalahkan,2,1.9,2,1.85
mengalami,0,2.55,0,2.25
mengalas,3,1.8,3,1.8
mengalih,3,1.85,3,1.85
mengalihkan,3,2.3,3,2.35
mengalir,2,2.3,2,2.05
mengalirkan,1,2.25,1,2.1
mengalu-alukan,0,3.9,0,4.5
mengalunkan,1,2.45,1,2.25
mengamalkan,1,2.2,1,2.05
mengamati,0,2.55,0,2.45
mengambang,3,2.1,3,2.35
mengambil,1,2.8,1,2.85
mengamuk,1,1.95,1,1.95
menganaktirikan,0,5.8,0,5.25
mengancam,1,2.6,1,2.6
mengandaikan,0,2.75,0,2.55
mengandung,0,2.6,0,2.45
mengandungi,0,2.8,0,3.0
menganggap,1,2.35,1,2.6
menganggar,3,2.3,3,2.55
menganggarkan,0,2.8,0,2.95
menganggotai,0,3.65,0,4.2
mengangguk,2,2.3,2,2.5
menganggukkan,0,2.9,0,3.55
menganggur,3,2.35,3,2.45
mengangkat,1,2.05,1,2.15
mengangkut,2,2.3,2,2.5
menganiaya,0,3.75,0,3.75
menganjur,2,2.4,2,2.45
menganjurkan,1,2.65,1,2.65
mengantuk,0,2.3,0,2.4
menganugerahkan,0,4.65,0,4.65
menganut,3,1.85,3,1.85
menganyam,0,2.85,0,2.75
mengapa,1,1.95,1,1.9
mengapai,1,2.25,1,1.85
mengapit,1,2.2,1,2.2
mengapung,2,1.9,2,2.25
mengapungkan,1,2.35,1,2.65
mengarah,5,1.75,5,1.65
mengarahkan,2,1.95,2,1.9
mengarut,4,1.8,4,1.75
mengasah,7,1.65,7,1.65
mengasak,4,1.75,4,1.8
mengasari,0,2.4,0,2.45
mengasingkan,0,2.35,0,2.8
mengasuh,2,1.9,2,1.9
mengasyikkan,0,2.65,0,3.3
mengatakan,2,1.9,0,1.85
mengatasi,1,2.5,1,2.5
mengatur,0,2.0,0,1.95
mengaturkan,0,2.4,0,2.3
mengaum,1,2.1,1,1.95
mengaut,4,1.8,4,1.85
mengawal,2,1.9,2,1.9
mengawas,3,1.8,3,1.8
mengawasi,1,2.4,1,2.4
mengayuh,1,1.95,1,1.95
mengebumikan,0,3.35,0,2.9
mengecam,3,1.85,3,1.85
mengecap,4,1.8,4,1.8
mengecat,6,1.7,6,1.75
mengecewakan,0,3.45,0,3.45
mengecil,0,2.65,0,2.65
mengecilkan,0,2.85,0,2.8
mengecualikan,0,4.15,0,3.35
mengecut,5,1.75,5,1.8
mengedar,1,2.45,1,1.85
mengedarkan,0,2.6,0,1.9
mengehadkan,2,2.05,2,2.35
mengehendaki,0,3.75,0,4.0
mengejar,2,1.9,2,1.85
mengejarkan,0,2.05,0,1.95
mengejek,1,2.6,1,2.45
mengejut,2,2.0,2,1.95
mengejutkan,0,2.6,0,2.65
mengekal,2,1.9,2,1.95
mengekalkan,1,2.0,1,1.95
mengekang,3,1.85,3,2.1
mengekek,1,2.55,1,2.6
mengekori,0,3.45,1,2.95
mengelak,0,2.0,0,1.9
mengelakkan,1,2.65,1,1.9
mengelap,2,1.9,2,1.85
mengelar,2,1.85,2,1.7
mengelecek,0,3.65,0,3.65
mengelilingi,0,4.45,0,4.6
mengelirukan,0,3.65,0,2.9
mengelolakan,0,3.25,0,3.15
mengeluarkan,0,3.4,0,2.75
mengeluh,0,2.2,0,2.1
mengemas,0,2.0,0,2.0
mengemaskan,1,2.0,1,1.95
mengembalikan,0,3.7,0,3.1
mengembang,2,2.25,2,2.3
mengembangkan,1,2.55,1,2.5
mengembara,1,3.05,1,2.85
mengemudi,1,2.85,1,2.8
mengemudikan,0,3.1,0,2.9
mengemukakan,0,3.3,0,3.0
mengena,0,1.85,0,1.9
mengenai,2,1.8,2,1.85
mengenakan,0,1.9,0,1.95
mengenal,3,1.8,3,1.75
mengenali,0,2.6,0,2.45
mengenalkan,2,2.0,2,1.9
mengenang,5,1.7,5,1.85
mengenangkan,2,1.9,2,2.3
mengendahkan,1,2.7,1,2.4
mengendal,0,2.65,0,2.5
mengendalikan,0,3.5,0,3.05
mengendurkan,0,2.9,0,2.65
mengepam,1,1.95,1,1.95
mengepit,1,2.4,1,2.25
mengepung,2,2.05,2,2.4
mengerah,5,1.75,5,1.8
mengerahkan,4,1.8,4,1.65
mengerakkan,1,2.6,1,1.8
mengerang,4,1.8,4,1.8
mengerat,6,1.7,6,1.7
mengeratkan,3,1.85,3,1.85
mengerikan,0,2.5,0,2.0
mengerjakan,0,2.85,0,2.4
mengerti,0,2.85,0,2.65
mengertikan,0,2.8,0,2.4
mengeruhkan,1,2.35,1,2.15
mengerumuni,0,4.3,0,3.95
mengerut,5,1.75,5,1.75
mengesah,4,1.8,4,1.8
mengesahkan,4,1.8,4,1.85
mengesan,4,1.8,4,1.85
mengesankan,1,2.2,1,2.1
mengesat,4,1.8,4,1.8
mengesyaki,0,2.9,0,3.3
mengesyorkan,0,2.75,0,3.65
mengetahui,0,3.7,0,3.4
mengetatkan,2,1.9,2,1.95
mengetengahkan,0,3.8,0,4.05
mengetepikan,0,3.45,0,3.45
mengetuai,0,3.3,0,2.8
mengetuk,1,2.05,1,2.0
menggabung,0,2.45,0,2.55
menggabungkan,0,2.8,0,2.75
menggada,2,1.9,2,1.9
menggadai,2,2.35,2,1.9
menggagahkan,1,2.5,1,2.5
menggagalkan,1,2.6,1,2.6
menggaji,2,2.3,2,2.2
menggalah,2,1.85,2,1.85
menggalak,4,1.8,4,1.8
menggalakkan,0,2.45,0,2.45
menggalas,3,1.8,3,1.8
menggali,1,1.95,1,1.9
menggamatkan,0,2.55,0,2.6
menggambarkan,0,2.75,0,2.75
menggamit,0,2.85,0,2.75
mengganas,2,2.35,2,2.2
menggandakan,0,2.7,0,2.7
mengganding,0,2.8,0,3.05
menggandingkan,0,3.5,0,3.55
mengganggu,0,2.9,0,3.1
mengganti,1,2.55,1,2.5
menggantikan,0,2.7,0,2.8
menggantung,0,2.6,0,2.7
menggantungkan,0,3.45,0,3.4
mengganyang,0,2.85,0,3.15
menggapai,1,2.5,1,2.0
menggarap,1,2.15,1,2.0
menggaris,0,2.55,0,2.55
menggariskan,0,2.8,0,2.9
menggaru,1,2.3,1,2.25
menggaru-garu,0,4.65,0,5.1
menggarukan,1,2.7,1,2.6
menggasak,1,2.1,1,2.0
menggatal,0,2.5,0,2.4
menggauli,0,3.45,0,2.7
menggayakan,0,2.2,0,2.4
menggegar,2,2.3,2,2.35
menggegarkan,2,2.3,2,2.3
menggelabah,0,3.4,0,3.4
menggelapkan,1,2.55,1,2.55
menggelar,1,1.95,1,1.9
menggelarkan,3,2.35,3,2.25
menggelecek,0,3.95,0,3.9
menggeledah,0,3.65,0,3.55
menggeleng,0,2.85,0,3.0
menggelengkan,1,3.1,1,3.45
menggelepar,0,3.4,0,3.3
menggelikan,0,2.75,0,2.85
menggelongsor,0,4.9,0,5.2
menggema,1,2.35,1,2.35
menggemari,0,2.9,0,2.75
menggembar-gemburkan,0,7.95,0,8.9
menggembirakan,0,4.35,0,4.05
menggemparkan,0,3.05,0,2.9
menggempur,1,3.05,1,3.1
menggenggam,0,3.0,0,3.65
menggentar,0,2.7,0,2.75
menggerakkan,0,2.55,0,2.45
menggerogot,0,3.95,0,4.5
menggerunkan,0,2.9,0,2.85
menggesa,1,2.3,1,2.25
menggesek,0,2.7,0,2.75
menggetarkan,2,2.45,2,2.45
mengghairahkan,0,2.85,0,3.6
menggiatkan,0,2.55,0,2.65
menggigil,1,2.85,1,2.9
menggigit,1,2.7,1,2.8
menggila,0,1.9,0,2.1
menggilai,1,2.4,1,2.3
menggilap,1,2.25,1,2.3
menggiurkan,0,2.9,0,2.75
menggoda,2,2.5,2,2.6
menggolek,0,2.75,0,2.85
menggoncang,0,3.2,0,3.55
menggondol,0,3.7,0,3.85
menggoyahkan,1,2.75,1,2.85
menggoyangkan,1,2.8,1,3.25
menggubah,2,2.4,2,2.45
menggubal,1,2.6,1,2.65
menggugat,0,2.6,0,2.6
menggugurkan,0,2.95,0,2.7
menggulingkan,1,2.9,1,3.35
menggulung,1,2.5,1,2.6
menggunakan,0,2.8,0,2.7
menggunting,0,3.15,0,3.3
menggunung,1,2.7,1,2.6
menggusarkan,0,2.75,0,2.75
menghabiskan,0,2.75,0,2.75
menghadap,2,2.1,2,2.15
menghadapi,1,2.5,1,2.5
menghadiahkan,0,4.0,0,2.95
menghadiri,0,3.0,0,2.8
menghadirkan,0,2.8,0,2.75
menghafal,0,2.65,0,2.7
menghairankan,0,2.8,0,2.8
menghakimi,0,3.2,0,3.05
menghakis,0,2.8,0,2.8
menghala,2,1.85,2,2.0
menghalakan,0,2.25,0,2.3
menghalalkan,0,2.4,0,2.5
menghalang,2,2.0,2,2.6
menghalau,1,2.6,1,2.25
menghalusi,0,2.9,0,3.0
menghambakan,1,2.5,1,2.55
menghambat,0,2.55,0,2.8
menghambur,0,2.9,0,2.9
menghamburkan,0,2.75,0,2.75
menghamilkan,1,2.7,1,2.6
menghampakan,1,2.8,1,2.8
menghampiri,0,3.7,0,3.65
menghancurkan,0,3.2,0,2.95
menghangat,0,2.6,0,2.75
menghangatkan,0,2.65,0,2.85
menghantar,1,2.65,1,2.55
menghantarkan,0,2.85,0,2.75
menghantui,0,3.65,0,2.85
menghanyutkan,0,3.65,0,3.5
menghapuskan,0,2.8,0,2.8
mengharamkan,2,2.5,2,2.45
mengharap,2,2.1,2,2.15
mengharapkan,1,2.5,1,2.5
menghargai,0,3.0,0,2.9
mengharu,1,2.4,1,2.25
mengharu-birukan,0,5.2,0,5.7
mengharukan,1,2.5,1,2.45
mengharum,1,2.45,1,2.4
mengharumkan,1,2.7,1,2.6
mengharung,1,2.15,1,2.35
mengharungi,0,2.85,0,2.85
menghasilkan,1,2.7,1,2.7
menghasut,1,2.5,1,2.55
menghayati,0,2.85,0,2.9
menghayun,0,2.75,0,2.7
menghebahkan,0,2.95,0,2.85
menghela,1,2.55,1,2.4
menghembuskan,0,3.4,0,3.45
menghempas,0,2.9,0,2.95
menghendaki,0,2.95,0,3.05
menghentak,1,2.75,1,2.7
menghentakkan,0,3.35,0,3.2
menghentam,1,2.75,1,2.8
menghentikan,0,3.35,0,3.15
mengherdik,0,3.95,0,3.75
mengheret,0,2.85,0,2.85
menghias,1,2.5,1,2.2
menghiasi,0,2.85,0,2.65
menghibakan,0,2.55,0,2.6
menghibur,1,2.55,1,2.7
menghiburkan,0,2.9,0,2.65
menghidangkan,1,2.7,1,3.15
menghidap,3,1.95,3,1.95
menghidapi,1,2.55,1,2.55
menghidu,0,2.75,0,2.6
menghidupkan,0,3.0,0,2.95
menghijau,0,2.8,0,2.65
menghilang,1,2.15,1,2.65
menghilangkan,1,2.75,1,3.05
menghimpit,0,3.35,0,3.3
menghimpun,0,2.9,0,3.0
menghimpunkan,0,3.55,0,3.45
menghina,0,2.3,0,2.35
menghindar,0,2.85,0,2.75
menghindari,0,3.45,0,3.05
menghindarkan,0,2.85,0,2.9
menghiraukan,0,2.85,0,2.7
menghiris,0,2.65,0,2.7
menghirup,0,2.6,0,2.6
menghisap,2,2.3,2,2.3
menghitung,0,2.65,0,2.85
menghormati,0,3.8,0,3.8
menghubung,1,2.2,1,2.35
menghubungi,0,3.4,0,2.85
menghubungkaitkan,0,6.75,0,6.15
menghubungkan,0,2.9,0,3.1
menghukum,0,2.7,0,2.8
menghulur,0,2.75,0,2.8
menghulurkan,0,3.25,0,2.85
menghumban,0,2.9,0,2.9
menghumbankan,0,2.95,0,3.05
menghuni,1,2.8,1,2.65
menghuraikan,0,2.9,0,2.85
mengiakan,0,2.35,0,2.0
mengibaratkan,0,3.35,0,3.45
mengibarkan,0,2.5,0,2.3
mengidam,0,2.7,0,2.3
mengidamkan,0,2.85,0,2.5
mengigau,0,2.75,0,2.45
mengikat,2,1.9,2,1.95
mengikis,0,2.45,0,2.45
mengiklankan,0,2.95,0,2.95
mengiktiraf,0,4.7,0,4.25
mengikut,0,2.8,0,2.0
mengikuti,0,3.55,0,2.7
mengilai,1,2.65,1,1.9
mengilhamkan,0,3.4,0,3.1
mengimbang,5,2.1,5,2.15
mengimbangi,0,2.65,0,2.9
mengimbangkan,2,2.65,2,2.6
mengimbas,1,2.55,1,2.75
mengimbau,0,2.85,0,2.75
mengimpikan,0,3.0,0,2.95
menginap,0,2.25,0,2.0
mengindahkan,2,2.45,2,2.45
mengingat,1,2.05,1,2.4
mengingati,0,2.8,0,2.8
mengingatkan,0,2.45,0,2.7
menginginkan,1,2.7,1,3.05
mengingkari,0,3.2,0,3.15
menginjak,0,2.8,0,2.75
menginsafkan,0,3.0,0,2.85
mengintai,0,2.8,0,2.55
mengintip,1,2.7,1,2.75
mengira,1,1.95,1,1.95
mengirim,0,2.7,0,2.7
mengirimkan,0,2.9,0,2.75
mengiringi,0,3.15,0,3.2
mengisahkan,2,2.25,2,2.15
mengisi,0,2.65,0,2.15
mengisikan,0,2.95,0,2.55
mengisytiharkan,0,4.7,0,5.05
mengizinkan,1,2.8,1,2.85
mengkaji,2,2.6,2,2.6
mengkasar,0,2.8,0,2.7
mengkhianati,0,4.4,0,4.1
mengkhusus,0,3.5,0,3.75
mengkuang,0,2.9,0,2.65
mengocak,1,2.35,1,2.25
mengongkong,0,2.9,0,3.7
mengorak,2,2.05,2,2.15
mengorbankan,0,3.25,0,2.95
mengorek,1,2.4,1,2.55
mengosongkan,0,2.65,0,3.5
mengotakan,1,2.6,0,2.6
menguasai,0,2.9,0,2.5
menguatkan,1,2.2,1,2.3
menguatkuasakan,0,6.55,0,4.95
mengubah,4,1.75,4,1.8
mengubahsuai,0,4.8,0,4.55
mengubat,3,1.85,3,1.8
mengubati,0,2.75,0,2.7
menguburkan,0,2.35,0,2.1
mengucap,2,1.9,2,1.9
mengucapkan,0,2.8,0,2.9
mengucup,1,2.2,1,2.25
mengugut,1,1.95,1,2.05
menguis,0,2.35,0,2.1
menguji,3,2.3,3,2.0
mengukir,2,2.15,2,2.3
mengukuh,1,2.0,1,1.95
mengukuhkan,0,2.6,0,2.5
mengukur,3,1.85,3,1.8
mengulang,1,1.9,1,2.0
mengulangi,0,2.75,0,2.75
mengulas,4,1.8,4,1.85
mengulit-ulit,0,5.6,0,5.95
mengumpamakan,0,3.65,0,3.65
mengumpan,1,2.5,1,2.4
mengumpat,1,2.4,1,2.4
mengumpul,1,2.8,1,2.7
mengumpulkan,0,2.9,0,2.8
mengumumkan,0,2.6,0,2.55
mengunci,1,2.7,1,2.6
menguncup,0,2.6,0,2.65
mengundang,0,2.55,0,2.65
mengundi,1,2.65,1,2.55
mengundur,1,2.4,1,2.6
mengundurkan,1,2.6,1,2.55
mengunggis,0,2.9,0,3.1
mengungguli,0,3.75,0,3.75
mengungkap,0,2.65,0,2.7
mengungkapkan,0,2.85,0,3.35
mengungkit,0,2.7,0,2.65
mengungkitkan,0,3.15,0,3.5
mengunjungi,0,3.2,0,3.05
mengunjur,2,2.45,2,2.55
mengunjurkan,2,2.55,2,2.6
menguntum,0,2.6,0,2.7
menguntumkan,1,2.7,1,2.75
menguntungkan,1,2.75,1,3.4
mengunyah,0,2.85,0,2.85
mengupah,2,1.9,2,1.9
mengupas,2,1.9,2,1.95
mengurang,1,1.95,1,2.2
mengurangkan,0,2.5,0,2.85
mengurat,4,1.8,4,1.85
mengurniakan,0,3.95,0,3.05
mengurung,3,1.85,3,2.05
mengurus,3,1.85,3,1.9
menguruskan,0,2.35,0,2.45
mengurut,7,1.65,7,1.7
mengusahakan,0,2.8,0,2.75
mengusik,1,2.2,1,2.4
mengusir,2,2.45,2,2.4
mengusulkan,1,2.6,1,2.65
mengusung,1,1.95,1,2.35
mengusutkan,1,2.4,1,2.6
mengutamakan,1,2.8,1,2.8
mengutarakan,1,2.8,1,2.75
mengutip,0,2.55,0,2.5
mengutuk,1,1.95,1,2.1
meniarap,0,2.85,0,2.35
menidakkan,0,2.75,0,2.55
meniduri,0,3.0,0,2.9
menikahkan,0,2.75,0,2.7
menikam,1,2.4,1,2.3
menikmati,0,3.7,0,2.95
menilai,2,2.4,2,2.05
menilaikan,0,2.85,0,2.8
menilik,1,2.2,1,2.05
menimang,1,2.4,1,2.15
menimba,1,2.25,1,2.4
menimbang,3,1.8,3,2.0
menimbangkan,2,2.35,2,2.5
menimbulkan,0,3.0,0,3.05
menimpa,2,2.1,2,2.15
menindakkan,0,2.65,0,2.6
meninggal,0,2.9,0,2.9
meninggalkan,1,2.85,1,3.0
meninggi,0,2.85,0,2.85
meninggikan,0,2.95,0,2.95
meningkat,0,2.65,0,2.6
meningkatkan,0,2.9,0,2.75
meninjau,0,2.95,0,2.75
menipis,3,2.3,3,2.25
menipu,2,2.3,2,2.25
meniru,1,2.25,1,2.05
meniti,0,2.3,0,1.9
menitik,2,2.4,2,2.3
menitikberatkan,0,5.9,0,5.75
menitipkan,1,2.7,1,2.75
menitis,2,2.4,2,2.3
menitiskan,1,2.85,1,2.9
meniup,0,2.85,0,2.45
meniupkan,0,2.9,0,2.85
menjadi,0,2.5,0,2.0
menjadikan,0,2.7,0,2.45
menjadualkan,0,4.15,0,3.2
menjaga,3,1.85,3,1.85
menjahanamkan,0,4.1,0,3.75
menjahit,0,2.6,0,2.5
menjaja,2,1.8,2,1.75
menjajah,4,2.05,4,1.75
menjajakan,2,2.35,1,1.95
menjajar,2,2.15,2,1.8
menjalani,0,2.95,0,2.6
menjalankan,0,2.55,0,2.15
menjalar,1,2.15,1,1.95
menjalin,1,2.55,1,2.25
menjalinkan,0,2.9,0,2.5
menjamah,2,2.1,2,1.9
menjamin,1,2.65,1,2.5
menjamu,0,2.7,0,2.35
menjana,3,1.85,3,1.85
menjanakan,2,2.4,0,1.9
menjangka,1,2.6,1,2.35
menjangkakan,0,2.9,0,2.85
menjangkau,1,2.8,1,2.5
menjangkaui,0,4.0,0,3.05
menjanjikan,0,3.0,0,2.7
menjarah,3,1.85,3,1.8
menjarakkan,0,2.45,0,2.45
menjaring,1,2.5,1,2.55
menjaringkan,0,2.9,0,2.8
menjatuhkan,1,2.9,1,2.8
menjauh,0,2.7,0,2.1
menjauhi,0,3.4,0,2.8
menjauhkan,1,3.0,1,2.6
menjawab,1,2.25,1,2.15
menjawat,1,1.95,1,1.95
menjayakan,2,2.45,1,2.2
menjebak,1,2.55,1,2.15
menjejak,1,2.4,1,2.15
menjejaki,0,2.85,0,2.85
menjejakkan,2,2.55,2,2.3
menjejaskan,2,2.65,2,2.45
menjelajah,0,3.6,0,2.8
menjelakkan,2,2.45,2,2.2
menjelang,2,2.4,2,2.25
menjelaskan,2,2.55,2,2.3
menjeling,1,2.7,1,2.75
menjelirkan,0,2.9,0,2.55
menjelma,0,2.9,0,2.85
menjelmakan,0,3.1,0,2.75
menjemput,0,3.5,0,2.9
menjemukan,0,2.9,0,2.85
menjengah,0,2.3,0,2.55
menjenguk,0,2.8,0,2.85
menjentik,0,3.25,0,2.85
menjerat,1,2.25,1,1.9
menjerit,1,2.7,1,2.5
menjernihkan,0,3.8,0,3.1
menjijikkan,0,3.35,0,2.9
menjilat,0,2.7,0,2.65
menjimatkan,0,2.5,0,2.8
menjinakkan,0,2.8,0,2.55
menjinjing,0,3.65,0,3.6
menjiwai,0,2.8,0,2.75
menjolok,1,2.85,1,2.75
menjual,1,2.55,1,2.55
menjualkan,0,2.9,0,2.7
menjuarai,0,3.6,0,2.85
menjulang,1,2.6,1,2.55
menjumpai,0,3.35,0,2.75
menjunam,0,2.85,0,2.85
menjunjung,0,3.5,0,2.85
menjurus,0,2.9,0,2.5
menjuruskan,0,3.15,0,2.8
menobat,0,2.65,0,2.7
menobatkan,0,2.75,0,2.65
menodai,0,2.7,0,2.5
menokok,1,2.4,1,2.7
menolak,0,2.15,0,2.05
menoleh,1,2.35,1,2.7
menolong,1,2.5,1,2.7
menonggeng,0,2.85,0,3.4
menongkah,0,2.8,0,2.8
menonjol,0,2.9,0,3.3
menonjolkan,0,3.4,0,3.75
menonton,1,2.65,1,2.85
menora,1,2.1,0,1.95
menoreh,1,2.65,1,2.7
mensia-siakan,0,5.2,0,4.55
menswastakan,0,3.85,0,3.6
mensyaratkan,0,2.8,0,2.95
