word	Male_Valence_Mean	Male_Arousal_Mean	Male_Dominance_Mean	ALLPredictability_Mean	Male_Concreteness_Mean	Male_Frequency_Mean
lembut	5.931034483	4.48	5.090909091	4.931034483	5.1290322580000005	4.923076923
lendir	4.448275862	4.78	4.454545455	4.793103448	4.451612903	4.923076923
lengan	5.448275862000001	4.5	5.045454545	5.75862069	3.64516129	5.205128205
lentera	6.0	4.3	4.590909091	4.75862069	4.35483871	4.102564103
lentur	6.0	4.32	4.8863636360000005	4.896551724	4.64516129	4.948717949
lepra	4.0344827589999985	4.64	4.659090909	5.103448276	3.870967742	4.153846154
lesbian	3.3103448280000003	4.4	5.022727273	4.689655172	4.516129032	4.230769231
lesu	4.137931034	3.86	5.0	5.103448276	4.032258065	4.58974359
lezat	5.982758621	4.47	5.159090909	5.344827586	4.709677419	5.602564103
liburan	5.9655172410000015	4.6	5.272727273	4.620689655	4.612903226	5.41025641
lidah	5.551724137999999	4.5	5.431818182000001	5.413793103	3.35483871	5.307692308
lilin	5.344827586	4.42	4.818181818	5.0	2.870967742	5.512820512999999
limbah	3.1034482760000004	4.9	4.454545455	4.620689655	3.838709677	6.128205127999999
limpa	5.310344828	4.22	4.3863636360000005	4.75862069	3.774193548	4.333333333
limusin	5.1724137930000005	4.44	4.477272727	4.620689655	4.35483871	4.717948718
lincah	5.1724137930000005	4.72	5.454545455	4.137931034	3.838709677	5.282051282
lingkaran	5.327586207	4.32	5.306818182	5.586206897	3.677419355	5.115384615
lingkungan	5.793103447999999	4.46	4.613636364	4.75862069	4.612903226	5.41025641
lipas	4.965517241000001	4.34	4.431818182	3.896551724	4.0	4.820512821
logam	6.137931034	4.78	4.5	5.034482758999999	3.709677419	4.974358973999999
lokakarya	5.413793103	4.3	5.0	5.0	5.322580645	4.58974359
loker	5.75862069	4.36	4.818181818	4.379310345	3.870967742	4.205128205
longsor	4.862068966	4.86	5.772727272999999	5.137931034	3.903225806	5.461538462
loteng	5.586206897	4.26	4.659090909	4.689655172	4.0	4.820512821
lotere	4.655172414	5.04	4.477272727	4.7241379310000005	4.258064516	4.512820513
loyal	5.931034483	4.6	4.795454545	5.103448276	4.709677419	4.692307692
luar angkasa	6.137931034	4.48	4.954545455	4.793103448	3.161290323	4.692307692
luar biasa	6.793103447999999	6.2	5.0	5.448275862000001	5.516129032	4.717948718
lucu	6.655172414	5.12	5.818181817999999	5.1724137930000005	4.935483871000001	5.358974358999999
luka	4.655172414	4.4	4.454545455	5.103448276	3.161290323	4.923076923
lulusan	6.137931034	4.9	5.409090909	4.931034483	4.5806451610000005	5.58974359
lumbung	5.068965517	4.24	4.1363636360000005	5.206896552	3.903225806	4.897435897
lumpur	5.620689655	4.52	4.909090909	4.896551724	3.322580645	4.794871795
lumut	5.206896552	4.34	4.659090909	5.655172414	3.2903225810000003	5.076923077
lunak	5.655172414	4.34	4.340909091	4.655172414	3.903225806	4.564102564
mabuk	2.8620689660000003	5.1	4.613636364	3.827586207	5.774193548	4.794871795
madu	6.206896552000001	4.72	4.363636364	5.655172414	3.387096774	4.820512821
mahasiswa	6.413793103	4.08	5.227272727	5.344827586	4.032258065	5.179487179
mahkota	5.655172414	4.6	5.181818182	5.310344828	3.741935484	4.538461538
mainan	5.7241379310000005	4.64	5.318181818	5.0	3.032258065	6.102564103
majalah	5.448275862000001	4.68	4.931818182	4.931034483	3.64516129	5.307692308
makam	5.517241379	4.88	4.545454545	4.482758621	3.548387097	5.435897436
makan	5.7241379310000005	4.5	5.181818182	5.24137931	4.193548387	5.205128205
makan malam	5.862068966	4.4	5.227272727	5.275862069	4.1290322580000005	5.41025641
makanan	6.0344827589999985	4.44	5.022727273	5.206896552	4.35483871	5.333333333
mal	5.793103447999999	4.6	4.818181818	5.068965517	3.903225806	4.692307692
malaikat	5.655172414	4.28	4.159090909	4.448275862	5.774193548	4.58974359
malaria	4.206896552	4.7	4.454545455	4.586206897	4.290322581	4.538461538
malas	3.034482759	5.12	4.909090909	4.965517241000001	4.548387097	4.692307692
malu	2.965517241	5.76	4.681818182	5.7241379310000005	5.322580645	5.615384615
mampu	5.620689655	4.52	4.840909091	5.551724137999999	4.290322581	4.794871795
manajemen	6.206896552000001	4.46	4.8863636360000005	5.068965517	4.774193548	4.615384615
manajer	6.24137931	4.26	4.727272727	5.24137931	3.870967742	5.230769231
mandek	3.896551724	4.76	4.772727273	4.310344828	5.096774194	4.153846154
mandi	5.896551724	4.52	5.295454545	4.862068966	3.774193548	5.41025641
mangkel	4.862068966	4.86	4.159090909	4.137931034	4.64516129	3.974358974
mangkuk	5.931034483	4.54	4.227272727	4.827586207	3.193548387	4.820512821
maniak	4.1724137930000005	4.3	4.75	4.344827586	4.838709677	4.538461538
manis	6.379310345	4.64	5.181818182	4.586206897	3.903225806	4.948717949
manja	4.517241379	4.18	5.181818182	4.413793103	4.709677419	5.230769231
manusiawi	5.896551724	4.46	5.545454545	4.689655172	5.387096774	5.0
marah	3.896551724	5.02	5.772727272999999	5.379310345	3.838709677	5.205128205
margin	5.482758621	4.3	4.454545455	4.689655172	3.838709677	4.564102564
marmut	5.482758621	4.26	4.727272727	4.862068966	3.387096774	5.333333333
mars	4.862068966	4.02	4.181818182	4.068965517	4.35483871	5.128205128
martabat	5.344827586	4.54	4.727272727	4.862068966	5.5806451610000005	4.923076923
masa	5.482758621	4.22	4.909090909	4.896551724	4.419354839	4.717948718
masakan	6.310344828	4.74	4.727272727	4.827586207	3.741935484	4.666666667
masjid	5.862068966	4.22	5.568181817999999	4.655172414	3.967741935	4.923076923
massa	5.931034483	4.94	5.0	4.931034483	4.161290323	4.974358973999999
masturbasi	3.827586207	5.04	4.681818182	4.413793103	3.903225806	4.846153846
mata	5.862068966	4.24	5.204545455	5.103448276	3.580645161	5.256410256000001
matahari	5.206896552	4.88	5.818181817999999	5.344827586	3.387096774	4.923076923
matang	6.0	4.32	5.1363636360000005	5.310344828	4.64516129	5.051282051
matematika	5.1724137930000005	5.02	5.181818182	5.24137931	4.0645161289999985	4.615384615
materiil	5.310344828	4.06	4.704545455	4.689655172	4.032258065	4.282051282
mati	3.3103448280000003	4.14	4.704545455	4.965517241000001	4.032258065	4.948717949
mayat	4.310344828	4.78	4.704545455	4.793103448	3.419354839	4.692307692
meja	5.206896552	4.26	5.045454545	5.1724137930000005	3.741935484	4.923076923
melangkah	5.344827586	4.24	5.431818182000001	5.344827586	4.096774194	4.948717949
melawan	4.517241379	4.92	5.272727273	3.75862069	4.935483871000001	5.6410256410000015
melepuh	4.517241379	4.48	4.818181818	5.310344828	3.580645161	5.102564103
melodi	5.896551724	4.24	4.613636364	5.034482758999999	4.806451613	4.743589743999999
melukai	2.827586207	5.06	4.909090909	5.206896552	3.838709677	5.153846154
melukis	6.0	4.64	4.909090909	4.827586207	3.903225806	4.794871795
melunakkan	5.517241379	4.44	4.931818182	4.137931034	4.774193548	4.384615385
melupakan	4.586206897	4.68	4.590909091	4.75862069	4.935483871000001	5.6410256410000015
memalukan	4.0	4.52	4.659090909	5.0	4.741935484	5.871794872000001
memamah 	4.931034483	4.7	4.909090909	5.206896552	4.322580645	4.615384615
memamah biak	5.7241379310000005	4.58	4.727272727	4.551724138	4.225806452	5.025641026000001
memanggang	5.24137931	4.72	5.204545455	4.689655172	4.870967742	4.641025641000001
mematuhi	6.379310345	4.3	4.772727273	5.137931034	4.0	5.205128205
membakar	3.137931034	6.24	5.068181818	5.379310345	4.0	5.538461538
membayangkan	5.034482758999999	4.34	5.1363636360000005	5.310344828	5.193548387	5.6410256410000015
membelai	5.827586207	3.24	4.977272727	5.379310345	4.387096774	4.743589743999999
membenci	2.413793103	4.64	5.090909091	4.862068966	4.64516129	5.6410256410000015
memberkati	5.655172414	4.22	4.045454545	4.655172414	5.322580645	4.717948718
membuang	4.310344828	4.86	5.272727273	5.206896552	4.709677419	5.794871795
membusuk	3.448275862	4.96	4.363636364	4.862068966	3.870967742	5.282051282
memecah	3.793103448	4.42	5.477272727000001	4.793103448	4.258064516	5.41025641
memelihara	6.0689655170000005	4.64	5.5	4.862068966	5.0	4.794871795
memeluk	6.344827586	4.14	5.181818182	5.482758621	4.451612903	5.230769231
memendam	4.7241379310000005	4.48	4.931818182	4.862068966	4.870967742	4.948717949
memijat	5.896551724	4.58	5.340909091	4.586206897	3.870967742	4.948717949
memimpikan	5.655172414	4.2	4.272727273	5.482758621	5.419354839	4.58974359
memompa	5.586206897	4.68	5.0	5.0	4.548387097	4.794871795
memotong	5.137931034	4.76	5.045454545	4.379310345	4.032258065	5.0
memperlakukan	5.793103447999999	4.46	5.318181818	5.034482758999999	4.709677419	5.435897436
mempesona	6.103448276	4.7	5.681818182000001	3.724137931000001	4.64516129	5.358974358999999
memuakkan	2.8620689660000003	5.88	4.477272727	3.689655172	5.161290323	5.102564103
memualkan	4.517241379	4.54	4.3863636360000005	4.448275862	4.935483871000001	4.871794872
memukau	5.344827586	4.52	5.3863636360000005	4.517241379	5.419354839	4.897435897
memukul	3.689655172	6.0	4.659090909	5.137931034	4.032258065	5.230769231
memutilasi	3.655172414	4.96	4.772727273	4.413793103	4.0	4.769230769
menahan	4.689655172	4.56	4.954545455	5.448275862000001	4.5806451610000005	5.512820512999999
menampar	3.137931034	5.66	5.295454545	4.379310345	4.0	4.717948718
menangis	3.24137931	5.8	4.6363636360000005	4.620689655	4.774193548	4.974358973999999
menanti	5.75862069	4.96	5.068181818	5.103448276	5.516129032	5.564102564
menara	5.862068966	4.22	4.75	4.793103448	4.419354839	4.641025641000001
menarik	5.586206897	4.78	4.75	5.344827586	4.322580645	4.564102564
mencaci	2.8620689660000003	6.3	4.272727273	5.0	4.290322581	4.820512821
mencampakkan	3.034482759	5.28	4.931818182	4.896551724	4.64516129	5.538461538
mencapit	4.068965517	4.98	4.318181818	4.862068966	4.387096774	4.641025641000001
menceraikan	3.4827586210000003	4.54	4.590909091	4.413793103	4.032258065	5.025641026000001
menciptakan	6.0689655170000005	4.9	4.704545455	5.75862069	4.483870968	5.025641026000001
mencium	5.827586207	4.48	4.863636364	4.620689655	4.387096774	5.102564103
mencolek	4.75862069	4.26	5.068181818	5.448275862000001	3.967741935	4.846153846
mencubit	3.896551724	4.59	4.147727273	5.344827586	4.048387097	5.230769231
mendarat	5.827586207	4.52	4.545454545	5.24137931	4.419354839	5.333333333
mendendam	3.517241379	5.68	5.522727272999999	3.75862069	5.032258065	4.487179487
mendengki	3.689655172	5.24	4.863636364	4.655172414	4.548387097	4.512820513
mendung	5.103448276	4.38	4.977272727	5.034482758999999	3.451612903	5.205128205
menebak	4.862068966	4.32	5.068181818	5.24137931	5.258064516	5.307692308
menendang	4.482758621	4.32	4.840909091	5.620689655	4.032258065	4.615384615
menenggelamkan	4.448275862	4.78	5.113636364	4.551724138	4.64516129	5.076923077
mengabaikan	3.413793103	4.86	4.590909091	5.379310345	5.096774194	5.102564103
mengabdikan	5.75862069	4.5	5.409090909	4.862068966	4.870967742	4.435897436
mengajar	6.482758621	4.64	5.0	4.931034483	4.290322581	5.487179487000001
mengaktifkan	6.0	4.58	5.159090909	5.103448276	4.870967742	4.871794872
mengamankan	5.517241379	4.18	4.931818182	4.793103448	4.967741935	5.179487179
mengawal	5.551724137999999	4.58	5.363636364	5.75862069	4.483870968	4.564102564
mengayuh	4.862068966	4.66	4.727272727	5.655172414	3.967741935	4.897435897
mengecat	4.931034483	4.34	4.613636364	4.827586207	3.451612903	5.128205128
mengecewakan	3.3103448280000003	4.5	5.0	4.103448276	5.0	4.743589743999999
mengedipkan	5.344827586	4.48	4.772727273	5.310344828	4.0	5.025641026000001
mengejek	4.068965517	4.62	5.045454545	5.103448276	4.258064516	5.076923077
mengeluhkan	3.2758620689999995	4.44	4.522727273	5.1724137930000005	4.64516129	5.230769231
mengembang	6.344827586	4.34	4.545454545	4.75862069	4.35483871	5.025641026000001
mengendalikan	5.482758621	4.9	4.727272727	5.137931034	5.387096774	4.897435897
mengerikan	3.724137931000001	5.8	4.477272727	3.793103448	4.64516129	5.666666667
mengerti	6.275862069	4.42	5.318181818	4.931034483	4.741935484	4.948717949
mengetik	5.931034483	4.72	5.3863636360000005	5.103448276	4.258064516	5.0
mengganggu	3.413793103	4.24	5.068181818	5.034482758999999	4.1290322580000005	5.717948718
menggantung	5.1724137930000005	4.7	4.727272727	5.103448276	4.032258065	4.923076923
menggapai	5.9655172410000015	4.54	5.227272727	5.24137931	5.0	5.051282051
menggaruk	5.310344828	4.68	4.795454545	4.551724138	4.258064516	4.897435897
menggemaskan	5.931034483	4.42	5.363636364	4.379310345	4.709677419	4.974358973999999
menggetarkan 	4.379310345	4.6	4.795454545	4.206896552	4.612903226	5.076923077
menggiling	5.413793103	4.74	5.113636364	5.517241379	4.935483871000001	4.461538462
menggoda	4.827586207	4.66	4.863636364	4.793103448	4.709677419	5.487179487000001
menggunting	4.862068966	4.72	4.818181818	5.103448276	3.483870968	5.256410256000001
menghalangi	4.620689655	4.88	4.272727273	4.586206897	4.290322581	4.333333333
menghancurkan	3.2758620689999995	4.84	4.772727273	4.620689655	4.161290323	4.820512821
menghanguskan	4.206896552	4.6	4.8863636360000005	4.827586207	3.870967742	4.743589743999999
menghias	6.448275862000001	4.1	5.295454545	4.896551724	4.290322581	5.153846154
menghina 	2.413793103	6.08	4.704545455	5.482758621	4.032258065	5.58974359
menghindar	4.413793103	5.0	5.068181818	5.310344828	4.032258065	4.820512821
menghormati	6.413793103	4.74	4.6363636360000005	4.7241379310000005	4.516129032	5.769230769
mengigit	3.862068966	4.4	5.204545455	4.862068966	3.935483871	5.358974358999999
mengilhami	6.275862069	4.52	4.863636364	5.517241379	5.322580645	5.487179487000001
menginginkan	6.0344827589999985	4.5	5.6363636360000005	4.655172414	4.774193548	5.871794872000001
menginspirasi	6.0689655170000005	3.92	4.727272727	5.482758621	5.064516128999999	4.692307692
mengkhianati	3.137931034	5.34	5.590909091	4.0344827589999985	5.0	5.128205128
mengobati	5.896551724	4.56	4.954545455	5.137931034	3.935483871	4.717948718
mengotori	4.137931034	4.9	4.681818182	5.137931034	3.903225806	4.769230769
mengucilkan	3.793103448	4.6	4.590909091	5.275862069	4.741935484	4.743589743999999
menikam	3.3103448280000003	5.0	5.0	4.344827586	3.838709677	4.2564102560000014
meningkatkan	6.655172414	4.68	5.295454545	5.275862069	5.161290323	5.205128205
menjangkau	6.482758621	4.48	4.954545455	4.275862069	4.806451613	5.230769231
menjengkelkan	3.827586207	4.64	5.568181817999999	4.586206897	5.032258065	4.769230769
menjerit	3.724137931000001	5.66	5.0	5.448275862000001	4.709677419	4.846153846
menjijikkan	3.24137931	5.08	5.113636364	4.448275862	4.838709677	5.205128205
menonton	5.517241379	4.42	5.068181818	4.75862069	3.903225806	4.820512821
menopang	5.586206897	4.12	5.1363636360000005	5.1724137930000005	4.516129032	4.230769231
mentah	3.724137931000001	4.3	5.113636364	4.7241379310000005	3.806451613	5.307692308
menteri	5.482758621	4.42	5.181818182	4.620689655	3.612903226	4.717948718
menulis	5.9655172410000015	4.58	4.977272727	5.586206897	3.806451613	5.0
menumis	5.413793103	4.5	5.0	5.068965517	3.741935484	4.641025641000001
menyakiti	2.290322581	5.814814815	5.818181817999999	3.258064516	6.0	5.666666667
menyalibkan	2.483870968	5.259259258999999	3.818181818	2.161290323	5.0	4.277777778
menyambar	3.838709677	3.888888889	4.545454545	3.225806452	4.533333333	4.194444444
menyampaikan	4.419354839	4.851851852	4.6363636360000005	4.1290322580000005	5.933333332999999	5.138888889
menyapa	5.741935484	4.222222222	4.090909091	4.548387097	5.2	5.583333333
menyayangkan	4.35483871	4.518518519	4.090909091	3.709677419	4.733333333	4.638888889
menyelamatkan	5.870967742	5.481481481	4.6363636360000005	3.774193548	5.466666667	4.694444444
menyembuhkan	6.290322581	4.185185185	4.727272727	4.548387097	5.0	5.3611111110000005
menyembunyikan	3.838709677	4.703703704	3.727272727	3.35483871	5.533333333	4.944444444
menyemprot	5.0	4.851851852	4.6363636360000005	3.193548387	3.566666667	5.222222222
menyenangkan	6.709677419	4.555555556	4.545454545	4.096774194	4.933333333	4.916666667
menyesali	3.774193548	5.62962963	3.454545455	3.548387097	5.833333333	4.444444444
menyesatkan	3.225806452	5.444444444	4.090909091	4.161290323	5.2	5.277777778
menyetrika	5.0	4.0740740739999985	4.909090909	4.709677419	3.633333333	5.3611111110000005
menyiksa	2.290322581	6.0740740739999985	3.909090909	3.032258065	5.0	4.472222222
menyinggung	4.806451613	4.703703704	5.0	4.677419355	4.866666667	4.6111111110000005
menyukai	6.0645161289999985	4.296296296	5.090909091	4.193548387	4.933333333	5.333333333
menyusul	5.161290323	4.0	4.727272727	2.741935484	4.966666667	5.083333333
merah	5.032258065	4.296296296	5.090909091	3.838709677	4.233333333	4.944444444
meramu	5.032258065	4.666666667	3.727272727	3.2903225810000003	5.266666667	4.666666667
merantau	5.322580645	4.148148148	4.181818182	4.774193548	4.533333333	5.416666667
merapat	5.193548387	3.666666667	4.181818182	2.870967742	4.2	4.888888889
merawat	6.258064516	3.777777778	5.727272727000001	3.967741935	4.366666667	4.916666667
mercu suar	5.1290322580000005	4.592592593	5.181818182	3.2903225810000003	3.833333333	5.083333333
merdeka	7.387096774	4.555555556	4.090909091	3.903225806	4.8	5.166666667
meresapi	5.0	3.62962963	4.363636364	3.258064516	6.033333333	4.805555556
meriam	4.0645161289999985	5.074074073999999	4.181818182	4.387096774	3.1	4.5
merpati	5.64516129	3.851851852	4.090909091	3.258064516	2.333333333	5.527777778
merusak	2.774193548	5.37037037	4.363636364	4.225806452	5.333333333	5.777777778
mesin	5.032258065	4.62962963	4.545454545	2.741935484	3.366666667	5.166666667
mesra	6.903225806	5.0	4.818181818	5.387096774	4.566666667	5.527777778
metode	5.483870968	3.740740741	5.272727273	4.032258065	4.6	4.694444444
mewah	5.741935484	4.2592592589999985	4.545454545	4.741935484	5.833333333	4.777777778
militer	4.709677419	4.962962963	4.090909091	2.741935484	3.4	5.5
mimpi	5.258064516	4.962962963	4.727272727	3.451612903	5.166666667	5.1111111110000005
mimpi buruk	3.677419355	5.962962963	4.545454545	3.967741935	5.7	5.416666667
minat	6.096774194	4.407407407	4.272727273	3.677419355	5.433333332999999	5.222222222
minuman	5.322580645	3.777777778	3.545454545	2.709677419	3.966666667	5.5
minyak tanah	5.193548387	3.518518519	3.727272727	1.967741935	2.8	5.5
mistik	4.0645161289999985	5.777777778	3.636363636000001	4.387096774	6.033333333	4.777777778
mobil	5.451612902999999	3.592592593	4.545454545	3.516129032	3.0333333330000003	5.222222222
mobilitas	4.774193548	4.0740740739999985	4.0	3.0	6.1	4.8611111110000005
modar	3.419354839	4.555555556	3.909090909	2.258064516	4.233333333	4.888888889
monyet	4.0	4.62962963	3.727272727	3.967741935	3.466666667	4.5
moral	5.483870968	4.037037037	4.545454545	2.774193548	5.6	5.222222222
motel	4.806451613	4.222222222	4.0	3.193548387	4.3	5.0
muak	3.483870968	4.555555556	3.3636363639999995	2.451612903	5.733333332999999	4.972222222
mual	3.967741935	4.2592592589999985	4.272727273	5.0	4.266666667	4.944444444
muda	6.0645161289999985	4.555555556	4.272727273	4.483870968	4.2	4.8611111110000005
mudah	6.548387097000001	4.62962963	5.0	5.677419355	5.666666667	4.694444444
mulut	4.838709677	4.296296296	5.272727273	2.483870968	3.2	5.722222222
muntah	4.677419355	6.037037037	3.636363636000001	2.774193548	3.2	5.805555556
muram	5.322580645	3.518518519	5.363636364	3.032258065	5.2	5.333333333
murka	3.258064516	6.2592592589999985	4.363636364	2.774193548	5.533333333	5.138888889
murni	6.032258065	4.444444444	3.909090909	3.2903225810000003	5.0	5.388888889
murung	3.774193548	3.851851852	4.545454545	3.2903225810000003	5.066666667	4.805555556
museum	4.774193548	4.407407407	4.818181818	4.935483871000001	2.5	5.055555556
musik	5.677419355	4.148148148	4.0	3.741935484	4.133333333	5.6111111110000005
musim gugur	5.096774194	4.148148148	4.909090909	2.741935484	3.266666667	5.388888889
musim semi	5.774193548	3.888888889	5.090909091	3.516129032	3.7	4.916666667
muslihat	3.903225806	5.814814815	4.272727273	2.709677419	5.366666667	5.777777778
mutasi	4.419354839	4.518518519	4.6363636360000005	4.903225806	4.433333333	5.222222222
nafsu	4.387096774	5.703703704	4.272727273	3.0	5.366666667	5.138888889
naik darah	2.870967742	5.666666667	3.545454545	4.451612903	5.166666667	4.555555556
naik pitam	3.161290323	6.222222222	4.0	3.193548387	4.7	4.944444444
nama	6.0	3.814814815	4.272727273	3.935483871	3.666666667	5.194444444
nanah	3.258064516	4.925925926000001	4.818181818	5.677419355	3.233333333	5.444444444
napas	5.064516128999999	4.296296296	4.545454545	3.0	4.066666667	5.277777778
narkotik	3.387096774	5.0	4.6363636360000005	2.709677419	3.3	5.194444444
nasi	5.806451612999999	4.333333333	4.727272727	3.258064516	3.4	4.805555556
natal	5.838709677000001	4.592592593	4.727272727	4.161290323	4.9	4.305555556
negara	5.193548387	4.185185185	3.909090909	3.258064516	2.966666667	4.555555556
nektar	5.483870968	6.037037037	4.454545455	3.870967742	4.733333333	4.444444444
neraka	2.387096774	5.9259259260000015	4.454545455	3.741935484	5.7	5.388888889
nestapa	4.161290323	4.148148148	4.454545455	3.806451613	5.4	5.0
neurotik	4.967741935	4.37037037	4.6363636360000005	4.5806451610000005	5.5	4.083333333
ngambek	3.935483871	5.407407407000001	5.454545455	3.64516129	4.8	5.083333333
ngeri	2.967741935	5.518518519	4.181818182	3.967741935	4.733333333	4.833333333
nyaman	7.258064516	3.777777778	5.454545455	2.483870968	4.966666667	5.027777778
nyamuk	3.387096774	3.851851852	4.090909091	3.741935484	3.266666667	5.194444444
nyeri	4.258064516	4.703703704	4.090909091	2.741935484	4.866666667	5.25
nyiur	4.64516129	4.037037037	5.090909091	5.967741935	4.733333333	4.944444444
obat	5.516129032	4.037037037	4.727272727	5.677419355	3.2	5.805555556
obesitas	3.935483871	5.259259258999999	4.6363636360000005	2.516129032	3.5333333330000003	5.8611111110000005
obsesi	4.935483871000001	3.925925926	4.090909091	4.032258065	5.433333332999999	4.555555556
olok-olok	4.0645161289999985	4.777777778	4.545454545	2.516129032	4.366666667	5.222222222
ombak	5.35483871	3.777777778	3.818181818	2.774193548	3.333333333	5.1111111110000005
omong kosong	4.161290323	4.444444444	4.818181818	3.225806452	5.233333333	5.1111111110000005
opini	4.774193548	4.222222222	5.090909091	4.032258065	5.966666667	5.166666667
opsi	4.903225806	3.777777778	4.272727273	2.741935484	4.366666667	5.527777778
optimisme	6.258064516	4.851851852	5.6363636360000005	3.483870968	6.333333333	5.527777778
orang	5.322580645	4.37037037	4.363636364	2.258064516	2.866666667	5.138888889
orang-orang	4.741935484	4.148148148	4.454545455	2.741935484	3.166666667	4.944444444
orgasme	5.096774194	5.0	4.272727273	3.903225806	3.566666667	5.75
orkestra	5.193548387	4.62962963	4.0	3.64516129	3.4	5.777777778
otak	5.677419355	4.185185185	4.727272727	3.967741935	3.333333333	6.083333333
pabrik	4.612903226	4.148148148	4.6363636360000005	3.483870968	2.966666667	4.666666667
pacar	5.258064516	4.1111111110000005	4.6363636360000005	4.741935484	2.966666667	5.638888889
pai	5.806451612999999	4.148148148	4.727272727	3.741935484	3.6	5.055555556
pakaian	5.322580645	4.851851852	4.181818182	4.0645161289999985	3.066666667	5.277777778
palsu	3.903225806	5.592592592999999	3.545454545	2.967741935	4.466666667	5.833333333
palu	5.0	4.037037037	5.090909091	3.2903225810000003	2.733333333	4.472222222
palung	5.806451612999999	3.37037037	3.818181818	2.516129032	3.133333333	4.666666667
paman	5.064516128999999	4.185185185	4.363636364	3.451612903	2.9	5.055555556
pamflet	4.451612903	3.444444444	4.6363636360000005	4.0645161289999985	3.166666667	4.5
panah	4.870967742	4.592592593	4.727272727	2.516129032	3.0333333330000003	5.222222222
panda	5.258064516	3.740740741	4.454545455	4.516129032	3.266666667	4.25
panik	4.774193548	4.740740741000001	3.727272727	3.838709677	4.1	4.888888889
panitia	4.612903226	3.666666667	4.818181818	2.451612903	3.7	4.888888889
pantai	5.096774194	3.518518519	4.363636364	4.709677419	3.3	4.916666667
pantat	3.677419355	5.0	4.090909091	3.193548387	3.466666667	4.166666667
panter	4.548387097	4.407407407	4.181818182	2.516129032	3.766666667	4.5
papan	5.290322581	4.1111111110000005	3.818181818	2.225806452	2.933333333	5.25
paradigma	5.096774194	5.777777778	5.0	3.677419355	6.5	5.138888889
parah	2.838709677	4.185185185	4.090909091	2.258064516	4.633333333	4.777777778
parfum	4.806451613	3.740740741	5.090909091	3.032258065	3.133333333	5.305555556
parlemen	4.903225806	4.444444444	4.727272727	3.612903226	4.966666667	5.138888889
partai	4.774193548	4.2592592589999985	4.363636364	4.5806451610000005	3.666666667	4.972222222
partai	4.935483871000001	4.37037037	3.909090909	1.709677419	3.5	5.222222222
partisipasi	6.258064516	5.0	4.454545455	3.483870968	4.866666667	4.75
pasal	5.064516128999999	4.851851852	4.0	2.774193548	3.966666667	4.333333333
pasangan	5.774193548	4.592592593	3.818181818	3.516129032	3.433333333	5.3611111110000005
pasar	5.161290323	3.925925926	4.545454545	2.516129032	3.0333333330000003	4.777777778
pasien	4.903225806	4.518518519	4.090909091	3.516129032	2.966666667	5.027777778
pasir	5.322580645	3.703703704	4.545454545	3.677419355	2.5333333330000003	5.638888889
pasta	5.419354839	4.481481481	3.272727273	3.258064516	2.866666667	5.1111111110000005
patah hati	3.677419355	4.185185185	4.272727273	2.258064516	5.833333333	5.083333333
paten	4.935483871000001	5.074074073999999	4.818181818	3.903225806	5.733333332999999	5.25
patriot	4.967741935	4.185185185	4.818181818	2.290322581	3.5333333330000003	5.083333333
patung	4.774193548	4.296296296	4.909090909	3.548387097	3.0	5.277777778
paus	4.806451613	3.518518519	4.727272727	5.483870968	2.2	4.777777778
paviliun	4.935483871000001	4.333333333	4.909090909	2.516129032	2.933333333	4.916666667
payung	5.193548387	4.481481481	5.272727273	3.0	2.733333333	4.6111111110000005
pedas	4.193548387	3.962962963	4.545454545	3.709677419	5.3	5.222222222
pejabat	5.193548387	4.962962963	3.272727273	3.193548387	2.133333333	4.777777778
pekat	3.677419355	4.0	4.909090909	3.483870968	3.7	4.944444444
pekerjaan	5.741935484	4.814814815	4.0	2.483870968	4.0	5.277777778
pelacur	2.419354839	7.222222222	4.454545455	3.419354839	3.0	4.138888889
pelan	4.64516129	4.333333333	5.0	4.870967742	4.433333333	5.277777778
pelangi	6.0	3.666666667	4.454545455	2.903225806	3.233333333	5.1111111110000005
pelari	4.516129032	4.481481481	3.909090909	4.35483871	4.066666667	4.8611111110000005
pelayaran	5.35483871	4.37037037	4.090909091	4.387096774	3.833333333	4.222222222
pelipis	5.193548387	4.555555556	4.6363636360000005	3.483870968	3.1	4.416666667
peluang	5.806451612999999	4.185185185	4.181818182	4.483870968	6.0	5.6111111110000005
peluit	5.1290322580000005	4.0	3.545454545	5.225806452	2.666666667	5.3611111110000005
peluk	5.709677419	3.851851852	4.727272727	3.516129032	3.766666667	5.388888889
pelukan	6.096774194	4.703703704	4.272727273	4.870967742	3.7	4.8611111110000005
peluru	4.258064516	4.37037037	5.363636364	3.741935484	2.766666667	4.666666667
pemain	5.483870968	3.888888889	3.818181818	2.967741935	2.5333333330000003	5.166666667
pemakaman	4.322580645	4.037037037	4.727272727	4.709677419	3.866666667	4.916666667
pembantai	3.096774194	6.1111111110000005	4.6363636360000005	4.451612903	3.466666667	4.8611111110000005
pembantaian	2.516129032	6.703703704	3.818181818	4.0645161289999985	4.233333333	4.833333333
pembelot	3.387096774	6.444444444	4.818181818	3.2903225810000003	4.133333333	4.888888889
pemberontakan	3.548387097	5.444444444	5.181818182	2.709677419	4.5	5.083333333
pembunuh	2.548387097	5.666666667	3.727272727	3.0	2.866666667	4.972222222
