word	imageability
tristesse	3.31
trombone	6.59
trompette	6.73
tronc	6.21
trône	5.61
trottinette	5.51
trottoir	6.65
troupeau	5.81
trousse	4.95
truc	2.51
truelle	2.58
tuba	5.94
tube	6.28
tuile	5.84
tulipe	6.9
tumeur	4.76
tumulte	1.98
tunique	4.65
tunnel	6.27
tuque	6.49
turbine	4.34
tympan	5.54
ulcère	4.61
unicité	2.06
uniforme	5.56
union	3.7
unisson	2.22
urgence	3.81
urine	6.21
urne	4.66
usage	2.43
usure	3.5
utilisation	2.59
vacance	4.19
vacances	4.2
vacarme	3.16
vaccin	5.73
vaccination	4.73
vache	6.9
vague	6.52
vague	2.97
vaisseau	5.4
vaisselier	4.7
valeur	2.62
valise	6.69
vallée	5.84
vallon	2.95
vanille	5.12
vanité	2.68
vapeur	5.69
variation	2.4
variété	2.79
vase	4.57
vedette	4.98
végétal	4.66
véhicule	6.42
vélo	6.89
velours	5.09
vendeur	4.38
vendredi	3.48
vengeance	2.72
venin	4.06
ventre	6.35
venue	2.69
ver	5.7
verbe	3.22
verdict	2.83
verge	3.88
verger	5.36
verglas	5.63
vérification	2.51
vérité	2.37
vernis	5.47
vernissage	3.95
verrière	2.64
verrou	4.22
versant	3.05
version	2.41
vertèbre	5.87
vertu	2.17
veste	6.19
vestiaire	5.94
vestibule	4.02
vestige	2.56
veston	6.43
viaduc	3.98
viande	6.18
vice-président	3.86
victime	3.91
victoire	3.86
vidéo	5.81
videur	2.87
vie	3.22
vieillard	6.04
vieillesse	4.53
vigilance	2.56
vigile	2.72
vignette	4.58
vigueur	2.43
villa	4.79
vin	6.45
viol	4.22
violence	3.84
violette	6.11
violon	6.8
vipère	5.11
virage	4.31
virgule	6.44
virilité	2.8
virtuosité	2.05
virulence	1.77
virus	4.16
visage	6.19
viscosité	3.16
visée	2.59
visibilité	3.11
visite	3.62
visiteuse	3.72
vitamine	4.78
vitesse	3.72
vitrail	4.91
vitre	6.11
vocation	2.52
voeu	3.48
voile	6.25
voilette	3.45
voilier	6.47
voisin	4.88
voisinage	4.16
voix	3.94
volaille	5.68
volcan	6.76
volet	4.42
volontaire	3.27
volonté	2.33
volt	3.5
voltage	3.41
volume	3.8
volupté	2.31
voûte	3.61
voyageur	5.08
voyelle	5.3
vue	4.23
vulgarité	2.5
vulve	5.63
wagon	6.58
wok	4.46
yacht	4.84
yak	2.81
yoyo	6.61
yod	1.16
zèbre	6.94
zoo	6.5
