word	sensory experience
media	2.559
mediar	3.171
mediatizar	2.559
médica	4.243
medicina	4.000
médico	3.853
medieval	3.158
medio	2.333
medir	2.568
meditar	3.973
medrar	2.514
médula	3.457
mejilla	4.595
mejor	4.000
mejorar	4.029
mejores	3.743
melancolía	4.647
melena	4.447
melocotón	4.821
melodía	5.553
membrana	3.053
memoria	4.147
memorizar	4.081
mencionar	2.919
mendigar	4.571
mendigo	4.595
menester	2.684
menguante	2.676
menor	2.474
menosprecio	4.243
mensaje	3.235
mensual	2.735
mental	4.571
mente	4.711
mentir	3.263
mentira	4.353
mentirosa	4.000
mentiroso	4.647
mentón	2.821
meñique	2.829
mercado	3.882
mercancía	2.294
mercantilizar	1.829
merced	2.378
merecer	3.647
merendar	5.114
merienda	5.462
mérito	3.921
merluza	3.868
mermelada	4.353
mero	2.692
mes	2.647
mesa	2.735
meta	4.486
metabolizar	2.889
metáfora	3.941
metaforizar	2.714
metal	3.353
metálica	3.486
meteorológico	3.765
meter	3.382
método	2.618
metralleta	4.914
metro	3.706
mezclar	3.444
mezquita	3.026
miedo	5.206
miedoso	4.324
miel	4.353
miembro	4.176
miércoles	2.471
milagro	3.735
milicia	2.853
militar	3.471
militares	3.622
milla	2.529
millonario	3.500
mina	2.943
minero	3.086
miniatura	2.324
mínima	2.368
mínimo	2.714
ministerio	2.657
ministro	2.765
minucioso	3.029
minuto	3.206
miope	3.649
mirar	4.184
mirarse	4.412
misa	3.294
miseria	3.737
misión	4.057
misterio	4.029
místico	4.314
mitad	3.051
mito	2.794
mitología	2.833
mixta	3.179
mobiliario	2.853
mocedad	2.200
modalidad	2.385
modelar	3.081
modelo	3.649
moderado	2.763
moderar	3.206
modernizarse	3.389
moderno	3.886
modestia	3.706
modesto	3.622
modificar	2.417
modo	2.282
mofeta	4.474
moho	3.943
mojada	4.343
mojado	4.147
mojar	4.692
mojarse	5.429
molde	2.333
mole	2.378
moler	3.000
molestar	4.676
molestia	4.314
molesto	4.686
molino	3.405
momento	3.794
momia	3.083
monarquía	2.714
monárquico	3.206
monasterio	2.974
moneda	3.912
monja	2.605
monje	2.432
mono	4.333
monólogo	3.763
monopolio	2.083
monopolizar	2.706
monotonía	3.400
monstruo	4.588
montada	2.571
montaña	4.629
montar	3.235
montarse	3.353
monte	4.273
montón	2.829
moño	3.971
moqueta	3.059
mora	4.316
morado	3.273
moral	4.314
moralizar	3.629
morboso	4.000
morder	5.265
morderse	5.333
morgue	3.118
moribundo	4.865
morir	4.947
moro	3.216
morro	3.471
mortal	4.735
mortificar	3.441
moruno	2.647
mosca	3.556
mosquito	3.600
mostrar	3.543
mote	3.765
moto	4.429
motor	3.361
mover	3.457
moverse	3.861
móvil	5.057
movilidad	4.057
movilizar	3.057
mozo	2.914
muchacho	3.882
muchedumbre	3.886
muchísima	4.200
muchísimas	4.229
muchísimo	4.118
muchísimos	3.917
mucosidad	3.941
mudar	3.441
mudo	4.171
mueble	3.077
mueca	4.235
muelle	3.000
muerte	5.647
muerto	5.053
muestra	2.857
mugre	4.486
mujer	4.842
mula	2.897
muleta	3.206
mulo	2.265
multa	3.706
múltiple	2.606
multitud	4.892
mundo	5.235
munición	3.389
municipio	2.795
muñeca	4.432
muñeco	3.882
mural	4.079
murciélago	3.472
murmullo	4.167
murmurar	4.471
muro	3.257
músculo	3.471
musculoso	3.789
museo	4.789
musgo	3.500
música	6.257
musical	4.941
músico	4.946
muslo	3.353
mutación	2.686
mutilar	4.162
mutua	2.316
mutuo	3.029
nacer	5.059
nación	3.432
nacionalizar	3.206
nadador	3.743
nadar	4.529
naranja	4.816
narcótico	3.324
narcotizar	3.294
nariz	3.486
narrar	3.912
nasal	3.324
nata	4.088
nativo	3.000
natural	4.353
naturales	4.200
naturaleza	5.154
naufragio	4.000
náufrago	3.784
náusea	4.895
navaja	4.657
nave	2.647
navegar	3.765
navidad	5.647
navío	2.882
necesario	3.189
necesidad	4.486
necesitar	4.333
néctar	3.583
negar	3.629
negativo	3.943
negligencia	3.618
negociar	3.108
negra	3.297
negro	4.343
nena	4.075
nene	3.735
neón	3.500
nervio	4.343
nervioso	4.794
neurótico	3.553
nevera	3.765
nexo	2.769
nido	3.432
niebla	4.543
nieto	4.324
nieve	5.176
niño	5.000
nivel	2.647
noble	3.371
noche	5.111
noción	2.892
nocturno	4.824
nogal	3.622
nombrar	2.618
nombrarse	2.500
nombre	3.514
nómina	3.441
norma	3.029
normal	2.472
normalizar	2.629
normativa	2.794
norte	4.211
nostalgia	5.568
nota	3.647
notar	4.176
noticias	3.833
notificar	3.059
novela	4.353
novia	4.971
noviembre	4.615
novio	5.333
nube	4.529
nubes	4.658
nublado	4.361
nuca	3.077
nuclear	4.029
núcleo	2.528
nudo	3.324
nuera	3.132
nueva	3.447
nuevas	3.684
nuevo	4.294
nuevos	3.829
nuez	3.765
nula	2.853
nulo	2.412
número	2.500
nupcial	2.829
nutrir	3.765
obedecer	3.382
obesa	3.676
obesidad	3.912
obispo	2.294
objeción	2.143
objetivo	3.706
objeto	2.886
obligación	3.765
obligatoria	3.735
obra	3.667
obrar	2.706
obrero	2.972
obsceno	3.528
obsequio	3.353
observar	4.176
obsesión	4.811
obsesionar	4.471
obstáculo	3.472
obtener	3.629
obviar	2.730
ocasión	3.265
ocasionar	2.618
ocaso	4.235
occidental	2.444
occidente	3.059
océano	5.417
ocio	4.861
octubre	3.829
ocular	3.853
oculista	3.857
ocultar	3.405
oculto	3.171
ocupación	3.029
ocupacional	2.703
ocupar	2.513
ocurrir	3.353
odiar	5.147
odio	5.382
odiosa	3.778
odisea	2.824
oeste	2.647
ofender	3.794
ofertar	2.471
oficial	2.294
oficina	2.559
oficio	3.128
ofrecer	3.706
oído	4.686
oír	5.000
ojo	4.737
ola	4.647
oleaje	5.294
óleo	3.912
oler	5.314
olfatear	5.059
olfato	5.486
olisquear	4.026
olivo	3.943
olla	2.946
olor	5.794
olvidar	4.382
olvidarse	4.730
olvido	4.235
ombligo	4.343
omitir	2.605
onda	3.636
opción	3.057
ópera	4.943
operar	4.350
opinar	4.077
opinión	3.784
opio	2.974
oponer	3.147
oportunidad	4.471
opositar	4.086
optar	3.324
óptica	4.029
óptico	3.472
optimismo	5.128
optimizar	3.286
opuesto	3.206
oración	2.971
oral	3.595
orar	2.914
órbita	2.028
orden	3.571
ordenado	3.718
ordenador	4.059
ordenar	3.500
oreja	4.000
orejeras	3.216
orgánica	3.471
organismo	3.118
organización	2.853
organizar	3.711
órgano	4.600
orgasmo	6.371
orgía	5.176
orgullo	4.829
orgulloso	4.316
orientación	2.824
oriental	3.486
oriente	3.857
origen	3.132
original	3.757
originar	3.412
orilla	4.029
orina	3.457
orinar	5.086
oro	4.237
orquesta	5.026
oscilar	2.711
oscura	4.579
oscurecer	4.432
oscurecerse	4.111
oscuridad	4.923
oscuro	5.171
ósea	2.974
oso	4.257
ostentar	2.543
otoño	4.588
oveja	3.658
oxidado	3.618
oxidar	3.353
ozono	3.030
pabellón	3.400
paciente	3.647
pacifismo	4.029
pactar	3.353
pacto	3.029
padecer	4.143
padre	5.944
paella	4.647
pagar	3.441
página	3.286
país	3.526
paisano	3.059
paja	4.382
pajar	2.892
pájaro	3.912
palabra	3.500
palacio	4.143
paladar	3.919
paliza	4.105
palma	3.194
palmada	4.306
palmo	1.765
palo	2.743
paloma	3.526
palpar	5.206
pan	4.811
pana	3.400
pancarta	3.400
pánico	5.000
panorama	3.400
pantalla	3.400
pantalón	2.886
pantano	3.647
pantera	4.053
panza	3.179
paño	2.629
pañuelo	3.778
papa	4.486
papá	5.056
papel	3.364
paquete	3.559
par	2.410
parábola	2.686
parabólica	2.571
paradigma	2.500
paradoja	3.353
paraguas	3.147
paraíso	5.139
paralelo	2.250
parálisis	4.158
paralizar	4.086
paranormal	4.441
parar	2.811
pararse	2.684
parcela	2.824
parche	3.114
parecer	2.559
parecerse	3.600
parecido	3.176
pared	2.412
pareja	4.806
parentesco	3.265
paréntesis	2.257
pariente	4.529
parir	4.889
parlamentar	2.211
parlamento	2.250
paro	3.500
parodia	4.088
parodiar	3.412
parque	4.514
parra	2.941
párrafo	2.629
párroco	2.139
parroquia	2.389
parsimonia	2.941
parte	2.143
participación	3.588
participar	3.794
partícula	2.853
particular	2.605
particulares	1.972
partir	3.194
pasada	3.359
pasado	4.333
pasaje	3.457
pasaporte	3.118
pasar	2.971
pascua	3.294
pasear	3.971
pasearse	3.970
pasillo	2.829
pasión	5.472
pasmo	2.500
pasota	3.371
pasta	4.647
pastel	5.057
pastor	2.824
pata	2.706
patalear	3.526
patata	4.132
patente	2.162
patentizar	2.088
patín	3.105
patinar	3.735
patio	4.027
pato	3.250
patria	2.971
patrimonio	3.265
patriota	2.943
patrocinio	2.088
patrón	2.629
patronato	1.686
patrulla	3.294
pausa	3.294
pausado	2.865
pavimento	2.147
pavo	3.429
pavor	4.026
payaso	3.912
paz	4.559
pecado	3.829
pecaminoso	2.641
pecar	3.618
pecho	4.056
pedagogía	2.895
pedalear	3.919
pedazo	2.943
pedir	3.294
pegar	4.706
pegarse	4.639
peinar	4.088
peinarse	4.500
peine	3.771
pelar	3.189
pelear	4.889
pelearse	5.026
película	5.229
peligrar	4.324
peligro	5.029
peligrosa	4.282
peligroso	4.794
pellizco	4.892
pelo	3.735
pelota	4.176
peludo	4.595
peluquero	3.744
pena	4.361
penal	3.000
pene	5.088
penetrante	4.676
penetrar	5.162
península	3.811
penitencia	3.250
penoso	4.088
pensador	4.206
pensamiento	4.886
pensar	4.647
pensión	2.622
penumbra	4.028
peña	3.343
peón	2.472
peonza	3.143
peor	3.353
pepita	2.735
pequeña	3.588
pequeñas	3.222
pequeño	3.316
pequeños	4.400
pera	3.235
percha	2.778
percibir	3.795
perdedor	3.600
perder	4.314
perderse	4.235
perdida	4.800
pérdida	4.500
perdidas	4.000
perdido	4.371
perdonar	4.743
peregrino	3.622
pereza	4.265
perezoso	3.816
perfección	5.000
perfecto	4.588
perfil	2.784
perfilar	3.000
perfume	5.382
periferia	2.000
periodista	3.842
peripecia	2.083
perito	1.973
perjudicial	3.765
perjuicio	3.222
permanecer	3.118
permitir	3.059
perro	5.029
persa	2.429
persecutoria	3.529
perseguir	4.000
perseverar	3.529
persiana	2.895
persistente	3.857
persona	4.943
personal	3.686
personales	3.882
personificar	3.000
perspicaz	2.811
persuadir	3.436
pertenecer	3.176
perturbar	3.647
perversa	3.811
perverso	3.611
pervertido	4.324
pervertir	3.306
pesada	4.324
pesadilla	5.722
pesado	4.083
pesar	3.618
pesaroso	2.743
pescado	4.114
pescar	3.088
pescuezo	3.324
pesetas	2.824
pesimismo	4.000
peso	4.229
pestaña	3.061
pestañear	4.171
peste	4.474
petaca	3.229
petate	2.559
petróleo	2.972
pez	3.286
pezón	4.778
piadosa	2.912
piano	4.629
picaporte	2.833
picar	3.912
pico	3.324
picotear	3.865
pie	3.270
piedra	2.861
piel	4.941
pierna	3.361
pieza	3.000
pijo	4.079
pila	2.600
pillar	3.353
piloto	3.257
pimiento	4.147
pinar	3.686
pincel	3.872
pinchar	4.676
pincharse	5.139
pinchazo	5.343
pineal	2.118
pingüino	4.114
pino	4.250
pinta	3.343
pintar	3.912
pintarse	4.706
pintura	4.429
pinza	2.676
piña	4.486
piojo	4.086
piojos	4.919
pipa	3.286
pirámide	3.882
pirata	3.595
piropo	4.588
pirotecnia	4.324
pirueta	4.143
pisar	3.571
pista	2.686
pistola	4.676
pitar	3.706
pito	4.103
pitón	4.026
pizza	5.629
placa	2.294
placer	5.882
plaga	4.029
plagiar	3.647
plana	3.229
plancha	3.114
planchar	3.147
planear	3.676
planeta	3.543
plano	2.179
planta	3.784
plantar	3.600
plantear	2.471
plástico	3.000
plata	3.543
plataforma	2.361
plátano	4.053
plateado	3.459
plato	3.105
playa	5.711
plaza	3.486
plazo	2.083
pleito	2.278
plena	3.184
plenitud	3.462
pleno	3.057
plomo	2.778
pluma	4.200
plural	3.294
pluralidad	2.500
pobre	4.294
pobreza	4.278
poder	3.528
poderoso	3.824
podrido	4.647
poema	4.618
poesía	4.829
poeta	4.486
polar	3.794
polémica	3.718
polen	4.265
policía	3.618
política	3.676
políticas	2.222
político	3.324
pollo	4.816
polo	3.895
polvo	3.974
pólvora	4.306
pomo	2.722
pompa	3.824
ponderar	3.314
poner	3.054
ponerse	3.171
ponzoña	2.543
pop	4.647
popa	2.176
popular	3.794
poquito	2.771
porcelana	2.971
porcentaje	2.486
porche	3.176
porquería	4.441
portador	3.027
portarse	3.325
portátil	3.629
portavoz	2.412
portería	2.471
poseer	3.771
posesión	4.514
posible	3.735
posicionar	2.559
positiva	4.425
positivo	4.886
postal	2.833
póster	3.382
posterior	2.763
postre	5.543
postular	2.538
postularse	2.618
postura	3.324
potencia	3.059
potenciarse	3.949
pozo	4.200
práctica	3.429
practicar	3.472
práctico	3.412
pradera	4.121
prado	4.000
precaución	3.421
precedente	2.184
precepto	2.143
precio	3.529
precioso	5.029
precipicio	5.088
precipitarse	4.257
precisar	2.947
precisión	3.027
preciso	3.629
precursor	2.353
predecir	3.118
predestinar	2.921
predisponer	2.615
predominante	2.629
preferir	3.538
pregón	3.171
preguntar	3.559
prejuicio	3.618
prejuzgar	4.176
premiar	3.882
premio	5.000
prenda	3.000
prensa	3.212
preocupar	4.265
preparado	2.897
prepararse	3.303
presa	3.471
presagio	2.706
prescribir	2.162
presencia	3.412
presenciar	3.257
presentación	3.771
presentar	3.256
presentir	3.824
preservar	3.027
presidencia	2.853
presión	4.421
preso	3.821
prestar	3.324
prestigio	3.706
presumido	3.947
presumir	3.216
presuponer	2.553
presupuestar	1.941
pretender	3.471
pretendiente	3.943
pretensión	2.412
pretérito	1.971
prevalecer	2.919
prever	2.971
previa	2.088
previsto	2.583
prima	3.743
primaria	3.324
primavera	5.000
primer	3.282
primera	3.514
primeras	2.718
primero	2.921
primeros	2.882
primo	4.294
princesa	4.147
principal	2.771
principales	2.676
príncipe	3.914
principio	3.514
pringar	4.059
prior	2.235
prioridad	4.114
prisa	4.000
prisión	4.128
prismáticos	3.735
privacidad	4.405
privada	3.378
privado	3.514
privilegio	3.647
proa	2.514
probabilidad	2.838
probable	3.118
probar	3.941
problema	4.333
procedencia	2.857
proceder	2.471
procesar	2.846
procesión	3.657
proclamar	3.088
procrear	4.500
procurar	2.647
prodigio	3.500
prodigiosa	3.529
producir	2.444
producto	2.294
productor	2.412
profanar	3.639
profecía	2.974
profesión	3.529
profesional	3.706
profesionales	3.083
profesor	4.053
profunda	4.559
profundizar	2.972
profundo	4.206
progenie	2.487
programa	2.765
progresar	3.853
progreso	3.842
prohibido	4.457
prohibir	4.529
prójimo	3.000
prole	2.771
prólogo	2.882
prolongar	3.176
prometer	4.229
promoción	2.868
promocionar	2.765
promocionarse	3.030
promover	3.057
pronosticar	2.737
pronunciar	2.919
propiciar	2.618
propiedad	3.294
propietario	2.139
proponer	3.441
proporción	2.658
propósito	3.559
prosa	3.765
prosperar	4.059
prostituir	3.528
protagonista	4.000
protagonizar	3.306
proteger	4.056
protegido	4.128
prótesis	3.429
protestar	4.600
protocolo	2.971
protón	2.000
provecho	3.486
provincia	2.912
provocar	4.162
próxima	3.162
próximo	3.088
próximos	2.882
proyectar	3.657
proyectil	3.316
psicoanalizar	4.176
psicológico	4.800
psiquiátrico	4.000
psíquico	4.176
pública	3.545
publicación	3.056
publicar	2.941
públicas	2.588
publicidad	3.543
publicitario	3.257
públicos	2.973
pudor	3.333
pueblo	4.441
puente	3.811
puerta	2.676
puerto	4.462
puesto	2.342
puestos	2.615
pulmón	4.135
pulsar	4.000
pulso	4.286
pulverizar	3.324
puntapié	3.351
punto	3.000
puntual	4.086
punzante	4.706
puño	3.882
pupila	3.892
pura	3.765
purgatorio	3.559
purificar	3.235
puro	3.971
pus	4.500
puta	4.361
putrefacto	4.794
quebrado	3.206
quebrar	3.462
quedar	3.167
quedo	1.784
quehacer	2.500
queja	3.897
quejar	3.943
quejarse	3.559
quemadura	5.314
quemar	5.286
quemarse	5.611
querencia	2.368
querer	5.590
quererse	5.973
queroseno	3.265
queso	4.872
quicio	3.429
quieto	3.059
quimera	2.971
química	3.649
químicas	3.432
químico	3.794
quirófano	4.649
quirúrgica	3.923
quitar	2.909
quitarse	3.421
rabia	5.257
rabo	3.838
ración	2.559
racionalizar	3.361
radiador	4.171
radiante	4.865
radical	3.605
radio	4.735
raíz	3.771
rama	2.829
ramo	3.412
rana	3.324
rancho	3.429
rancio	3.971
rango	2.294
ranura	2.324
rapaz	3.529
rápida	3.838
rápido	4.538
raptar	4.543
rapto	3.714
raqueta	2.895
raro	3.882
rascacielos	4.235
rascar	4.359
raso	2.568
raspar	3.971
rastrear	3.257
rastro	3.543
rata	3.872
rato	2.118
ratón	4.000
rayar	3.706
rayo	4.886
raza	3.459
razón	3.571
razonamiento	3.838
razonar	4.229
reacción	3.892
readaptar	2.737
reafirmar	3.286
reafirmarse	3.256
realidad	4.529
realización	3.923
realizar	2.974
reaparecer	3.543
rebaño	2.865
rebelde	4.657
rebelión	4.206
rebotar	3.231
recado	2.500
recalentar	3.474
recapacitar	3.079
receta	3.853
recetar	2.686
rechazado	4.333
rechazar	3.289
recibir	3.162
reciclar	3.829
recipiente	2.057
reclamar	3.400
reclutar	2.794
recodo	1.500
recogedor	2.211
recoger	2.882
recomendar	3.143
recompensa	4.568
recompensar	3.771
reconocer	3.735
reconocido	3.147
reconocimiento	3.857
reconsiderar	2.529
reconstrucción	2.912
reconstruir	3.176
recopilar	2.647
récord	3.794
recordar	4.794
recorrer	2.853
recortar	3.421
recrear	3.135
recta	3.200
recto	2.971
rector	2.486
recuerdo	4.824
recuerdos	6.029
recuperar	4.029
recurrir	3.118
red	2.943
redacción	2.971
redactar	2.892
redoblar	2.400
redonda	3.647
reducir	2.657
reeditar	2.394
reembolsar	2.306
reemprender	2.737
reenviar	2.297
reestructurar	2.735
reexaminar	3.059
referencia	2.882
referir	2.543
reflexión	3.872
refrán	3.371
refrescar	4.971
refrigerio	3.943
refugiado	4.057
refugiar	3.816
refunfuñar	4.514
refutar	2.394
regadera	3.114
regalar	4.771
regalo	5.200
regañar	4.088
regazo	4.541
régimen	3.206
región	2.088
regla	4.086
reglamento	3.059
regresar	3.684
regresión	2.595
regular	2.912
rehabilitar	3.000
rehabilitarse	3.946
rehacer	3.429
rehén	4.200
reimportar	2.086
reina	3.294
reincorporar	2.857
reingresar	2.395
reino	3.235
reinsertar	3.200
reinsertarse	2.474
reinstalar	2.382
reinventar	3.641
reír	6.118
reírse	6.147
reiterar	2.579
reja	3.205
relación	4.971
relacionar	3.171
relajado	4.853
relámpago	5.118
relatar	3.441
relativizar	2.371
relato	3.222
releer	3.088
relevante	3.143
relieve	3.649
religión	2.971
religiosa	2.892
religioso	3.429
reliquia	3.324
rellenar	2.923
reloj	3.353
remediar	3.171
remedio	3.342
remojar	3.857
remolino	3.412
remover	3.400
remunerar	2.474
rencor	4.897
rendir	3.559
rendirse	3.868
renegar	2.824
renta	2.629
rentabilizar	2.543
renunciar	3.541
reñir	4.600
reo	2.486
reojo	2.882
reordenar	3.200
repartir	2.706
repasar	3.611
repatriar	3.270
repercutir	2.853
repertorio	3.075
repetir	3.121
repisa	2.559
réplica	3.061
replicar	3.029
reponer	3.086
reportaje	3.000
reposo	4.457
representación	3.441
reptil	3.794
república	3.514
republicano	3.714
repugnante	4.882
repugnar	4.412
repulsión	4.389
reputación	3.026
requerir	2.824
res	1.889
resbalar	4.229
rescatar	4.629
rescate	4.057
resentirse	3.472
reservado	3.176
reservar	2.529
resfriar	4.147
resistencia	4.206
resistir	4.382
resolución	3.000
resolver	3.657
resonancia	4.029
resoplar	3.971
respaldo	3.029
respetar	4.771
respeto	4.514
respetuoso	4.487
respingona	3.865
respirar	5.515
responder	3.235
responsabilidad	4.500
responsabilizar	3.441
responsable	4.088
respuesta	3.000
restar	2.941
restaurante	4.718
restaurar	2.882
restringir	3.515
resucitar	3.946
resuello	2.297
resultar	2.647
resumir	3.343
retener	3.282
retina	3.378
retirar	2.923
reto	4.088
retórica	2.971
retrasado	3.541
retrasar	3.029
reunión	3.579
revalorizar	3.057
revelar	2.861
revender	2.500
reverencia	3.000
reverendo	2.289
reverente	2.471
revés	3.265
revisar	3.457
revisión	3.083
revocar	2.029
revolución	4.703
revólver	3.676
revuelta	3.800
rey	3.235
rezar	3.057
ría	4.265
ribera	3.000
rico	5.316
rictus	1.921
ridiculizar	4.229
ridículo	5.200
riego	3.086
rienda	2.676
riesgo	4.528
rifar	2.857
rifle	4.176
rígido	3.114
rigor	3.171
rimar	3.447
rincón	3.176
rinoceronte	3.658
riña	4.429
riñón	3.200
río	4.771
riqueza	4.343
risa	6.086
rítmica	4.303
ritmo	4.886
rito	3.600
ritual	3.265
rival	3.971
rizado	4.088
robar	4.714
roble	3.056
robot	2.882
roca	3.371
rocío	4.314
rodar	3.054
rodear	3.088
rodillo	2.257
roja	4.342
rojo	4.658
rojos	4.588
roll	3.027
rollo	3.171
romana	2.706
romano	3.538
romántico	5.514
romper	4.595
romperse	4.029
ron	4.559
roncar	4.824
rondar	2.500
ronquido	4.529
roña	3.545
ropa	4.600
rosado	3.735
rosal	4.000
rosario	2.771
rostro	4.579
rotas	3.500
roto	4.086
rotos	3.588
rótulo	2.686
rozar	4.029
rubia	3.286
rubio	3.486
rueda	2.632
ruego	3.382
rugido	4.235
rugir	4.000
rugoso	4.135
ruido	5.147
ruidosa	5.057
ruidoso	4.794
ruina	3.941
rumbo	2.971
rumor	4.111
rumorear	4.257
rural	4.400
rusa	2.971
ruso	2.765
rústico	4.314
ruta	3.147
rutina	3.472
sábado	4.788
sábana	4.395
saber	3.706
sabiduría	4.086
sabio	4.000
sable	3.088
sabor	5.971
sabrosa	5.265
sabroso	5.382
sacar	2.727
sacerdote	2.229
saciedad	4.265
saco	2.235
sacramento	2.588
sacrificar	4.059
sacrificio	4.441
sacristán	2.000
sacristía	2.278
sacudir	3.583
sal	4.116
sala	2.735
saldo	2.765
salero	3.897
salir	3.833
saliva	4.211
salival	3.618
salsa	4.351
saltamontes	3.735
saltar	3.794
salud	5.162
saludar	4.086
saludo	3.294
salvación	3.641
salvador	3.294
salvaje	5.000
salvar	4.412
sana	4.229
sanar	4.706
sanatorio	3.541
sandía	4.618
sandwich	5.333
sangrar	5.486
sangre	5.429
sangriento	5.088
sanguíneo	4.343
sanitario	4.000
sano	4.359
santo	2.824
santuario	3.342
sapo	4.088
sarampión	3.914
sarcasmo	4.714
sargento	3.343
sarmiento	2.237
sartén	3.118
sastre	2.429
satélite	3.297
sátira	2.824
satisfacer	4.211
satisfecho	4.265
sauna	4.278
sazón	2.559
seca	4.026
secador	3.629
secar	3.543
secarse	4.333
seco	3.353
secretario	2.842
secreto	4.912
sector	1.784
secuencia	2.167
secuenciar	2.450
secundaria	3.595
sed	5.686
seda	4.176
sede	2.543
sedimentar	2.263
sedimento	2.543
segmento	2.057
segregar	3.176
seguido	2.229
seguir	3.395
segunda	2.514
segundo	3.000
segura	3.588
seguridad	4.622
seguro	4.051
selección	2.886
seleccionar	3.000
selectiva	2.758
selva	4.306
semana	2.944
semanal	2.800
semblante	2.028
sembrar	3.412
semejante	3.371
semilla	3.000
seminario	3.400
sencillez	3.314
sencillo	3.667
senda	2.694
sendero	3.658
senil	2.895
seno	4.171
sensación	5.800
sensibilidad	4.972
sensibilizar	3.917
sensual	5.286
sentado	3.324
sentar	2.765
sentarse	4.086
sentencia	2.889
sentenciar	3.943
sentimiento	5.676
sentir	5.583
seña	3.382
señal	3.237
señalar	3.400
señalarse	3.265
señor	3.162
separar	3.618
separarse	3.833
septiembre	4.622
séptimo	2.941
sepulcro	3.559
sequía	4.121
ser	3.485
serenar	2.806
sereno	3.436
serie	3.457
serio	3.615
sermón	3.294
serpiente	5.171
servidora	2.718
servidumbre	3.061
servilleta	2.757
servir	3.500
seta	3.324
seudónimo	2.029
sexo	5.763
sexto	2.147
sexual	6.088
sexualidad	5.083
sexy	5.324
sien	2.579
sierra	4.108
siesta	5.111
sífilis	3.588
sigilo	3.176
siglo	3.118
significar	3.459
signo	2.892
siguiente	2.757
silbar	4.676
silbato	3.500
silenciar	4.086
silencio	4.526
silla	2.824
silueta	3.892
simetría	2.583
similar	2.829
similitud	2.176
simpatía	4.618
simpático	4.595
simple	2.714
simplicidad	3.706
simulacro	3.714
sinceridad	4.368
sincero	5.029
sindicato	3.057
síndrome	3.686
sinfonía	4.543
singular	2.412
siniestro	4.824
sinónimo	2.353
sintaxis	3.026
síntesis	2.529
sintético	3.237
sintetizar	2.400
sintonizar	3.457
sirena	4.135
sistematizar	2.294
situar	2.912
snob	2.800
sobar	4.857
soberano	2.595
soberbia	3.529
sobrar	2.971
sobre	2.611
sobrecogido	3.105
sobreponer	2.763
sobresaliente	4.914
sobresaltado	4.639
sociable	4.118
social	3.794
sociales	3.059
socialismo	3.735
socialista	2.794
sociedad	4.114
socio	2.771
socorrer	4.382
soda	2.895
sofá	4.914
soga	3.829
sol	5.583
sola	4.028
solapa	2.385
solar	3.250
soldado	3.286
soleado	5.457
soledad	4.389
solemne	3.162
solicitar	2.941
solicitud	2.500
solidaridad	4.206
solidificar	3.000
sólido	3.675
solitario	4.324
solo	4.821
soltar	3.771
soltarse	3.421
soltero	4.108
solución	3.829
solucionar	3.882
sombra	4.462
sombrear	2.971
sombrero	2.853
sonajero	3.778
sonar	4.514
soneto	3.432
sonido	4.657
sonreír	6.029
sonrojar	4.706
sonsacar	3.600
soñar	5.824
sopa	3.889
soplar	4.371
sopor	2.853
soportar	3.278
sordo	4.081
sorprendido	4.778
sortear	2.806
soso	4.412
sospecha	3.618
sospechar	3.676
sospecharse	3.265
sospechoso	3.722
sostener	3.324
sotana	2.405
sótano	3.541
spray	4.176
suave	5.297
subastar	2.176
subestimar	3.118
subir	3.795
subirse	3.514
subsanar	2.765
suburbio	2.667
subvencionar	2.892
suceder	2.632
suceso	3.457
sucia	4.943
suciedad	4.441
sucio	4.382
sucursal	2.429
sudar	5.429
sudor	4.429
sudorípara	3.118
suegra	3.559
sueldo	3.676
suelo	2.943
sueño	5.811
suero	3.382
suerte	4.618
suficiente	3.359
sugerencia	2.486
sugerir	3.029
sugestión	3.371
sugestionar	2.395
suicidarse	5.077
suicidio	4.647
sujetar	2.882
sujetarse	3.324
sulfúrico	3.861
sultán	2.657
suma	2.649
sumar	2.568
superar	3.919
superficial	3.657
superficie	2.556
superior	3.821
superponer	2.588
superstición	3.605
suplantar	2.829
suplemento	2.324
suplicio	4.057
suplir	2.795
suponer	3.057
suprarrenal	2.711
supremo	3.857
suprimir	2.647
sur	4.703
surco	2.432
suscitar	2.771
suspender	4.500
suspenso	4.824
suspiro	4.714
sustancia	2.944
sustantivo	2.000
sustentar	2.257
sustentarse	3.200
sustento	3.162
sustituir	3.143
susto	5.105
sustrato	2.676
susurro	5.400
suturar	3.429
tabaco	4.943
tabique	2.171
tabla	2.526
tablero	2.273
tabú	2.917
taburete	2.897
tachar	2.868
taco	3.667
taconear	3.794
tacto	5.559
talante	2.588
talento	4.471
tallar	2.789
talle	2.162
taller	2.947
tambor	4.441
tango	4.030
tanque	3.714
tapa	2.882
tapado	2.973
tapar	3.088
taparse	4.200
tapete	2.600
tapia	2.757
tapiz	3.147
tapizar	2.636
tapón	2.789
taponar	2.946
tararear	4.559
tardar	3.114
tarde	3.838
tarea	3.500
tarima	3.286
tarjeta	2.829
tarta	5.553
tartamudear	3.824
taxi	2.973
taza	2.829
teatral	4.412
teatro	4.800
techo	2.919
tecla	2.543
teclear	4.026
técnico	2.158
tecno	3.135
tecnología	3.088
tedio	2.424
teja	2.568
tejano	2.714
tejer	3.353
tejido	3.559
tela	3.788
tele	4.417
