word	valence	arousal	concreteness	imageability	context availability	familiarity
paciente	4.95	4.0	5.1	5.0	5.7	5.81
pacto	5.63	5.43	2.55	3.05	4.9	5.6
página	5.15	3.68	5.71	6.23	5.65	6.68
pala	4.38	3.5	5.19	6.5	4.95	5.18
palma	5.0	3.86	4.55	5.85	5.75	5.67
pamela	5.7	4.35	5.0	6.05	4.05	4.29
panadera	5.93	3.83	5.91	6.38	5.95	5.9
pánico	2.2	7.35	3.05	3.9	5.32	5.14
pantano	5.32	4.7	5.86	5.95	5.59	5.59
pañuelo	4.26	3.95	6.3	6.82	6.14	6.33
papa	7.0	4.5	5.4	6.43	6.05	6.5
papel	5.32	3.73	5.15	6.91	6.55	6.4
paracaídas	6.65	6.86	6.9	6.73	4.91	5.43
paraguas	3.15	5.3	6.29	7.0	6.64	6.5
pared	4.77	3.45	6.32	6.55	6.0	6.52
parque	7.18	3.35	4.55	6.81	6.19	6.76
párrafo	4.8	4.05	5.41	5.75	4.59	6.23
partera	4.85	6.0	4.9	2.64	2.68	2.74
parto	7.39	7.64	5.45	6.05	6.23	4.85
pasado	5.5	5.3	2.6	3.15	5.86	6.14
pase	4.9	3.75	3.1	4.83	4.05	4.85
pasillo	4.7	3.77	5.7	6.32	4.36	6.1
pasión	7.96	6.7	2.95	4.05	5.86	6.55
pasividad	3.8	3.27	2.85	2.22	3.74	5.0
pasta	5.95	4.82	3.7	6.59	6.3	6.9
pastor	5.1	3.36	6.09	6.45	4.8	5.73
pata	4.9	3.3	5.09	6.6	5.3	5.91
patente	5.14	4.27	3.95	1.83	2.86	3.95
patinadora	6.12	4.7	6.19	5.85	5.68	5.05
patrón	4.7	4.18	3.62	3.95	3.8	4.5
patronato	4.8	3.45	4.43	2.87	2.32	2.1
pausa	5.29	2.35	4.14	2.74	4.95	5.55
pausado	4.86	2.68	3.95	2.48	3.36	4.77
pavimento	4.68	3.75	5.0	5.05	3.0	4.3
peca	5.45	3.25	5.29	6.05	5.45	5.14
pecado	4.08	4.81	3.77	2.18	4.0	5.3
pecar	3.27	6.45	4.05	2.04	4.32	5.15
pedazo	4.9	4.05	3.45	4.43	4.09	5.64
pediatra	5.77	3.6	6.48	5.4	5.64	5.05
pedófilo	1.14	8.0	5.5	3.1	3.52	4.05
peinado	6.45	3.75	3.71	6.05	6.23	6.59
peligro	2.5	7.36	2.9	3.33	5.14	6.0
pelota	6.04	4.15	5.91	7.0	6.55	6.38
peluca	4.68	3.87	6.36	6.71	4.62	5.4
peluquera	5.6	4.15	6.29	6.43	6.5	6.48
peluquero	5.55	4.45	6.14	6.52	6.32	6.1
pendiente	5.33	4.45	4.95	6.45	6.2	5.86
pene	5.77	6.6	6.82	6.87	5.95	6.43
penetración	5.95	7.55	4.8	4.82	6.18	6.38
pensión	4.85	4.3	4.1	4.35	3.5	5.68
perdición	2.74	5.91	2.86	2.23	3.95	4.52
pérdida	1.55	7.8	2.4	3.09	5.75	6.25
perdido	2.7	6.29	3.6	2.8	4.8	6.05
perezoso	4.6	2.24	5.17	4.83	5.0	6.33
perfil	5.19	4.5	3.48	4.0	5.5	6.05
periódico	5.61	4.04	5.32	6.9	6.24	6.65
persecución	2.73	7.25	4.05	4.8	4.74	4.35
perversión	2.55	7.95	3.71	2.8	3.67	3.85
pervertido	2.23	6.95	5.04	4.17	4.45	5.55
pesadilla	2.09	7.05	4.38	3.57	5.27	6.18
pesimismo	2.09	7.3	4.36	2.43	3.5	5.64
pesimista	2.23	4.95	4.76	2.55	3.23	5.65
petróleo	3.77	4.75	6.45	5.75	5.09	5.75
picaresca	5.73	5.5	3.45	2.22	2.73	3.64
pie	4.9	3.81	6.27	6.86	6.27	6.55
pieza	4.85	3.86	4.09	4.95	5.05	5.55
pila	4.9	4.27	5.33	6.55	5.15	5.95
piloto	5.35	5.95	5.19	6.2	6.0	5.95
pincel	5.5	3.6	6.19	6.86	5.38	5.33
pinchazo	2.95	6.73	4.83	5.83	5.86	5.91
pino	5.77	2.65	6.09	6.1	5.25	5.62
pinta	5.05	3.68	3.32	3.23	4.65	4.85
pintora	6.55	2.85	5.29	6.18	4.91	5.35
pipa	5.14	3.75	5.41	6.57	4.55	5.7
pirata	4.69	5.9	5.48	6.4	4.86	5.33
pirómano	1.85	7.4	5.86	4.55	4.7	5.09
pista	5.0	4.1	2.9	4.2	4.85	5.52
placer	8.39	6.05	2.85	4.76	6.23	6.55
placidez	6.87	4.32	3.68	2.32	3.23	3.48
plan	5.73	6.0	3.14	2.65	3.83	6.0
plano	4.85	3.23	4.24	4.95	4.5	5.62
plástico	4.45	3.85	4.9	5.65	4.71	6.43
plato	5.55	3.36	5.09	6.96	6.05	6.75
pluma	5.95	2.05	4.81	6.86	5.14	5.3
pobreza	1.48	7.35	3.7	3.64	6.14	6.5
poderío	5.27	6.0	2.36	2.13	3.79	4.35
poetisa	6.12	3.35	6.05	2.75	3.36	4.36
polo	5.27	4.0	4.64	6.1	5.0	5.1
pompa	5.91	4.32	5.14	6.41	4.95	3.65
porción	5.27	3.95	3.29	5.55	4.7	4.32
pornografía	3.48	6.32	4.85	6.29	5.55	5.77
portería	4.9	3.55	5.41	6.52	5.41	5.71
portero	5.09	3.6	5.5	6.41	5.8	6.05
pórtico	5.42	3.5	5.62	5.4	3.27	2.5
posadera	4.95	4.2	4.0	4.18	2.91	2.91
posición	5.2	3.86	2.25	2.09	4.22	6.25
pozo	4.22	5.55	6.45	6.85	5.77	5.48
precipicio	3.14	6.45	5.65	5.9	5.27	4.19
pregón	4.76	3.65	5.13	5.17	4.23	3.57
premio	7.68	6.3	4.23	4.81	5.1	6.27
prensa	4.7	4.18	4.2	6.19	5.75	6.25
preocupación	2.21	7.24	3.75	2.81	4.95	6.75
presa	3.5	5.09	3.91	5.18	4.45	4.52
presentador	5.7	5.2	4.57	6.0	5.86	6.05
presentadora	5.31	4.75	5.14	5.7	6.41	6.23
presente	6.87	5.1	2.95	3.19	4.73	6.35
preservativo	6.17	5.36	6.5	6.82	6.36	5.77
presión	2.85	6.73	3.05	2.48	3.95	5.57
prima	6.31	4.35	4.62	4.25	5.95	6.64
primo	5.86	4.41	5.2	5.9	6.25	6.62
princesa	6.4	4.85	5.48	6.23	5.64	6.04
prioridad	5.36	5.2	2.9	2.2	5.27	6.35
prisión	2.24	6.59	5.95	6.1	5.14	5.3
prisionero	1.95	5.2	5.55	5.95	5.38	5.36
privación	3.52	6.45	2.95	1.59	2.73	4.43
privilegio	6.5	5.24	3.4	2.27	4.15	6.1
probabilidad	5.36	4.73	2.1	1.65	3.91	5.76
proceso	5.65	4.32	2.35	2.38	3.48	5.4
prodigio	6.57	4.59	3.23	2.6	3.45	4.68
producto	5.14	3.85	3.45	4.55	4.86	5.6
profesora	6.1	4.65	5.05	6.52	6.64	6.95
programa	4.92	4.7	2.43	3.7	5.27	6.52
progreso	6.41	4.3	3.15	2.1	3.3	5.57
prohibición	2.71	6.67	3.71	3.23	5.1	5.86
propietario	5.38	4.05	4.14	3.14	4.68	5.95
proporción	4.9	4.1	3.24	2.68	2.73	4.68
propuesta	6.09	4.68	2.95	2.25	4.95	5.25
prosperidad	8.04	4.18	2.15	2.35	3.36	5.75
protegido	7.59	2.45	3.65	1.9	4.13	5.59
provincia	4.95	4.14	4.68	4.5	4.45	6.25
provocación	4.42	7.71	3.05	3.1	4.4	5.82
psicóloga	8.35	4.45	5.38	5.27	6.86	6.59
publicidad	5.35	4.0	4.0	5.71	6.13	6.6
publicista	5.5	5.45	4.81	3.85	3.41	5.65
puente	5.74	4.6	5.71	6.64	5.82	6.35
puerta	5.0	4.41	6.55	6.82	6.59	6.86
puerto	6.3	3.65	5.86	5.9	5.91	6.05
pulsera	5.87	4.15	6.65	6.5	6.18	6.62
puñal	2.36	7.05	6.18	6.7	4.04	4.91
puño	3.2	6.55	6.32	6.4	5.3	5.91
pupila	5.3	4.05	6.55	6.09	5.0	5.43
pureza	6.74	3.4	2.75	2.57	2.82	4.8
purgatorio	3.57	5.23	4.41	2.82	2.82	4.04
puro	4.85	3.55	4.15	4.77	4.35	5.57
queja	3.09	6.36	3.2	2.23	5.55	5.85
quemadura	2.75	7.0	6.22	6.7	5.95	6.05
querida	5.5	4.4	2.57	2.95	3.45	5.1
querido	8.0	5.48	3.29	2.55	4.5	6.55
quiebra	1.91	7.0	3.65	2.8	3.96	4.5
quietud	4.74	2.55	3.1	3.04	3.27	5.15
quimera	4.4	4.09	2.95	2.1	2.23	3.35
quiosco	5.05	4.35	6.62	6.55	5.67	6.43
rana	5.32	3.6	6.6	6.95	5.45	4.95
rapto	2.85	6.68	3.5	4.14	3.86	4.2
rareza	4.27	4.35	2.5	1.9	2.57	5.19
rastro	4.45	4.5	3.32	3.68	4.36	4.75
realeza	4.55	4.1	4.6	4.3	4.74	5.09
realidad	5.57	5.4	2.95	1.82	3.68	6.35
realismo	5.9	5.14	2.7	1.91	3.57	5.64
rebelión	4.83	6.62	3.95	3.86	3.5	5.14
recado	4.9	4.7	3.62	2.45	5.55	5.32
rechazo	1.59	7.3	3.09	2.75	4.59	5.19
recogedor	4.7	3.45	6.25	5.71	5.77	6.17
recorte	2.13	6.18	3.27	3.73	5.86	6.05
recreo	7.6	5.82	4.59	4.14	6.3	5.67
rectángulo	5.04	3.71	6.05	6.86	5.05	6.3
recuerdo	6.43	5.95	2.45	3.27	5.36	6.05
recurso	5.73	3.65	2.1	2.14	3.79	6.05
reflejo	5.45	5.05	3.5	4.4	4.54	6.45
reflexión	5.45	3.85	2.73	2.36	4.59	5.86
refrigerio	4.85	5.18	4.15	3.38	3.82	3.52
refugiada	2.75	5.9	3.52	4.17	4.18	4.05
refugiado	1.73	5.95	4.9	4.25	4.18	4.43
régimen	3.8	4.52	3.04	4.09	4.95	4.9
regresión	4.43	4.36	3.2	2.05	2.36	4.3
rehén	2.05	6.5	5.1	4.1	3.65	4.5
reina	4.62	5.35	6.0	5.75	5.68	5.55
relación	7.27	4.0	1.8	3.57	6.45	6.7
relajación	8.23	1.5	3.86	3.05	6.0	6.05
relámpago	5.41	5.91	5.91	6.55	6.0	5.75
relato	6.13	4.0	4.05	4.3	4.9	4.76
reloj	5.19	3.9	6.65	6.95	6.09	6.73
repisa	5.0	3.86	5.76	5.14	4.14	4.81
réplica	4.9	4.5	4.25	2.95	3.86	5.8
reportera	5.7	5.1	5.14	5.95	5.95	5.86
represión	2.26	6.14	3.41	2.55	3.55	4.38
repulsión	2.26	6.4	4.19	3.33	2.55	4.38
reputación	4.73	5.4	3.1	1.55	3.13	5.85
resaca	3.09	4.27	5.18	3.91	6.27	6.29
rescate	6.32	5.91	4.8	4.2	4.95	4.62
reservado	4.23	3.73	3.9	2.52	5.41	5.76
retórica	5.5	3.95	2.7	1.83	2.73	3.9
retrato	5.93	3.87	5.27	6.14	4.57	5.57
revelación	5.64	6.4	2.09	2.52	4.0	4.73
reverendo	4.1	4.15	5.86	5.81	3.73	3.38
reverente	4.95	4.29	3.35	2.67	1.36	2.2
revés	4.7	4.65	3.0	3.76	3.5	5.14
revivir	7.05	6.1	4.29	3.67	3.08	5.32
revolución	5.52	6.64	3.45	4.57	5.32	5.6
revólver	2.6	6.91	6.45	6.25	4.59	4.86
rey	4.0	5.35	5.75	6.05	4.95	6.23
riego	4.91	4.32	4.74	5.0	4.27	4.68
riesgo	4.96	7.73	2.4	2.35	4.95	5.45
riña	3.05	6.82	4.83	4.96	3.83	4.41
risa	8.62	6.1	5.38	5.7	6.27	6.95
rivalidad	3.95	7.15	3.45	3.05	4.35	5.32
romanticismo	7.27	5.15	3.38	3.9	6.04	5.73
rompecabezas	5.32	6.05	5.1	5.45	4.59	4.45
rotación	5.09	5.75	4.15	3.35	3.65	4.1
rotura	3.08	6.76	3.3	4.86	4.7	4.65
rubio	5.45	4.23	5.4	6.52	4.91	6.1
rueda	4.86	3.81	6.05	6.64	6.27	6.32
rugido	4.52	5.55	4.59	4.45	5.41	5.0
ruido	3.81	6.95	3.77	3.55	5.52	6.76
ruidoso	3.59	6.7	4.91	4.78	5.0	5.86
ruptura	1.48	7.18	3.0	3.35	5.18	5.86
sabiduría	7.39	3.95	3.35	2.18	3.64	5.25
saciedad	4.65	4.0	3.14	3.0	3.27	4.39
sacrificio	4.27	7.55	3.5	3.4	4.43	5.1
sádico	2.45	7.7	4.3	3.85	3.45	4.91
salario	7.85	6.59	5.65	3.65	6.35	6.32
salto	5.2	4.55	4.68	5.41	5.55	6.41
salud	7.09	4.8	2.0	2.55	5.23	6.65
salvaje	4.96	7.43	3.68	4.45	4.7	5.86
sangre	2.95	7.18	6.27	6.25	6.22	6.1
sangriento	2.38	7.36	5.09	4.87	5.23	4.32
sanidad	6.71	5.71	4.14	2.68	5.05	5.91
sección	4.45	4.4	2.55	2.18	2.92	5.23
secretaria	5.43	4.09	5.27	5.52	5.1	6.05
secretario	4.42	3.5	5.33	4.0	5.35	5.38
secuestrador	2.0	7.6	5.86	4.45	4.91	4.52
secuestro	1.64	8.15	4.5	4.45	4.38	5.05
seducción	7.23	7.7	4.1	3.23	5.42	5.0
seguridad	7.41	3.7	2.4	2.85	4.83	6.15
semáforo	4.78	4.14	6.8	6.9	6.27	6.78
senadora	5.35	5.0	5.38	4.59	3.5	4.25
seno	5.46	3.76	5.55	6.04	5.2	5.45
sensualidad	7.05	6.2	2.65	3.95	5.95	5.82
sentimiento	6.95	5.1	2.6	2.09	4.77	6.6
señal	4.8	4.6	4.41	6.83	5.85	6.2
separación	1.59	6.5	3.8	3.75	5.55	5.5
sequía	2.41	5.25	3.91	5.4	4.41	5.27
serenidad	6.18	2.5	3.0	2.71	3.54	4.85
seriedad	4.27	2.8	5.0	2.9	4.65	5.85
serpiente	4.05	6.64	6.55	6.85	5.35	6.0
servilleta	5.04	3.6	6.45	6.9	6.14	6.67
severidad	4.0	5.0	3.36	2.22	3.13	3.67
sierra	5.35	5.05	5.86	6.59	4.82	5.0
siesta	7.41	1.65	5.35	5.5	6.45	6.25
significado	5.52	3.73	3.36	1.7	3.82	6.27
signo	5.13	3.95	2.9	4.09	4.82	5.52
silla	5.18	4.0	6.73	6.82	6.5	6.6
símbolo	5.05	4.36	2.36	4.18	4.52	5.62
simetría	5.46	3.67	4.27	5.19	3.5	4.55
simpático	8.0	5.27	5.0	5.0	6.27	6.48
siniestro	2.18	6.9	3.09	3.59	3.86	4.7
sirena	6.05	5.45	4.77	6.65	5.05	5.36
situación	5.14	4.0	2.05	2.45	5.09	5.9
sociedad	5.55	5.5	3.0	2.59	5.55	6.0
socorro	2.92	7.81	3.7	2.45	5.5	5.27
solar	5.5	3.85	4.48	4.67	4.7	4.91
soldado	3.45	5.73	6.0	6.29	5.0	5.86
solitario	2.65	3.73	2.77	4.36	4.86	5.67
solución	7.86	4.55	3.95	2.3	4.87	6.0
sombra	4.35	4.95	4.27	5.64	4.27	6.36
sombrero	5.4	3.18	6.45	6.86	6.14	5.9
sonido	6.05	5.18	3.57	3.05	5.61	6.24
sonrisa	8.91	3.75	5.71	6.45	6.73	6.86
soplo	4.85	3.95	4.14	4.1	5.4	5.09
sorprendido	6.0	6.86	5.35	5.09	5.95	5.95
sospecha	3.35	6.5	3.0	2.48	4.96	5.35
suavidad	6.5	3.1	3.0	4.38	5.75	6.0
subida	5.09	6.75	4.5	5.7	5.13	5.78
suceso	5.39	5.55	1.8	2.86	3.86	6.1
sucio	2.33	5.73	4.5	5.5	5.45	6.05
sudor	3.96	5.18	6.18	5.81	6.09	6.5
suerte	8.09	4.65	2.15	2.23	4.95	6.55
sufrimiento	1.5	7.75	2.55	3.14	4.86	5.57
suicidio	1.64	7.95	6.0	4.23	4.91	5.9
sujetador	5.23	5.1	5.95	6.9	6.27	6.77
superación	8.0	6.3	2.64	3.35	4.71	5.55
superioridad	4.18	5.62	3.1	2.9	4.13	5.5
supermercado	5.74	3.68	5.9	6.68	6.59	6.87
suplicio	2.96	6.4	3.29	1.86	2.32	4.09
suspenso	1.45	8.4	4.1	4.32	5.79	6.0
sustancia	4.68	4.45	2.15	3.75	3.71	5.05
sustento	5.48	4.27	3.19	2.14	1.77	4.43
susurro	5.78	4.05	5.38	3.27	6.14	6.0
tabla	5.05	3.45	4.73	6.7	5.1	6.52
taburete	5.05	3.71	6.64	6.76	5.64	5.8
tacaño	2.15	5.45	4.86	3.3	3.32	5.27
talla	4.68	4.59	3.55	3.9	5.85	6.23
talle	4.8	3.5	4.39	3.09	1.95	2.86
talón	5.1	3.67	6.05	6.55	6.25	5.8
tamaño	5.13	4.86	2.5	2.83	5.27	6.4
tambor	5.75	4.87	5.77	7.0	5.05	5.29
tanatorio	1.05	6.55	6.48	6.05	6.13	4.5
tanga	5.55	5.35	6.33	6.67	5.5	6.45
tanque	2.77	6.5	5.9	6.55	5.1	4.52
tarántula	3.32	7.19	6.73	6.45	5.3	4.0
tatuaje	5.82	5.75	5.59	6.95	6.3	5.95
taza	5.43	3.6	6.23	7.0	6.27	6.7
teja	4.86	3.35	5.7	6.48	3.91	5.23
tela	4.95	3.1	5.29	6.23	5.15	6.0
teléfono	5.96	4.35	5.91	7.0	6.77	6.91
telescopio	5.46	3.71	6.76	6.67	6.3	5.29
temor	2.86	6.95	3.15	2.77	3.91	5.75
tenedor	4.9	4.05	6.9	6.91	6.32	6.65
tensión	3.13	7.29	2.45	2.0	4.3	6.45
tenso	3.55	5.95	4.87	4.43	4.68	6.0
tentación	6.0	7.75	2.95	3.19	5.88	6.35
tenue	4.32	3.2	4.1	2.57	3.27	4.19
teoría	5.14	4.5	3.55	2.48	4.59	6.35
ternura	8.35	4.36	3.2	3.32	5.78	6.4
terremoto	1.75	7.33	5.41	4.85	5.48	4.8
terrorismo	1.14	7.9	3.8	3.85	5.26	5.15
testamento	3.2	5.55	6.0	4.45	4.74	4.81
tiburón	4.0	6.8	6.85	6.75	5.65	6.09
tieso	4.55	5.15	4.48	4.7	3.55	4.48
tijeras	4.9	5.29	6.76	6.91	6.23	6.62
tímido	3.62	3.68	4.6	3.1	5.59	6.33
tinta	4.76	4.27	5.55	6.39	5.9	5.85
tío	6.57	4.39	4.41	5.19	5.05	6.9
titular	5.6	3.95	3.77	4.0	5.25	5.67
tobillo	4.85	3.7	6.9	6.86	5.86	6.1
tobogán	6.68	5.95	6.65	6.8	6.05	5.35
tolerancia	7.52	4.14	1.95	1.77	4.09	5.61
tomate	5.14	4.5	6.76	7.0	6.0	6.57
tonada	4.86	4.0	4.45	1.81	1.32	1.65
tormenta	4.4	5.95	5.48	6.3	6.48	6.48
tormento	2.65	6.35	2.95	1.95	3.18	4.59
tornado	2.73	7.33	6.39	6.22	5.0	4.52
toro	4.29	6.75	6.6	6.76	6.36	5.64
torturador	1.33	7.95	6.09	4.3	3.83	4.0
tóxico	2.62	6.95	4.3	3.8	5.0	5.32
tractor	4.86	4.09	6.77	7.0	4.48	6.13
traficante	2.0	6.0	5.62	3.6	5.57	5.05
tragedia	1.59	6.64	2.25	4.67	4.59	5.9
traición	1.41	7.65	3.8	2.4	4.17	5.38
traidor	2.35	7.68	4.55	3.3	4.41	5.15
trámite	4.27	5.35	3.15	2.91	4.59	6.25
trampa	2.58	5.7	4.33	3.65	3.27	5.65
tramposo	2.6	6.15	4.43	3.35	3.91	5.81
trance	4.55	4.27	2.43	2.6	2.14	2.9
tránsito	3.76	6.77	3.6	3.35	5.09	6.15
tranvía	4.67	5.05	6.36	6.52	5.73	4.52
trapecista	5.73	5.95	6.38	4.8	4.73	4.5
trascendencia	5.45	4.9	2.86	1.32	1.73	4.95
trato	5.32	4.9	2.55	2.5	4.5	6.45
travesura	5.59	6.23	4.3	4.17	5.45	5.26
trecho	4.91	4.27	3.05	3.0	2.23	4.05
tregua	4.95	3.9	3.6	1.55	2.91	4.45
triángulo	5.32	4.6	5.6	6.62	3.95	6.09
tripa	3.75	4.5	5.41	5.82	5.4	5.09
tristeza	1.43	6.3	2.3	4.35	5.18	6.3
triunfador	7.91	5.23	3.95	3.45	5.15	5.73
triunfante	7.41	6.55	4.39	4.83	4.5	4.74
triunfo	8.5	6.95	4.6	3.65	5.13	5.73
trofeo	6.9	4.57	5.5	6.35	4.73	6.09
trozo	4.5	3.6	2.85	5.04	4.67	5.45
tuberculosis	1.59	6.6	5.95	2.5	3.21	3.18
túnel	4.57	5.5	5.95	6.52	6.0	5.45
turno	4.82	4.45	3.5	2.57	4.18	6.35
uniforme	4.71	4.43	3.77	6.19	5.67	5.43
utensilio	5.19	3.5	2.6	4.14	4.27	4.78
útero	5.27	5.2	6.7	4.95	4.64	5.67
utopía	5.96	5.0	2.6	2.14	1.85	4.8
vagón	5.14	4.05	6.35	6.68	5.23	6.29
vale	5.24	3.95	3.55	4.52	4.15	6.82
valiente	7.68	5.4	4.4	3.6	4.0	5.75
valle	6.0	2.35	5.4	6.0	4.75	4.82
vándalo	3.05	6.5	4.7	4.6	4.35	3.55
vegetación	7.17	3.5	3.77	6.48	5.68	5.86
vela	4.81	2.68	5.5	7.0	5.8	5.2
velo	4.59	4.35	4.24	6.0	4.68	4.48
vencedora	7.58	6.35	4.29	4.35	3.86	5.5
venda	4.45	4.0	5.8	4.67	5.0	6.14
vendedor	5.0	4.25	5.1	4.85	5.32	6.41
veneración	4.68	4.5	3.3	1.86	2.95	3.05
venganza	2.17	7.1	3.59	2.62	4.09	5.75
ventaja	6.36	4.15	2.9	2.0	3.42	5.45
ventanilla	5.22	3.36	6.23	6.77	6.05	6.05
verbena	7.71	6.24	4.77	5.91	5.75	5.36
verdadero	7.64	4.25	4.1	2.15	4.22	6.0
verdugo	3.57	5.75	5.43	3.1	2.48	3.57
vergüenza	3.32	6.4	3.71	2.82	6.09	6.67
verruga	1.95	5.75	7.0	6.4	5.74	4.55
versión	5.0	4.2	2.35	1.41	3.14	5.2
verso	6.05	4.25	4.27	4.95	5.0	5.38
vértigo	3.32	6.95	4.1	2.95	5.09	4.9
vestíbulo	4.9	4.09	4.95	5.95	4.73	5.0
veterinaria	6.18	4.61	5.91	5.9	5.86	4.8
viajes	7.76	6.32	3.7	5.78	6.36	6.41
vicio	4.09	5.75	2.95	2.41	5.32	5.77
victoria	8.09	5.43	3.95	3.95	5.41	5.95
vidrio	5.1	4.55	5.14	6.41	4.91	5.24
vigía	4.85	4.95	4.19	3.04	2.41	2.71
violación	1.0	7.9	4.1	4.0	4.39	5.64
violador	1.33	7.91	5.32	3.1	4.39	5.14
violencia	1.55	7.82	2.2	4.7	6.0	6.05
violento	2.14	7.29	5.13	4.74	5.27	6.05
vistazo	4.82	4.55	3.55	2.27	4.17	5.27
vitalidad	8.05	5.4	3.3	3.43	4.86	6.1
viuda	1.55	5.7	6.1	4.85	5.36	4.75
viudo	1.86	5.2	5.77	4.23	5.42	4.55
vivir	8.48	6.41	2.41	2.85	5.64	6.29
vivo	7.55	4.8	5.0	4.78	5.23	6.32
volcán	4.17	7.0	6.59	6.59	6.15	3.9
volumen	5.36	5.41	4.05	2.36	5.55	6.36
voluntad	7.57	4.32	2.35	2.23	4.45	5.45
voluptuosidad	5.23	4.95	3.33	2.86	2.55	2.55
zapato	5.91	3.95	5.95	6.71	6.41	6.73
zurra	2.81	5.95	4.13	3.91	3.5	2.77
