word	happiness	disgust	anger	fear	sadness	valence	arousal
innoble	1.18	2.18	2.78	1.84	2.94	2.76	5.41
innovador	3.65	1.1	1.3	1.3	1	7.55	6.25
innovadora	3.5	1	1.1	1.15	1.15	7.25	5.95
innovar	3.8	1.05	1.05	1.5	1	6.8	6.2
inocencia	3.45	1.15	1.45	1.2	1.45	6.3	3.5
inofensivo	2.65	1.1	1.3	1.1	1.45	6.05	2.25
inolvidable	3.95	1.35	1.95	1.7	1.45	7.55	5.55
inoportuno	1.2	2.1	2.95	2	2.35	2.65	6.45
inoxidable	2.1	1.4	1.11	1.4	1.2	5.55	4.95
inquebrantable	1.95	1.28	2.2	1.55	1.9	5.15	5.8
inquietante	1.75	1.75	2.1	2.65	1.95	4	7.05
inquietud	2.1	1.5	1.7	2.5	2.35	3.5	7.1
inquilino	1.6	1.2	1.85	1.2	1.3	4.9	5.5
inquirir	1.62	1.73	1.88	1.33	1.77	4.63	5.88
inquisición	1.1	3.7	3.5	3.5	3	2.45	7.4
inquisidor	1.37	2.94	4.18	3.18	2.76	3.2	6.15
insaciable	2.61	1.9	1.8	2.2	1.75	5.9	6.1
insalvable	1.15	2.2	2.8	3.15	3.65	2.25	6.9
insatisfacción	1.1	2.15	3.2	2.45	3.95	2.1	6.95
insatisfecho	1.05	2.05	2.9	1.9	3.3	2.5	6.35
inscripción	2.3	1.25	1.35	1.3	1.1	5.5	5.65
inseminación	2.35	1.7	1.35	1.65	1.45	4.6	5.5
insensatez	1.15	2.6	3.1	2.5	2.6	2.65	6.15
insensibilidad	1.25	2.35	3.3	2.4	3.3	2.65	6.6
insensible	1.3	2.26	3.4	2	3.4	2.15	5.45
inserción	1.58	1.5	1.39	1.8	1.45	4.95	5.26
inserta	1.58	1.2	1.06	1.5	1.21	4.55	5.85
insertar	1.85	1.2	1.11	1.15	1	5.5	5.25
inservible	1.25	2.3	2.45	2.53	2.75	2.7	5.5
insigne	1.76	1	1.06	1.43	1.08	5.18	5.14
insignia	2.85	1.42	1.05	1.05	1	5.35	5.45
insignificante	1.15	2	2.45	1.45	2.2	3.15	4.3
insinuación	2.1	2.35	1.95	1.5	1.35	5.85	6.5
insinuar	2.1	2.05	2.05	1.45	1.5	5.9	6.35
insistencia	1.9	1.8	3.35	2.05	2.1	5.1	6.35
insistente	1.45	2.3	3.05	1.9	1.95	4.65	5.85
insistir	1.8	2.4	2.85	1.75	1.75	4.25	6.5
insolencia	1.26	2.2	3.35	1.89	2.16	2.58	6.15
insólito	2.05	1.47	1.3	1.68	1.58	6.11	6.26
insoluble	1.35	1.95	1.55	1.35	1.75	4.7	4.7
insolvencia	1.26	2.19	3.05	2.53	2.58	3.47	6.33
insondable	1.4	1.47	1.94	2	2	4.63	5.22
insoportable	1.05	2.5	3.4	1.8	2.5	2.2	7.25
insostenible	1.05	1.9	2.95	2.8	3	3.15	6.35
inspección	1.4	1.45	1.9	2.4	2.05	3.8	7
inspector	1.9	1.6	1.65	2.45	1.45	4.25	5.95
inspirador	3.65	1.1	1.15	1.15	1.2	7.63	4.65
instalación	2.2	1.05	1.25	1.2	1.3	5.4	4.75
instalador	1.75	1.15	1.25	1.35	1.1	5.1	4.65
instalar	2.2	1.05	1.5	1.3	1.2	5.8	4.65
instantánea	2.95	1.15	1.1	1.15	1.4	6.55	5.3
instar	1.41	1.4	2	1.4	1.19	5.2	4.79
instauración	1.85	1.37	1.9	1.78	1.55	4.95	5.25
instintiva	2.25	1.05	1.32	1.3	1.15	6.5	5.75
instinto	3	1.25	1.5	1.7	1.4	5.8	5.8
institucional	1.6	1.95	2.05	1.35	1.47	4.75	5.2
institucionalización	1.6	2.11	2.05	1.7	1.55	4.68	4.8
instituir	2	1.56	1.11	1.12	1.32	5.45	5.1
institutriz	1.45	1.55	1.71	1.4	1.38	4.76	5.21
instrucción	1.75	1.25	1.95	1.4	1.5	5.05	5.55
instrucciones	2.15	1.45	1.75	1.45	1.25	4.85	4.85
instructor	1.7	1.32	1.5	1.75	1.15	5.6	5.3
instruir	2.1	1.53	1.26	1.6	1.45	5.45	5.95
instrumentación	2.3	1.21	1.25	1.35	1.25	5.1	5.65
instrumental	2.6	1.15	1.1	1.2	1.25	6.1	4.45
instrumento	2.75	1.1	1.15	1.3	1.1	6.4	4.1
insuficiencia	1.4	2.4	2.5	2.8	2.8	3	6.6
insufrible	1.3	2.6	2.79	2.7	3.3	2.85	6.65
ínsula	1.93	1.13	1.31	1.24	1.17	5.42	5.61
insular	1.68	1.22	1.06	1.18	1.61	4.56	5.05
insulina	1.35	1.85	1.65	1.63	1.75	3.75	5.85
insultante	1.1	2.75	3.9	2.45	3.2	2.35	7.45
insultar	1.1	3.35	4.1	2.4	3.55	2.65	6.95
insuperable	2.75	1.6	2.75	2.25	2.15	5.45	6.05
insurgencia	1.8	1.33	1.75	1.94	1.94	4.75	6.05
insurgente	1.69	1.31	1.75	1.67	1.63	4.54	5.59
insurrección	1.89	1.79	1.9	1.88	2	4.56	6.16
intachable	2.65	1.5	1.53	1.55	1.25	6	4.45
intacta	1.8	1.05	1.3	1	1.15	6.55	3.95
intangible	1.58	1.5	1.89	1.55	1.53	4.65	4.95
íntegra	2.1	1.25	1.26	1	1.2	6.75	4.65
integración	2.8	1.6	1.15	1.3	1.55	6.3	5.2
integrador	2.8	1.11	1.15	1.3	1.45	6.3	5.4
integral	1.9	1.2	1.35	1.05	1	5.35	5.1
integrante	2.35	1.2	1.1	1.15	1.05	5.8	5
integrar	2.7	1.3	1.55	1.4	1.15	6.9	4.9
integridad	2.35	1.05	1.3	1.53	1.45	7.5	4.45
integrismo	2.05	1.26	1.47	1.68	1.63	6.25	4.68
integrista	1.7	1.41	1.39	1.58	1.44	5.39	4.67
intelectualidad	3.15	1.25	1.25	1.05	1.25	6.5	5.26
inteligencia	4.1	1	1.05	1	1	7.85	5.65
inteligible	2.4	1.65	1.6	1.53	1.11	5.11	4.95
intemperie	1.85	1.6	1.63	2.26	2.4	4.3	6.21
intención	2.55	1.35	1.7	1.4	1.7	6.3	5.55
intencional	2.2	1.65	2.4	1.6	1.65	5.15	5.75
intencionalidad	2.15	1.3	1.95	1.75	1.55	5.8	5.35
intendencia	1.44	1.41	1.8	1.25	1.57	4.53	4.83
intendente	1.18	1.44	1.47	1.61	1.31	4.76	5.13
intensa	3.63	1.67	1.5	1.65	1.7	5.7	7.15
intensificación	1.95	1.2	1.47	1.4	1.35	6.47	6.7
intensificar	2	1.15	1.45	1.6	1.65	5.7	6.45
intensiva	2	1.25	1.55	1.6	1.25	5.05	6.45
intentar	2.95	1.45	1.25	1.55	1.45	6.9	5.75
intento	2	1.1	1.45	1.3	1.4	5.8	5.7
intentona	1.78	2.12	1.89	1.33	1.44	5.1	5.89
inter	2.17	1.33	1.3	1	1	5.13	5
interacción	2.75	1.15	1.25	1.3	1	6.25	6.05
interactiva	2.85	1	1.1	1.2	1.25	6.4	5.6
interactividad	2.8	1.3	1.2	1.3	1	5.84	5.65
interactuar	3.1	1.25	1.3	1.55	1.05	7.05	6
interanual	2.11	1.28	1.16	1.18	1.17	5	4.79
intercambiar	2.45	1.15	1.45	1.35	1.2	6.3	5.85
intercambio	2.85	1.35	1.35	1.4	1.15	6.15	6.2
interceder	1.65	1.32	1.56	1.28	1.33	5.21	5.6
interceptar	1.75	1.55	1.72	1.3	1.47	5.05	5.75
intercesión	1.5	1.22	1.53	1.76	1.53	5	5.65
interconexión	2.25	1.15	1.15	1.25	1	5.95	5
intercultural	3.1	1.2	1.25	1.2	1.05	6.85	5.95
interdependencia	1.29	1.45	1.71	1.89	2.11	5.6	5.6
interesado	1.85	2.55	3	1.45	1.95	5.45	5.8
interesante	3.3	1	1.1	1.2	1.3	7.2	6.15
interesar	3.45	1.1	1.25	1.4	1.35	6.6	6.1
interestelar	3	1.05	1.2	1.5	1.37	6.15	6.05
interfaz	1.54	1.28	1.12	1.22	1.2	5.35	4.76
interferencia	1.35	2.15	2.75	2	1.55	4.1	6.25
interfono	1.89	1.28	1.15	1.16	1.1	5.16	4.89
interino	1.61	1	1.16	1.3	1.42	5.7	5.35
interior	2.45	1.35	1.1	1.4	1.3	5.7	4.45
interlocutor	1.9	1.15	1.37	1.21	1	5.25	4.65
intermediación	1.58	1.7	1.6	1.35	1.55	5.55	4.9
intermediario	1.35	1.2	1.55	1.5	1.45	5.65	4.85
intermedio	2	1.45	1.8	1.05	1.2	5.05	4.8
interminable	1.9	2.15	3	2.2	2.3	3.6	5.55
intermitente	1.6	1.45	1.65	1.35	1.4	4.9	5.65
interna	1.65	1.4	1.7	1.65	1.7	4.8	4.6
internacional	2.75	1.25	1.2	1	1.05	6.15	5.55
internacionalización	3	1.21	1.55	1.55	1.58	5.7	5.3
internamiento	1.05	2.7	2.25	3	3.1	3.5	6
internet	3.4	1.2	1.45	1.7	1.1	7.35	5.1
interpelación	1.86	1.72	1.93	1.5	1.14	5.57	4.82
interponer	1.2	2.2	2.8	1.6	2.2	3.75	5.9
interposición	1.45	1.4	1.72	1.6	1.7	4.21	5.65
interpretación	3.2	1.1	1.25	1.85	1.7	5.8	5.75
interpretar	2.32	1.25	1.25	1.35	1.25	6.2	5.8
interpretativa	2.25	1.05	1.15	1.15	1	5.6	5.05
intérprete	2.21	1.25	1.15	1	1.15	6.15	4.95
interrelación	1.95	1.15	1.4	1.2	1.4	6.16	4.7
interrogación	1.65	1.4	2.15	1.55	1.55	4.7	5.55
interrogante	1.55	1.1	1.95	1.8	1.7	4.35	6.55
interrogar	2.05	2	2.25	2.4	1.6	4.45	6.95
interrogatorio	1.65	2.2	2	3.2	2.05	2.85	6.5
interrumpir	1.35	2.2	2.95	1.75	1.75	3.15	6.1
interruptor	1.75	1.05	1.1	1.45	1.05	5.1	4.85
intersección	1.5	1.55	1.4	1.6	1.1	4.63	5.7
intervalo	1.65	1.35	1.3	1.25	1.1	5	4.65
intervención	2.2	1.6	1.75	2.35	2.15	4.55	6.7
intervencionismo	2.25	1.72	1.55	1.89	1.75	5.33	5.7
intervenir	2.5	1.5	1.7	1.85	2.1	5.4	6.35
interventor	1.63	1.55	1.95	1.56	1.45	5.63	6.11
intestinal	1.3	2.7	1.4	1.6	1.1	4.05	5.4
intestino	1.2	2.8	1.05	1.25	1.25	4.9	4.7
intimidación	1.05	2.9	3.4	2.95	2.7	3.35	7.1
intimidad	3.35	1.25	1.15	1.55	1.35	6.9	3.95
intimista	1.9	1.43	1.44	1.56	1.88	4.93	5.26
intolerable	1.1	2.4	3.4	2.3	3	3.1	7.4
intolerancia	1.1	2.6	3.75	2.8	3.75	3	6.9
intoxicación	1.1	2.9	2.35	3.85	2.85	1.95	7.35
intranquilidad	1.1	1.7	3.05	2.5	2.7	2.2	7.45
intransigencia	1.41	2.31	2.89	1.27	2.83	2.79	6.4
intransigente	1.11	2.63	3	1.61	2.72	2.75	6.85
intrépido	2.85	1.32	1.45	1.55	1.11	5.1	6.1
intriga	2.5	1.75	2.5	2.25	1.85	4.55	7.2
intrínseca	1.89	1.12	1.58	1.47	1.26	5.55	4.95
introducción	1.8	1.25	1.15	1	1.2	5.45	4.7
introducir	2.55	1.45	1.4	1.3	1.05	5.55	5.3
intromisión	1.2	3	3.3	2.65	2.67	3.89	6.2
introspección	2.06	1.56	1.79	2	2.17	5.9	5.4
intrusión	1.35	2.42	2.85	2.95	1.8	3.16	7.21
intuición	2.25	1	1.5	1.6	1.15	7.4	5.2
intuir	2.15	1.05	1.2	1.6	1.4	6.35	5.7
intuitiva	2.9	1	1.25	1.3	1.1	7.05	5.45
inundaciones	1.1	2.6	2.6	3.35	3.8	1.8	6.85
inundado	1.25	1.7	2.9	3.15	3.05	2.9	6.7
inundar	1.05	1.65	2.65	3.1	2.85	2.55	6.65
inusual	2.15	1.3	1.5	1.9	1.2	5.75	5.5
inutilidad	1.1	2	3.15	2.15	2.55	2.4	6.4
invadir	1.35	2.32	2.95	3.1	2.75	3.1	7
invalidez	1.1	2	2.5	3.21	3.35	2.2	6.15
invariable	1.6	1.35	1.85	1.4	1.5	4.45	5.1
invencible	2.74	1.2	1.75	1.4	1.25	7	6.8
invención	2.4	1.65	1.45	1.45	1.05	5.4	5.3
inventario	2	1.7	1.3	1.35	1.16	4.25	5
inventiva	1.95	1.4	1.95	1.41	1.44	5.8	5.32
invento	3.6	1.1	1.05	1.55	1.35	6.35	6.1
inventor	2.3	1.15	1.15	1.15	1.05	7	5.55
invernal	2.3	1.1	1.28	1.2	1.75	5.75	4.3
inverosímil	1.9	1.53	1.71	1.74	1.85	4.3	5.85
inversa	1.55	1.2	1.47	1.47	1.11	4.8	4.65
inversión	2.45	1.2	1.65	2.2	1.35	5.65	5.9
inversor	2.35	1.3	1.25	1.3	1.32	5.3	5.45
investidura	1.55	1.95	1.95	1.55	1.6	4.95	5.85
investigación	2.85	1.5	1.5	1.25	1.45	6.8	5.85
investigar	2.9	1	1.1	1.65	1	6.8	6.1
inviable	1.4	1.65	2.05	2.45	2.5	3.5	6.2
invierno	2.8	1.5	1.6	1.15	2.5	5.75	4.3
inviolabilidad	1.8	1.72	2.06	1.5	1.47	5.4	5.15
inviolable	2	1.6	2.2	1.6	1.2	5.1	4.65
invisible	2.5	1.15	1.5	2.2	2.45	5.35	4.3
invitar	3.05	1.2	1.25	1.2	1.15	7.5	5.25
invocación	1.6	1.6	1.47	2.5	1.55	3.9	5.9
invocar	1.3	1.4	1.9	2.65	1.85	3.95	6.15
involucrar	2.2	2.2	2.1	2.25	1.35	4.55	6.2
involuntario	1.5	1.15	1.45	2.1	2.15	4.15	5.1
inyectar	1.3	2.65	2.8	2.7	2.1	3.05	6.7
ion	1.82	1.21	1.06	1.11	1.05	5.37	5.28
ir	2.9	1.05	1.45	1.2	1.1	5.4	5.15
iraní	1.7	1.75	1.45	1.7	1.6	4.55	5.8
iraquí	2.15	1.4	1.75	2.55	2.05	4.3	5.85
irascible	1.39	2.67	3.5	2.63	2.33	3.74	6.8
iris	2.85	1.1	1.2	1.05	1	6.1	4.6
irlandés	2.25	1.1	1.45	1	1.05	5.9	4.7
irlandesa	2.65	1.1	1.1	1.15	1	5.5	5.1
ironía	2.3	1.9	2.35	1.4	1.3	5.9	6.2
irónico	1.85	2.05	2.15	1.45	1.5	5.65	5.8
ironizar	2	1.35	2.05	1.16	1.84	4.7	6
irracional	1.35	2.25	3	2.2	2.5	3.5	6.6
irradiación	1.4	2.28	1.85	2.28	1.89	4.2	6.06
irradiar	2.37	1.83	1.5	2.05	1.53	5.65	6.42
irreal	2.05	1.65	2.1	2.25	2.05	4.35	6.4
irrefutable	1.65	1.53	1.9	1.9	1.95	4.2	5.8
irregular	1.4	1.75	1.85	1.55	1.6	4.05	6.05
irregularidad	1.25	2.05	2.2	2.1	2.1	3.7	6.1
irrelevante	1.3	1.35	1.4	1	1.55	4.45	4.25
irremediable	1.3	1.7	2.8	2.75	2.85	3.4	5.95
irrenunciable	2.25	1.55	2.42	2.35	2.1	4.35	5.55
irreparable	1.1	2.45	3.6	2.9	3.45	2.8	6.6
irrepetible	3.05	1.35	1.65	2.05	2.75	6.9	6.25
irreprochable	1.85	1.6	1.95	1.35	1.45	4.6	5.2
irresistible	3.25	1.05	1.7	1.8	1.2	7.45	6.35
irresponsabilidad	1.15	2.6	3.95	2.95	2.75	3	6.5
irresponsable	1.25	2.55	3.6	2.6	2.95	2.5	6.75
irreversible	1.4	1.7	2.3	2.55	2.85	3.25	6.3
irrevocable	1.5	1.72	2.39	2.16	2.21	3.2	5.95
irrigación	1.65	1.69	1.5	1.57	1.36	4.87	5.29
irritante	1.1	2.3	3.7	1.95	2.75	2.3	7.3
irrumpir	1.5	1.7	2.8	1.89	1.65	3.75	6.1
irrupción	1.32	1.71	2.65	1.72	2	3.16	5.85
isla	3.05	1	1	1.55	1.25	7.25	5.25
islámico	1.25	1.55	1.9	2.15	2.1	4.35	6.4
islamismo	1.6	2.45	1.75	2.5	2.15	3.95	6.32
islamista	1.25	2.6	2.7	3.2	2.05	3.9	6.65
islandés	1.65	1.05	1.2	1	1.11	6	4.47
islote	3.05	1	1.05	1.37	1.2	6.47	4.45
isótopo	1.47	1.33	1.06	1.89	1.21	5	4.94
israelí	1.85	1.2	1.15	1.4	1.95	4.5	5.7
istmo	1.5	1.21	1.5	1.62	1	4.58	4.92
italiana	2.65	1.15	1.15	1	1.1	6.55	4.9
italiano	3.6	1.05	1.2	1	1	5.85	5.65
itálica	2.29	1	1.07	1	1	5.65	4.95
ítem	1.95	1.3	1.35	1.3	1.35	5.16	5.15
itinerante	1.67	1.21	1.21	1.4	1.5	5.15	5.32
itinerario	2.25	1.15	1.2	1.15	1.05	5.42	5.21
izar	1.87	1	1.27	1.41	1.19	4.93	5.33
izquierda	2.65	1.2	1.1	1.1	1.1	5.45	4.35
izquierdista	2.35	1.8	1.35	1.45	1.3	5.15	5.37
jabalina	1.75	1.45	1.53	1.6	1.05	5.58	5.5
jacinto	1.89	1.11	1.12	1.05	1	5	4.05
jade	2.86	1.08	1.14	1	1.22	5.8	4.69
jadeante	1.79	1.94	1.44	1.94	1.55	4.95	6.68
jaguar	2.45	1.05	1.32	3.53	1.25	6.65	6.58
jamás	1.2	2	2.35	2.2	3.15	2.6	6
jamón	3.3	1	1.35	1	1.15	7.6	4.7
japón	2.5	1.4	1.1	1.3	1.3	5.4	5.5
japonés	2.35	1.2	1.3	1.1	1.15	5.3	5.5
japuta	2.33	2.4	2.67	1.44	1.71	5.43	6.43
jaque	2	1.28	1.89	1.8	1.74	4.84	5.89
jarabe	1.85	2.75	1.4	1.25	1.7	4.55	5.95
jardinería	3.05	1.2	1	1.05	1.05	6.85	3.9
jarro	1.8	1	1.25	1.35	1.7	5.05	4.75
jaula	1.25	2.75	2.65	2.65	3.1	3	6.25
jazmín	3.3	1.05	1	1	1	6.9	3.15
jazz	3.3	1	1	1	1.3	6.9	3.37
jefa	1.85	1.75	2.3	1.9	1.6	5.32	5.6
jefatura	1.5	1.6	1.75	1.75	1.25	4.1	6.15
jengibre	2.5	1.95	1.06	1	1.05	5.37	4.5
jeque	1.74	2.06	2.3	2	2.06	4.75	5.55
jerárquica	1.55	1.45	2.4	1.75	1.89	4.95	5.55
jerez	2.4	1.15	1	1.15	1.15	5.95	5.16
jerga	2	1.39	1.67	1.6	1.26	5.7	5.32
jesuita	1.35	1.65	2.15	1.53	1.7	4.45	5.1
jet	2.11	1.26	1.33	1.25	1.2	6.61	5.35
jilguero	2.8	1.28	1.28	1.21	1.25	6	4.11
jineta	1.57	1.27	1.06	1.11	1	5.5	4.94
jinete	2.8	1.1	1.15	1.25	1.15	5.65	5.25
jornada	2	1.1	1.45	1.15	1.45	5.37	5.45
jota	2.25	1.21	1	1	1.05	6.2	5.05
jovencita	2.9	1.45	1.2	1.05	1.15	6.9	4.75
joyas	3.2	1.15	1.4	1.15	1.45	6.2	5.55
joyería	2.85	1.05	1.2	1.1	1.2	5.95	5.9
joyero	2.55	1.45	1.35	1.15	1.2	6.15	5.75
jubilación	3.4	1.3	1.35	2.1	2.21	4.8	3.45
judaísmo	1.7	1.35	1.25	1.45	1.35	4.65	4.85
judías	1.5	1.9	1.6	1.4	1.35	4.6	4.65
judicatura	1.44	1.33	1.29	1.46	1.47	4.8	5.13
judicial	1.3	1.5	1.85	2.15	2.45	4.05	6.45
judío	1.7	1.15	1.45	1.2	1.9	5.05	4.6
judo	1.94	1.21	1.78	2.06	1.26	5.79	4.82
juerga	3.7	1.4	1.6	1.65	1.25	7.3	6.7
jueza	1.95	1.3	1.45	1.6	1.7	5.15	6.15
jugada	2.95	1.65	1.65	1.35	1.1	5.55	5.7
jugador	2.3	1.15	1.2	1.25	1.05	5.85	5.65
jugadora	2.75	1.1	1.3	1.05	1	6.7	5.4
juicio	1.6	1.3	1.6	2.65	2.4	3.1	6.75
juicioso	1.6	1.5	2.2	1.85	2.15	4.3	6.37
julio	4.3	1.3	1.5	1.1	1.5	7.2	5.8
jungla	2.4	1.6	1.3	2.1	1.15	5.1	6.8
junio	3.25	1.3	1.1	1.25	1.3	5.8	6
junior	1.6	1.1	1.1	1.25	1.05	5.5	5
júnior	2.5	1.05	1.15	1.05	1.05	5.35	5.15
junta	1.25	1.55	1.5	1.4	1.2	5.25	4.95
juntar	2.75	1.4	1.26	1.3	1.15	6.85	4.65
junto	2.9	1.35	1.2	1.1	1	6.4	5.05
jura	2.17	1.3	1.45	1.4	1.47	4.95	6.15
jurado	1.9	2.3	2	2.25	1.35	4.95	6.1
juramento	2.3	1.4	1.6	2.11	1.75	5.05	5.75
jurar	2.15	1.85	2.05	1.9	1.45	4.8	5.1
jurídicas	1.55	1.9	2.05	1.7	1.45	4.6	5.65
jurídico	1.68	1.5	1.7	2	1.55	4.25	5.7
jurisdicción	1.6	1.85	1.5	1.55	1.6	4.8	5.25
jurisdiccional	1.58	1.72	2.37	1.67	1.65	4.68	5.53
jurisprudencia	1.81	1.43	1.71	1.75	1.21	4.59	5.17
jurisprudencial	1.79	1.76	1.87	1.31	1.29	4.65	5.12
jurista	1.47	1.15	1.53	1.58	1.35	4.9	5.84
juro	1.85	1.55	1.7	1.95	1.35	4.85	5.45
justificación	1.55	1.2	1.65	1.65	1.6	5.2	5.15
justificar	2.1	1.4	2.1	1.9	1.8	4.85	5.45
justito	1.9	1.4	1.55	1.5	1.85	5.05	5.45
juvenil	3.6	1	1.1	1.05	1.05	6.45	5.25
juzgado	1.4	1.9	2.8	2.25	2.3	3.85	6.3
juzgar	1.4	3.05	3.3	2.55	2.75	2.95	6.9
kaki	2.25	1.42	1.05	1.05	1	5.89	5.1
karate	2.45	1.15	1.45	1.75	1.05	6.55	6.4
karma	3.5	1.75	1.75	2.15	1.5	6.15	4.85
kayak	2.65	1.05	1.06	1.63	1.05	5.84	6.33
kilo	1.7	1.75	1.35	1.75	1.5	4.25	5.85
kilogramo	1.35	1.05	1.45	1.25	1.4	4.75	5.45
kilolitro	1.42	1.3	1.15	1	1	4.95	5
kilómetro	2.25	1.1	1.25	1.35	1.2	5.15	5.2
kiwi	2.65	1.65	1.25	1	1	5.85	3.9
kriptón	1.56	1.6	1.21	2.08	1.38	5	5.69
labios	3.1	1.3	1.05	1.1	1.2	6.6	5.5
labor	1.85	1.65	1.3	1.25	1.45	5.4	5.45
laboral	1.85	1.8	1.75	1.5	1.65	5.45	5.7
laborioso	2.16	1.58	1.65	1.45	1.5	5.2	6
laborismo	1.65	1.29	1.71	1.59	1.33	5.63	5.1
laborista	1.89	1.16	1.7	1.25	1.45	5.67	5
labranza	2.25	1.06	1.25	1.26	1.12	4.88	5
labrar	1.63	1.2	1.25	1	1.24	5.25	5.4
lacayo	1.2	2.53	2.57	1.5	2.64	4.06	4.79
lacra	1.13	2.88	2.36	2.73	3.4	3.15	5.95
lactancia	2.65	1.7	1.2	1.15	1.1	6.45	4.2
ladera	1.89	1.22	1.3	1.12	1.42	6.15	3.4
ladrar	1.75	1.7	1.9	2.2	1.7	4.95	5.9
ladrido	2.11	1.35	2.75	1.79	1.25	4.4	6.4
laguna	2.7	1.35	1.45	1.6	1.37	6.25	4.2
laicismo	2.65	1.53	1.39	1.56	1.29	5.07	4.78
laico	2.26	1.58	1.21	1.2	1.15	5.58	3.9
lambada	1.8	1	1.36	1.36	1.27	6.13	4.57
lambda	2.08	1.57	1.36	1.33	1.13	5.44	5.22
lamentable	1.05	2	2.95	2.05	4.05	2.55	6.05
lamer	2.5	2.95	1.3	1.35	1.15	6	6.75
lámina	1.6	1.15	1.25	1	1.05	5.3	4.75
lana	2.6	1.42	1.05	1.1	1.2	6.05	3.65
lanar	1.82	1.06	1	1	1	5.5	3.94
lance	1.2	1.33	1.8	1.07	1.14	5	5.29
langosta	2.25	1.8	1.2	1.45	1.25	5.9	4.4
lánguida	1.57	2	1.94	1.6	2.44	3.88	4.74
lanzadera	1.94	1.2	1.35	2.2	1.25	4.35	6.35
lanzador	1.8	1.15	1.3	1.55	1.35	5.3	6.4
lanzagranadas	1.15	2.5	3.25	3.9	3.45	2.45	7.05
lanzallamas	1.53	1.7	2.68	3.25	2.25	3.85	6.5
lanzamiento	2.3	1.3	1.3	1.95	1.3	5.65	6.15
lanzamisiles	1.25	2.74	3.8	4.2	3.4	2.25	7.45
lápida	1.05	2.7	2.45	2.85	3.65	1.35	6.75
lapidación	1	4.11	3.89	3.8	4.6	1.55	7.45
lapislázuli	3.13	1.09	1.25	1.1	1	6.23	3.69
lapso	1.44	1.2	1.74	1.63	1.67	4.83	4.84
larga	1.84	1.4	1.25	1.2	1.2	4.75	5.35
largo	1.7	1.25	1.4	1.7	1.5	5.25	5.05
largometraje	2.45	1.1	1.32	1.05	1	6.1	5.2
larguísima	1.6	1.5	1.6	1.7	1.8	4.55	5.53
laringitis	1	2.9	2.7	2.5	2.95	2.9	6.6
larva	1.3	3.75	1.5	1.65	1	4.1	6.26
láser	1.7	1.2	1.55	2.1	1.2	5.15	5.45
lastimero	1.17	2.39	2.72	1.75	3.31	3.1	5.22
lastre	1.05	1.65	2.26	2.25	3.05	2.95	5.95
latente	1.79	1.3	1.53	1.32	1.5	5.53	5.2
lateral	1.5	1.15	1.4	1.2	1.15	5.3	4.65
látex	2.65	1.95	1.2	1.16	1.25	5.35	5.65
latín	1.95	1.55	1.35	1.3	1.45	5.7	4.75
latina	2.85	1.2	1	1.2	1	5.95	5.6
latino	2.1	1.35	1.15	1.25	1.1	6.15	5.35
latinoamericano	2.65	1.4	1.2	1.1	1.15	5.45	4.8
latir	3.63	1.05	1.1	1.15	1.05	7.45	5.5
latitud	2.1	1.3	1	1.1	1.05	4.95	4.2
latón	1.59	1.17	1.25	1.28	1.24	5	4.75
laúd	2.16	1.75	1.32	1.59	1.89	5.63	4.11
laurel	2.55	1.25	1.05	1.05	1	5.8	3.55
lava	1.6	1.2	1.9	2.95	1.9	4.6	6.2
lavado	1.75	1.3	1	1.1	1.2	6	3.45
lavanda	3	1	1	1	1	7.2	3.6
lavandero	1.58	1.2	1.2	1.05	1.15	4.95	4.6
lavar	1.6	1	1.3	1.1	1.1	5.85	4.05
lavavajillas	1.4	1.5	1.4	1.05	1	5.65	5.15
lazo	3.15	1.1	1.15	1.15	1.05	6.45	4.65
lea	2.33	1.25	1.06	1	1.11	6.28	4.16
lección	1.7	1.5	1.6	1.2	1.65	5.6	5.2
lecho	1.75	1.84	1.35	1.65	2.05	4.7	3.65
lechuga	2	1.3	1.15	1.05	1.2	5.9	3.85
lector	2.68	1	1.05	1.3	1.15	6.55	4.25
lecturas	2.75	1.2	1.37	1	1.3	6.35	3.95
legado	2.42	1.32	1.6	1.3	1.58	5.9	4.85
legal	2.85	1.2	1.55	1.5	1.3	6.4	4.05
legalización	3.3	1.55	1.5	1.65	1.3	5.9	4.8
legalizar	2.55	1.2	1.55	1.4	1.3	6.45	5.25
legar	1.71	1.47	1.29	1.32	1.5	5.46	5.27
legendario	3.1	1.25	1.2	1.3	1.35	6.9	6.05
legión	1.7	2.25	1.9	2.05	2.05	4.6	5.84
legionario	1.63	1.9	2.26	1.85	1.95	4.79	6.2
legionela	1.07	3	2.06	2.47	2	2.94	6.77
legislación	1.65	1.6	2	1.75	1.55	4	5.2
legislador	1.55	2.05	2.7	1.9	1.58	4.4	5.75
legislar	1.55	2.1	2	1.26	1.75	4.5	6
legislativo	1.85	1.65	1.75	1.9	1.5	4.8	5.15
legislatura	1.35	2.2	1.55	1.6	1.6	4.6	5.58
legítima	2.15	1.3	1.5	1.3	1.15	6	5.1
legitimación	1.63	1.47	1.4	1.85	1.6	5.1	5.5
legitimar	2.35	1.74	1.45	1.4	1.05	5.22	5
legitimidad	2.5	1.32	1.16	1.75	1.1	5.75	5.3
lego	2.55	1.11	1.25	1.11	1.11	6.06	5.29
