word	age of acquisition
linoleum	10.5
linotype	13.75
linseed	15.06
lint	7.47
linty	8.31
lion	4.42
lioness	7.41
lionfish	10.94
lionhearted	10.8
lionization	17.22
lionize	13.9
lip	3.79
lipase	15.29
lipid	14.22
lipless	10.39
liposuction	12.2
lippy	10.06
lipreading	8.95
lipstick	5.42
liquefaction	15.27
liquefy	12.06
liquescence	13.91
liqueur	12.4
liquid	5.83
liquidate	14.42
liquidation	10.69
liquidator	13.63
liquidity	13.76
liquidness	12.15
liquor	8.4
liquorish	7.0
lira	13.27
lisp	10.44
lissome	13.75
list	5.58
listen	5.4
listener	5.79
listing	8.58
listless	12.11
listlessness	12.88
litany	12.91
liter	9.86
literacy	11.44
literal	10.11
literalistic	14.38
literally	9.5
literary	11.1
literate	9.63
literati	14.86
literature	9.9
lithe	11.0
lithium	13.9
lithograph	15.12
lithographic	15.4
lithography	14.47
lithosphere	14.25
litigant	14.71
litigate	13.78
litigation	13.37
litigator	15.37
litigious	15.82
litmus	13.88
litter	7.61
litterbug	6.53
little	3.95
littleness	6.39
liturgy	12.27
livable	8.25
live	6.1
liveable	11.6
livelihood	10.89
livelong	9.0
lively	8.6
liven	11.29
liver	8.56
liverish	14.0
livery	13.0
livestock	7.89
livid	12.0
lizard	5.42
llama	8.61
load	7.78
loader	9.83
loaf	6.84
loafer	11.94
loam	11.17
loan	9.57
loaner	11.63
loath	10.28
loathe	11.12
loathing	13.21
loathsome	12.7
loathsomeness	12.29
lob	11.08
lobar	17.14
lobby	7.71
lobbyist	13.28
lobe	10.17
lobotomize	14.79
lobotomy	14.0
lobscouse	14.0
lobster	7.44
local	8.79
locale	11.06
locality	11.78
localization	14.05
localize	11.5
localized	10.25
localizer	12.73
locals	8.45
locate	7.95
locater	10.55
location	6.86
locator	9.05
loch	12.83
lock	5.74
lockbox	8.94
locker	8.22
locket	8.35
lockjaw	11.65
locknut	11.58
lockout	12.0
locksmith	9.58
lockup	8.84
loco	10.4
locomotion	8.95
locomotive	6.55
locoweed	16.29
locum	14.2
locus	12.65
locust	8.67
lode	12.2
lodestone	16.0
lodge	8.26
lodger	10.13
lodgings	9.94
loft	11.05
loftiness	13.06
lofty	10.45
log	6.74
logarithm	14.33
logarithmic	16.75
logbook	12.22
loge	11.69
logger	9.82
loggerheaded	12.11
logic	10.58
logical	9.83
logics	11.71
login	12.47
logistic	12.76
logistical	14.67
logistician	14.9
logistics	14.95
logjam	9.69
logo	8.16
logon	14.94
logorrhea	17.25
logroller	11.24
logrolling	9.86
logwood	12.82
logy	12.33
loin	11.06
loincloth	9.67
loiter	11.94
loiterer	11.58
loll	10.94
lollapalooza	15.25
lollipop	3.89
lolly	8.0
lollygag	8.4
lollypop	5.47
lone	8.5
loneliness	8.74
lonely	5.8
loneness	11.36
loner	9.83
lonesome	8.17
lonesomeness	10.47
long	4.24
longboat	11.27
longbow	13.39
longevity	10.72
longhair	6.94
longhaired	7.05
longhorn	10.37
longish	11.47
longitude	10.58
longitudinal	11.67
longneck	11.16
longship	13.33
longshore	12.04
longshoreman	13.1
longshot	10.84
longstanding	11.21
longtime	8.05
longue	12.73
longways	10.44
loo	12.69
look	4.05
lookalike	9.68
lookdown	10.31
looker	8.12
lookout	7.06
looks	4.77
lookup	8.17
loom	8.78
loon	9.12
looney	8.89
loony	7.59
loop	7.22
loophole	10.8
loopy	8.6
loose	7.71
loosen	7.22
looseness	9.1
loot	10.21
looter	12.47
lop	10.0
lope	11.27
lopsided	9.21
loquacious	14.94
loquacity	15.35
lord	5.95
lordly	11.56
lordship	10.06
lore	12.56
lorgnette	15.62
lorn	14.67
lorry	13.56
lose	5.78
loser	6.67
loss	5.0
lot	6.26
lothario	16.08
lotion	5.83
lottery	9.33
lotto	11.0
lotus	13.59
loud	4.54
loudmouth	8.5
loudmouthed	7.94
loudness	6.61
loudspeaker	10.0
lounge	9.53
lounger	9.82
loupe	16.15
lour	15.0
louse	10.26
lousy	7.84
lout	13.11
louver	14.6
louvered	14.5
lovable	7.68
love	5.17
lovebird	8.44
loveless	11.06
loveliness	7.79
lovelorn	15.67
lovely	7.26
lovemaking	12.32
lover	9.16
loveseat	8.5
lovesick	9.68
lovesickness	10.72
low	4.7
lowball	14.18
lowborn	14.14
lowbrow	13.08
lowdown	12.28
lowercase	6.55
lowerclassmen	12.16
lowland	12.72
lowlander	12.6
lowlife	10.17
lowly	10.56
lowness	8.47
lox	13.79
loyal	9.11
loyalist	12.61
loyalty	8.78
lozenge	9.0
luau	10.44
luaus	11.7
lubber	9.78
lube	12.65
lubricant	11.11
lubricate	12.94
lubrication	12.95
lubricator	13.05
lucent	14.69
lucid	13.74
lucidity	13.81
luck	6.53
luckless	8.61
lucky	5.89
lucrative	15.12
lucre	12.5
luddite	15.0
ludicrous	12.84
ludicrousness	13.79
luff	15.5
lug	12.53
luger	13.77
luggage	7.63
lugubrious	18.22
lugubriousness	14.5
lukewarm	9.06
lull	10.61
lullaby	5.48
lumbago	15.27
lumbar	15.88
lumber	7.33
lumbering	10.47
lumberjack	8.9
lumberman	9.0
lumberyard	8.47
lumen	17.0
luminal	14.55
luminary	11.78
luminescence	13.31
luminescent	13.53
luminosity	11.21
luminous	11.56
lummox	12.0
lump	5.89
lumpectomy	15.69
lumpy	6.89
lunacy	10.58
lunar	9.15
lunatic	9.83
lunch	3.61
lunchbox	4.25
luncheon	9.74
luncheonette	10.46
lunchroom	5.37
lunchtime	4.94
lung	7.16
lunge	9.83
lungful	13.09
lungwort	14.6
lupine	14.42
lupus	14.29
lurch	11.18
lure	9.0
lurid	13.69
lurk	10.11
lurker	11.67
luscious	11.11
lush	11.28
lust	12.22
luster	12.16
lustful	12.21
lustfulness	15.0
lustrous	12.67
lustrum	14.22
lusty	13.88
lute	10.77
luxuriant	13.13
luxuriate	13.13
luxurious	10.0
luxuriousness	13.14
luxury	9.26
lycanthrope	13.6
lycanthropic	17.4
lycanthropy	16.11
lyceum	14.56
lye	12.67
lymph	15.0
lymphatic	13.5
lymphoblastic	14.17
lymphocyte	16.25
lymphocytic	16.92
lymphoma	16.4
lynch	11.54
lynching	12.3
lynx	10.53
lyophilize	15.17
lyre	13.47
lyric	10.35
lyrical	11.47
lyricism	12.8
lyricist	14.58
lyrics	8.32
lysergic	14.44
lysine	16.85
ma	4.35
macabre	14.5
macadamia	12.19
macaque	13.33
macaroni	5.15
macaw	8.8
mace	12.47
macerate	14.0
maceration	16.56
mach	13.08
machete	9.6
machination	12.8
machine	6.53
machinegun	8.74
machinery	10.28
machinist	12.04
machismo	13.25
macho	10.37
mackerel	10.72
macro	12.78
macrobiotic	17.28
macroeconomic	15.4
macron	13.75
macroscopic	12.37
macula	16.67
macular	16.06
maculate	13.18
mad	3.55
madam	8.42
madame	11.06
madcap	13.73
madden	10.12
madding	10.8
mademoiselle	10.65
madhouse	9.11
madman	8.78
madness	9.42
madrigal	14.1
madwoman	8.89
maelstrom	15.93
maestro	11.58
mafia	10.32
magazine	5.89
magdalen	10.43
mage	10.47
magenta	7.79
maggot	9.5
maggoty	12.31
magic	5.52
magical	5.95
magician	5.37
magister	13.0
magistracy	12.62
magistral	14.09
magistrate	12.78
magma	9.78
magna	12.57
magnanimity	14.31
magnanimous	15.0
magnate	14.93
magnesia	12.67
magnesium	11.72
magnet	6.1
magnetic	8.8
magnetism	10.94
magnetize	11.65
magnetometer	15.0
magnetosphere	15.25
magnification	9.53
magnificence	9.44
magnificent	8.63
magnifico	12.47
magnifier	9.7
magnify	8.74
magnifying	8.47
magnitude	12.3
magnolia	9.89
magpie	10.47
maharajah	14.67
maharishi	17.89
mahjong	15.18
mahogany	12.83
maid	6.95
maiden	9.58
maidenhead	13.08
maidenhood	11.93
maidservant	12.0
mail	4.65
mailbag	6.25
mailbox	6.11
mailing	6.0
mailman	4.72
mailwoman	8.47
maim	11.93
main	6.55
mainframe	13.06
mainland	11.63
mainlander	10.84
mainline	10.94
mainliner	11.7
mainmast	12.92
mains	11.0
mainsail	12.67
mainsheet	14.33
mainspring	12.93
mainstay	11.78
mainstream	13.28
maintain	9.94
maintainer	12.06
maintenance	10.5
maintop	10.56
maitre	14.33
maize	9.59
majestic	10.72
majesty	7.63
majeure	15.5
majolica	16.0
major	8.8
majorette	11.76
majority	8.94
majuscule	20.0
make	4.68
makeover	10.53
maker	6.94
makeshift	13.0
makeup	7.94
make-up	7.44
malachite	13.4
maladapted	15.08
maladaptive	14.56
maladjusted	14.06
maladjustment	14.06
malady	13.31
malaise	13.63
malamute	11.83
malaria	12.33
malarial	13.5
malarkey	12.29
malcontent	14.33
malcontented	13.75
male	5.63
malediction	13.69
malefaction	15.38
malefactor	17.0
malefic	16.75
maleness	11.21
malevolence	12.74
malevolent	12.73
malfeasance	16.33
malformation	13.4
malformed	10.89
malfunction	9.58
malice	12.33
malicious	11.37
malign	13.67
malignancy	12.0
malignant	13.67
malingerer	15.67
malison	18.0
mall	6.78
mallard	9.94
malleability	12.81
malleable	14.11
mallet	10.94
malnourished	11.05
malnourishment	11.22
malnutrition	10.37
malocclusion	16.67
malodorous	14.33
malpractice	11.75
malt	9.18
malted	9.89
maltreat	13.94
maltreatment	11.4
mama	1.89
mambo	11.21
mammal	7.39
mammalian	11.71
mammary	12.29
mammogram	13.17
mammon	14.86
mammoth	7.72
mammy	7.62
man	3.11
manacle	12.5
manage	7.67
manageable	9.94
management	10.05
manager	9.4
manageress	16.0
managerial	12.44
manana	12.0
manatee	10.56
mandarin	10.35
mandate	12.95
mandatory	8.95
mandible	11.44
mandolin	12.39
mandrake	13.76
mandrill	16.67
mane	5.6
maneuver	9.89
maneuverability	11.22
maneuverable	13.0
manful	12.3
manganese	16.38
mange	12.25
manger	7.0
mangle	11.29
mango	8.22
mangrove	14.53
mangy	8.78
manhandle	12.33
manhole	6.83
manhood	12.95
manhunt	9.58
mania	12.95
maniac	8.8
maniacal	13.29
manic	12.11
manicotti	14.69
manicure	10.56
manicured	11.85
manicurist	11.72
manifest	12.16
manifestation	14.17
manifesto	14.71
manifold	14.67
manipulate	11.1
manipulation	10.61
manipulative	11.26
manipulator	11.33
mankind	8.89
manlike	9.44
manliness	8.39
manly	9.42
manmade	9.42
manna	11.92
manned	12.28
mannequin	9.24
manner	6.83
mannered	6.89
mannerism	11.44
mannerist	13.21
mannerly	8.35
manners	5.89
mannish	11.88
manometer	17.33
manor	9.55
manpower	9.11
manse	12.56
manservant	11.07
mansion	7.2
mansions	8.63
manslaughter	12.28
manslayer	12.56
manta	14.08
mantel	7.72
mantelpiece	11.0
mantic	14.0
mantilla	15.12
mantis	9.28
mantle	9.17
mantra	13.74
mantrap	13.85
manual	7.57
manufacture	10.59
manufacturer	10.79
manufacturing	9.16
manumission	15.62
manure	10.1
manuscript	12.12
many	4.6
map	5.6
maple	5.94
mapleleaf	9.41
mapmaker	11.71
mapmaking	10.0
maquillage	16.0
mar	10.95
marabou	14.25
maraca	9.08
maraschino	10.0
marathon	9.32
marathoner	12.81
maraud	12.47
marauder	12.56
marauding	14.0
marble	7.05
marbled	9.74
marbleize	12.8
marcel	18.33
march	6.85
marcher	9.11
marchioness	14.43
mare	8.84
margarine	8.5
margarita	12.6
margin	10.11
marginal	12.0
marginalize	14.0
margrave	15.0
marguerite	14.11
mariachi	11.0
marigold	8.47
marijuana	10.89
marimba	14.0
marinade	11.21
marinara	8.78
marinate	10.26
marine	9.8
mariner	11.33
marionette	9.89
marital	10.35
maritime	11.47
mark	6.48
marker	4.89
market	7.16
marketability	14.06
marketable	12.11
marketer	11.25
marketing	12.25
marketplace	8.89
marksman	10.83
marksmanship	11.89
markup	12.53
marl	14.0
marled	14.44
marmalade	10.39
marmoreal	16.5
marmoset	13.0
marmot	13.91
maroon	8.28
marooned	12.0
marquee	13.13
marquis	12.8
marquise	16.0
marriage	7.17
marriageable	12.89
married	5.16
marrow	12.16
marry	5.83
mars	7.54
marsh	10.63
marshal	9.28
marshland	10.5
marshmallow	3.8
marshy	8.56
marsupial	11.69
mart	10.0
marten	10.14
martial	11.11
martinet	15.43
martini	11.74
martyr	13.0
martyrdom	13.19
marvel	10.0
marvelous	8.27
marzipan	14.47
mascara	9.21
mascot	9.5
masculine	10.3
masculinity	11.32
maser	11.71
mash	6.95
mashed	5.61
masher	11.62
mashie	9.0
mask	4.8
masked	7.33
masochism	15.18
masochist	15.88
masochistic	15.35
mason	10.52
Masonic	12.33
masonry	12.0
masque	11.18
masquerade	11.83
masquerader	12.69
mass	9.17
massacre	10.05
massage	10.9
massager	10.0
masses	9.42
masseur	14.72
masseuse	11.22
massive	9.11
mast	10.59
mastectomy	14.67
master	6.5
masterful	12.84
masterly	10.62
mastermind	10.5
masterpiece	9.56
mastership	11.65
masterstroke	14.0
masterwork	13.39
mastery	10.58
mastic	13.92
mastiff	12.08
mastodon	9.0
mastoid	14.58
masturbate	12.21
masturbation	12.53
masturbator	13.68
masturbatory	14.94
mat	4.62
matador	11.89
match	5.72
matchbook	8.43
matchbox	6.52
matching	7.56
matchless	9.83
matchlock	12.5
matchmaker	11.95
matchmaking	11.15
matchstick	6.74
matchwood	10.25
mate	8.67
matelote	16.2
material	8.06
materialism	11.68
materialist	12.41
materialistic	12.58
materiality	15.0
materialization	13.37
materialize	10.05
materiel	8.35
maternal	11.22
maternity	11.83
math	5.56
mathematical	8.22
mathematician	9.17
mathematics	6.78
matinee	9.56
mating	9.83
matriarch	13.27
matriarchal	13.93
matriarchs	11.32
matriarchy	13.89
matricidal	15.83
matricide	14.75
matriculate	15.82
matriculation	16.07
matrilineal	15.83
matrimonial	12.0
matrimony	10.31
matrix	14.42
matron	13.2
matte	14.06
matter	7.56
mattock	11.27
mattress	5.1
maturation	13.7
mature	9.25
maturity	10.58
matzo	11.0
maudlin	14.14
maul	10.33
maunder	12.5
mausoleum	12.93
mauve	11.26
maven	12.46
maverick	12.44
maw	13.91
mawkish	15.08
mawkishness	13.0
maxilla	19.75
maxillary	15.55
maxim	12.67
maximal	12.06
maximization	11.79
maximize	10.58
maximum	7.6
may	5.65
maybe	4.5
mayday	8.32
mayflower	7.74
mayfly	11.93
mayhap	13.12
mayhem	10.37
mayonnaise	6.1
mayor	8.28
mayoral	13.17
mayoralty	14.8
maypole	8.08
maze	7.11
mazurka	13.4
me	3.28
mead	11.38
meadow	6.89
meadowlark	8.94
meadowsweet	13.8
meadowy	9.83
meager	10.94
meal	4.74
mealtime	6.78
mealy	11.53
mealymouthed	13.3
mean	4.0
meander	10.6
meanie	4.79
meaning	6.1
meaningful	8.45
meaningfulness	10.75
meaningless	10.44
meaninglessness	11.95
meanness	4.53
means	8.29
meantime	8.17
measles	9.28
measurable	9.16
measure	7.53
measurement	6.05
measurer	7.56
meat	4.42
meatball	6.0
meathead	11.33
meatless	11.15
meatloaf	6.43
meatpacking	9.33
meaty	6.0
mechanic	7.83
mechanical	8.85
mechanics	10.95
mechanism	10.61
mechanistic	12.88
mechanization	12.37
med	9.5
medal	6.83
medallion	10.26
meddle	10.22
meddler	11.0
meddlesome	11.11
medial	12.81
median	12.38
mediate	11.63
mediation	13.16
mediator	11.05
medic	11.17
medical	8.68
medicate	10.53
medication	7.53
medicinal	12.9
medicine	4.89
medico	14.77
medieval	9.67
medievalism	14.53
mediocre	11.59
mediocrity	12.37
meditate	11.44
meditation	10.47
meditative	12.06
mediterranean	10.86
medium	7.67
medley	10.0
medulla	14.23
meek	9.7
meekness	13.6
meerschaum	13.83
meet	4.74
meeting	5.72
meetinghouse	8.9
mega	7.5
megabits	15.72
megabyte	12.89
megahertz	14.95
megalith	15.36
megalomania	18.92
megalomaniac	15.67
megalomaniacal	14.3
megalopolis	12.93
megaphone	10.2
megastar	10.82
megaton	13.81
megawatt	11.75
meiosis	14.1
melamine	13.08
melancholia	16.12
melancholic	12.94
melancholy	12.53
melanin	14.29
melanoma	13.63
melatonin	15.11
meld	11.63
melee	12.24
mellifluous	16.1
mellow	8.85
melodic	9.79
melodious	10.12
melodrama	13.17
melodramatic	10.89
melody	6.58
melon	4.21
melt	5.47
meltdown	10.32
member	8.2
membership	7.78
membrane	10.95
membranous	13.0
memento	11.12
memo	11.39
memoir	12.37
memoirist	15.4
memorabilia	11.16
memorable	9.47
memorandum	13.82
memorial	8.32
memorialize	11.42
memorization	11.17
memorize	6.47
memory	6.4
memsahib	14.5
menace	9.47
menacing	10.84
menage	14.91
menagerie	13.56
mend	9.11
mendacious	15.83
mendacity	15.1
mendelevium	15.62
mender	10.21
mendicant	15.22
menfolk	10.23
menial	12.88
meningitis	12.68
meniscus	13.44
menopausal	13.44
menopause	14.56
menorah	11.75
menses	12.57
menstrual	10.83
menstruate	12.67
menstruation	10.39
mensuration	14.62
menswear	10.11
mental	8.84
mentalist	15.22
mentality	10.32
menthol	11.11
mentholated	13.12
mention	8.06
mentor	11.37
menu	5.89
meow	4.0
mercantile	12.33
mercenary	13.0
merchandise	9.26
merchandiser	11.65
merchant	9.8
merchantman	11.12
merciful	8.11
mercifulness	9.67
merciless	11.44
mercurial	13.0
mercuric	12.9
mercurochrome	13.5
mercury	12.32
mercy	8.74
mere	9.41
meretricious	15.57
merge	10.68
merger	13.1
meridian	10.19
meringue	11.06
merino	18.0
merit	10.47
meritocracy	13.89
meritorious	13.33
mermaid	5.68
merriment	11.88
merry	5.89
merrymaking	8.41
mescal	15.75
mescaline	16.31
mesdames	12.0
mesenteric	15.86
mesentery	15.25
mesh	9.89
mesmerism	12.47
mesmerize	12.67
mesoderm	16.11
meson	13.5
mesosphere	14.5
mesquite	12.31
mess	4.28
message	6.32
messaging	11.26
messenger	7.58
messiah	8.0
messianic	12.6
messieurs	15.22
messiness	7.2
messy	5.05
mestizo	15.25
metabolic	12.75
metabolism	12.0
metabolite	15.0
metabolize	12.28
metacarpal	16.31
metal	5.61
metallic	9.63
metalloid	14.53
metallurgical	15.69
metallurgist	15.8
metallurgy	12.85
metalware	13.64
metalwork	12.61
metalworker	11.0
metalworking	11.39
metamorphic	12.61
metamorphose	12.67
metamorphosis	11.8
metaphase	15.38
metaphor	11.59
metaphoric	13.72
metaphorical	12.33
metaphysic	14.53
metaphysical	14.5
metaphysician	15.45
metaphysics	14.88
metastasis	14.07
metastasize	14.73
metastatic	16.07
metatarsal	13.83
mete	12.0
metempsychosis	19.0
meteor	7.67
meteoric	11.11
meteorite	8.84
meteorological	12.33
meteorologist	8.89
meteorology	14.0
meter	8.56
metered	13.88
meth	17.06
methadone	19.21
methamphetamine	15.42
methane	13.21
methanol	15.24
method	11.15
methodical	12.74
methodological	15.0
methodology	14.13
methyl	14.24
methylene	15.57
methylphenidate	18.27
meticulous	11.47
metric	10.16
metro	12.39
metronome	11.06
metropolis	12.06
metropolitan	11.59
mettle	12.33
mettlesome	12.22
mew	9.29
mewl	13.7
mezuzah	14.67
mezzanine	12.12
mezzo	12.6
miaow	6.19
miasma	16.14
mica	12.25
micro	10.44
microbe	12.61
microbial	12.76
microbiological	13.79
microbiologist	12.68
microbiology	13.5
microcellular	13.28
microchemistry	13.94
microchip	14.0
microcomputer	13.89
microcosm	16.0
microdot	14.27
microeconomic	17.4
microeconomics	15.18
microelectronic	16.8
microelectronics	15.67
microfiche	14.75
microfilm	12.12
microgram	13.21
micromanage	15.83
micrometer	14.0
micron	14.56
microorganism	12.17
microphone	6.25
microphotograph	13.23
microprobe	14.0
microprocessor	15.48
microreader	16.86
microscope	9.16
microscopic	10.11
microscopy	12.8
microsecond	11.72
microwavable	11.28
microwave	7.67
mid	10.32
midair	9.21
midbrain	14.62
midcourse	11.88
midday	7.37
midden	13.25
middle	4.7
middlebrow	11.85
middleclass	10.55
middleman	10.89
middleweight	9.83
middling	11.56
middy	10.25
midfield	10.28
midfielder	9.56
midget	9.2
midlife	11.43
midline	11.53
midmorning	10.11
midnight	6.21
midpoint	10.5
midrange	11.18
midriff	11.53
midseason	10.28
midsection	9.62
midship	12.44
midshipman	13.93
midsize	9.72
midst	10.89
midsummer	8.94
midterm	13.16
midtown	9.78
midway	9.46
midweek	9.55
midwife	10.89
midwinter	9.35
miff	11.22
mightiness	8.5
mighty	5.63
mignon	14.4
migraine	10.0
migrant	11.74
migrate	9.62
migration	9.67
migratory	9.94
mikado	18.2
mike	6.78
mil	10.87
milady	13.18
milch	17.0
mild	8.05
mildew	9.74
mildness	11.05
mile	7.65
mileage	10.22
milepost	12.0
miler	12.75
milestone	11.62
milieu	16.67
militant	12.59
militarism	12.76
militarist	14.0
militaristic	10.6
militarization	13.0
militarize	12.59
military	8.2
militate	13.73
militia	12.0
milk	3.37
milkmaid	8.94
milkman	6.37
milkshake	4.89
milksop	13.86
milkweed	10.27
milky	6.32
mill	8.17
millage	13.21
millenarian	15.83
millennial	14.11
millennium	10.78
millet	14.08
milliard	14.0
milligram	10.05
milliliter	10.35
millimeter	9.37
milliner	15.3
millinery	15.25
million	6.47
millionaire	7.06
millionth	8.94
millisecond	11.11
millpond	12.88
millrace	16.17
millstone	10.67
millwright	15.67
milord	14.14
milt	14.56
mime	8.0
mimeo	12.22
mimeograph	12.5
mimetic	13.6
mimic	8.74
mimicry	12.47
mimosa	14.88
min	10.45
minable	11.15
minaret	13.0
minatory	13.33
mince	11.11
minced	13.06
mincemeat	12.06
mind	5.37
mindblower	10.47
mindedness	12.62
minder	12.38
mindful	10.9
mindless	9.89
mindset	11.78
mine	4.24
minefield	9.53
miner	8.05
mineral	8.67
mineralogy	14.0
minestrone	10.9
minesweeper	11.12
minesweeping	12.28
mingle	10.29
mini	7.25
miniature	9.0
miniaturization	13.17
miniaturize	9.56
minibus	12.24
minim	14.0
minimal	11.33
minimalist	13.94
minimize	10.89
minimum	8.11
mining	8.72
minion	11.31
miniscule	11.68
miniskirt	10.47
minister	7.42
ministerial	12.81
ministry	9.61
minivan	7.5
mink	10.32
minnesinger	18.5
minnow	9.06
minor	9.11
minority	9.83
minotaur	10.6
minster	9.21
minstrel	10.75
minstrelsy	12.86
mint	5.94
mintage	12.9
minty	7.9
minuet	12.83
minus	5.82
minuscule	11.88
minute	7.26
minuteman	10.4
minuteness	12.0
minutia	13.29
minx	11.12
miracle	6.8
miraculous	9.3
mirage	10.89
mire	13.94
mirror	4.89
mirth	12.07
mirthless	13.46
misadventure	9.56
misalignment	14.18
misallocation	15.85
misanthrope	16.0
misanthropic	14.92
misanthropy	15.29
misapplication	12.24
misapprehension	11.93
misappropriation	14.12
misbegotten	13.0
misbehave	5.5
misbehavior	6.68
misbeliever	12.26
misc	11.11
miscalculate	11.79
miscalculation	9.83
miscarriage	11.47
miscarry	12.68
miscast	13.0
miscegenation	14.33
miscellaneous	9.11
miscellany	12.08
mischance	12.67
mischief	9.05
mischievous	9.17
mischievousness	8.56
miscible	13.91
miscommunication	11.58
misconception	10.39
misconduct	9.22
misconstrue	12.11
miscreant	16.14
miscue	11.87
misdeal	12.13
misdeed	10.56
misdemeanor	14.21
misdiagnose	12.41
misdiagnosis	12.56
misdirect	10.0
misdirection	12.67
misdoubt	12.71
miser	11.57
miserable	10.11
miserliness	10.0
miserly	12.25
misery	9.22
misfeasance	17.33
misfile	14.41
misfire	11.0
misfit	7.22
misfortunate	9.6
misfortune	10.53
misgiving	11.0
misguidance	12.56
misguide	10.89
misguided	9.39
mishap	11.59
mishear	11.18
misheard	10.1
mishmash	10.64
misidentification	11.63
misidentify	12.11
misinformation	11.06
misinterpret	11.16
misinterpretation	11.33
misjudge	9.42
misjudgment	10.05
mislabel	9.67
mislay	13.13
mislead	9.65
misleading	9.67
mislike	11.67
mismanage	12.17
mismanagement	14.94
mismatch	8.58
mismatched	8.26
misnomer	14.9
misogynist	14.45
misogynistic	15.13
misogyny	16.06
misperception	12.56
misplace	8.72
misprint	11.45
misprision	11.71
mispronounce	9.47
misquotation	12.67
misquote	10.22
misread	10.11
misremember	11.85
misrepresent	13.33
misrepresentation	12.72
misrule	13.31
miss	6.33
missal	13.8
misshapen	10.95
missile	7.22
mission	9.95
missionary	9.78
missive	13.0
misspeak	9.33
misspell	8.25
misspent	11.24
misspoken	11.58
misstep	12.67
missus	9.23
missy	6.35
mist	6.95
mistake	5.78
mister	6.39
mistletoe	9.65
mistral	15.08
mistranslation	12.78
mistreat	10.21
mistreatment	8.37
mistress	11.72
mistrial	12.42
mistrust	9.16
mistrustful	10.0
misty	8.39
misunderstand	8.52
misunderstanding	9.15
misuse	9.68
mite	11.35
miter	13.29
mitigate	15.25
mitigating	13.76
mitigation	13.89
mitigative	16.92
mitochondria	12.65
mitochondrial	15.12
mitosis	13.76
mitral	14.38
mitt	6.83
mitten	4.72
mitzvah	11.94
mix	5.11
mixer	7.05
mixture	8.11
mizzen	15.8
mizzenmast	13.33
mnemonic	13.07
moan	7.72
moaner	11.9
moat	9.65
mob	9.67
mobile	8.72
mobility	10.94
mobilization	11.58
mobilize	12.25
mobilizer	11.65
mobster	10.0
moccasin	11.22
mocha	12.0
mock	9.05
mocker	9.79
mockery	12.22
mockingbird	9.06
mockup	13.73
mod	12.6
modality	13.92
mode	9.68
model	5.83
modeling	8.21
modem	13.75
moderate	11.22
moderation	10.79
moderato	14.1
moderator	12.4
modern	8.58
modernism	13.68
modernist	14.23
modernistic	13.89
modernity	12.74
modernization	10.72
modernize	11.17
modest	10.68
modesty	10.89
modicum	16.57
modification	12.32
modified	10.31
modifier	10.63
modify	9.39
modiste	15.0
modular	13.17
modularity	15.47
modulate	13.31
modulation	13.94
modulator	14.73
module	13.42
modulo	17.17
modus	13.1
mogul	12.32
mohair	13.15
moil	12.0
moist	9.55
moisten	9.28
moisture	6.5
moisturize	9.1
moisturizer	9.33
moisturizing	9.89
mol	13.8
molar	8.12
molasses	8.95
mold	9.26
moldboard	18.6
molder	11.35
moldy	7.28
mole	7.33
molecular	11.84
molecule	12.0
molehill	10.61
moleskin	12.94
molest	11.32
molestation	11.56
molester	9.74
moll	13.7
mollification	14.55
mollify	13.4
mollusk	11.6
molt	10.22
molten	9.06
molybdenum	15.83
mom	2.22
moment	7.95
momentary	10.67
momentous	13.39
momentum	10.17
momma	1.58
mommy	2.5
monarch	10.12
monarchical	13.71
monarchist	12.19
monarchy	10.44
monasterial	13.83
monastery	10.26
monastic	10.8
monasticism	15.92
monaural	17.11
monetary	12.56
monetize	13.11
money	5.11
moneybag	9.67
moneybags	9.32
moneyed	11.29
moneylender	11.41
moneymaker	11.39
moneymaking	8.32
moneyman	12.13
monger	13.06
mongo	11.38
mongoloid	11.8
mongoose	9.94
mongrel	10.24
moniker	14.07
monitor	9.68
monitory	15.14
monk	10.29
monkey	4.21
monkeyshine	11.46
monkfish	13.92
monkshood	12.7
mono	11.22
monoamine	16.0
monochromatic	15.75
monochrome	13.78
monocle	13.0
monoclonal	13.7
monofilament	14.06
monogamist	12.43
monogamous	13.32
monogamy	13.06
monogram	11.35
monogrammed	12.11
monograph	12.39
monolayer	13.2
monolith	14.81
monolithic	14.14
monologue	12.59
monomania	15.5
monomaniacal	13.91
mononucleosis	12.94
monoplane	12.15
monopolist	12.64
monopolistic	13.85
monopolize	12.21
monopoly	6.74
monorail	11.05
monosodium	16.53
monosyllabic	12.12
monosyllable	11.21
monotheism	15.33
monotone	11.11
monotonous	13.47
monotony	14.44
monounsaturated	15.38
monoxide	12.79
monozygotic	15.08
monsieur	10.12
monsignor	13.92
monsoon	11.28
monster	4.58
monstrosity	13.06
monstrous	10.67
montage	11.53
month	5.79
monthly	7.95
monument	8.45
monumental	10.59
moo	3.53
mooch	11.72
moocher	11.58
mood	6.58
moodiness	12.0
moody	9.37
moon	4.83
moonbeam	8.24
mooncalf	11.71
moonless	8.78
moonlight	5.5
moonlighter	12.82
moonlit	6.0
moonrise	8.47
moonscape	11.59
moonshine	9.22
moonshiner	13.05
moonstruck	12.58
moonwalk	10.3
moony	11.17
moor	11.8
